"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",69,"Julius Adams",39,"",10,0,270,"6-3","Texas Southern","4/26/1948","16",1,"New England Patriots / 2nd / 27th pick / 1971"
"2",91,"Rogers Alexander",23,"lb",3,2,222,"6-3","Penn St.","8/11/1964","1",1,"New York Jets / 4th / 105th pick / 1986"
"3",78,"Bruce Armstrong",22,"RT",12,12,295,"6-4","Louisville","9/7/1965","Rook",6,"New England Patriots / 1st / 23rd pick / 1987"
"4",22,"Ricky Atkinson",22,"",1,0,175,"6-0","Southern Connecticut St.","8/28/1965","Rook",0,""
"5",85,"Greg Baty",23,"",5,0,241,"6-5","Stanford","8/28/1964","1",1,"New England Patriots / 8th / 220th pick / 1986"
"6",30,"Frank Bianchini",26,"",1,0,190,"5-8","Hofstra","5/27/1961","Rook",0,""
"7",51,"Mel Black",25,"lb",3,2,228,"6-2","East. Illinois","2/2/1962","1",1,""
"8",55,"Don Blackmon",29,"",4,4,235,"6-3","Tulsa","3/14/1958","6",0,"New England Patriots / 4th / 102nd pick / 1981"
"9",10,"Bob Bleier",23,"qb",3,2,210,"6-3","Richmond","6/1/1964","Rook",1,""
"10",28,"Jim Bowman",24,"SS",12,8,210,"6-2","Central Michigan","10/26/1963","2",5,"New England Patriots / 2nd / 52nd pick / 1985"
"11",58,"Pete Brock",33,"c",4,3,267,"6-5","Colorado","7/14/1954","11",2,"New England Patriots / 1st / 12th pick / 1976"
"12",3,"Rich Camarillo",28,"P",12,0,202,"5-11","Washington","11/29/1959","6",2,""
"13",81,"Brian Carey",24,"",2,0,200,"6-0","American Int.","11/6/1963","Rook",0,""
"14",26,"Raymond Clayborn",32,"RCB",10,10,186,"6-0","Texas","1/2/1955","10",5,"New England Patriots / 1st / 16th pick / 1977"
"15",43,"Duffy Cobbs",23,"",3,0,178,"5-11","Penn St.","1/17/1964","Rook",0,""
"16",83,"Wayne Coffey",23,"wr",3,2,158,"5-7","Texas St.","5/30/1964","Rook",1,""
"17",33,"Tony Collins",28,"RB",13,11,208,"5-11","East Carolina","5/27/1959","6",7,"New England Patriots / 2nd / 47th pick / 1981"
"18",63,"George Colton",24,"g",3,3,279,"6-4","Maryland","7/28/1963","Rook",1,"New England Patriots / 9th / 248th pick / 1986"
"19",93,"Rico Corsetti",24,"",2,0,225,"6-1","Bates","1/13/1963","Rook",0,""
"20",40,"Elgin Davis",22,"",4,0,192,"5-10","Central Florida","10/23/1965","Rook",0,"New England Patriots / 12th / 330th pick / 1987"
"21",87,"Lin Dawson",28,"TE",12,11,240,"6-3","North Carolina St.","6/24/1959","6",1,"New England Patriots / 8th / 212th pick / 1981"
