"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",88,"Kamar Aiken",22,"",2,0,213,"6-2","Central Florida","5/30/1989","Rook",0,""
"2",50,"Nick Barnett",30,"LB",16,16,240,"6-2","Oregon St.","5/27/1981","8",8,"Green Bay Packers / 1st / 29th pick / 2003"
"3",57,"Danny Batten",24,"lb",16,4,250,"6-4","South Dakota St.","12/8/1987","Rook",2,"Buffalo Bills / 6th / 192nd pick / 2010"
"4",77,"Demetress Bell",27,"lt",7,6,301,"6-5","NW State (LA)","5/3/1984","3",3,"Buffalo Bills / 7th / 219th pick / 2008"
"5",87,"Kevin Brock",25,"",2,0,315,"6-5","Rutgers","4/9/1986","Rook",0,""
"6",74,"Colin Brown",26,"c",11,1,325,"6-8","Missouri","8/29/1985","2",1,"Kansas City Chiefs / 5th / 139th pick / 2009"
"7",31,"Jairus Byrd",25,"FS",16,16,205,"6-0","Oregon","10/7/1986","2",5,"Buffalo Bills / 2nd / 42nd pick / 2009"
"8",92,"Alex Carrington",24,"de",16,6,284,"6-5","Arkansas St.","6/19/1987","1",3,"Buffalo Bills / 3rd / 72nd pick / 2010"
"9",82,"Mike Caussin",24,"te",6,2,252,"6-5","James Madison","2/26/1987","Rook",0,""
"10",84,"Scott Chandler",26,"TE",14,9,270,"6-7","Iowa","7/23/1985","4",3,"San Diego Chargers / 4th / 129th pick / 2007"
"11",40,"Tashard Choice",27,"",6,0,210,"5-9","Oklahoma,Georgia Tech","11/20/1984","3",1,"Dallas Cowboys / 4th / 122nd pick / 2008"
"12",59,"Antonio Coleman",25,"",3,0,255,"6-2","Auburn","9/1/1986","1",0,""
"13",27,"Reggie Corner",28,"db",11,1,175,"5-10","Akron","11/17/1983","3",1,"Buffalo Bills / 4th / 114th pick / 2008"
"14",10,"Brandon Coutu",27,"",1,0,188,"5-11","Georgia","9/29/1984","Rook",0,"Seattle Seahawks / 7th / 235th pick / 2008"
"15",99,"Marcell Dareus",21,"NT",16,15,319,"6-3","Alabama","3/13/1990","Rook",7,"Buffalo Bills / 1st / 3rd pick / 2011"
"16",54,"Andra Davis",33,"mlb",16,3,255,"6-1","Florida","12/23/1978","9",2,"Cleveland Browns / 5th / 141st pick / 2002"
"17",97,"Lionel Dotson",26,"",5,0,289,"6-4","Arizona","2/11/1985","3",0,"Miami Dolphins / 7th / 245th pick / 2008"
