"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",72,"David Alexander",30,"C",16,16,275,"6-3","Tulsa","7/28/1964","7",8,"Philadelphia Eagles / 5th / 121st pick / 1987"
"2",21,"Eric Allen*",29,"RCB",16,16,184,"5-10","Arizona St.","11/22/1965","6",11,"Philadelphia Eagles / 2nd / 30th pick / 1988"
"3",82,"Victor Bailey",24,"",16,0,196,"6-2","Texas-El Paso,Missouri","7/3/1970","1",3,"Philadelphia Eagles / 2nd / 50th pick / 1993"
"4",4,"Bryan Barker",30,"P",11,0,202,"6-1","Santa Clara","6/28/1964","4",1,""
"5",86,"Fred Barnett",28,"WR",16,16,204,"6-0","Arkansas St.","6/17/1966","4",9,"Philadelphia Eagles / 3rd / 77th pick / 1990"
"6",84,"Mark Bavaro",31,"TE",12,11,245,"6-4","Notre Dame","4/28/1963","9",2,"New York Giants / 4th / 100th pick / 1985"
"7",17,"Mitch Berger",22,"",5,0,220,"6-4","Colorado","6/24/1972","Rook",0,"Philadelphia Eagles / 6th / 193rd pick / 1994"
"8",6,"Bubby Brister",32,"qb",7,2,205,"6-3","Tulane,La-Monroe","8/15/1962","8",1,"Pittsburgh Steelers / 3rd / 67th pick / 1986"
"9",12,"Randall Cunningham",31,"QB",14,14,212,"6-4","UNLV","3/27/1963","9",11,"Philadelphia Eagles / 2nd / 37th pick / 1985"
"10",78,"Antone Davis",27,"LG",16,14,330,"6-4","Tennessee","2/28/1967","3",7,"Philadelphia Eagles / 1st / 8th pick / 1991"
"11",56,"Byron Evans",30,"MLB",10,10,235,"6-2","Arizona","2/23/1964","7",5,"Philadelphia Eagles / 4th / 93rd pick / 1987"
"12",96,"Mike Flores",28,"de",15,2,256,"6-3","Louisville","12/1/1966","3",2,"Philadelphia Eagles / 11th / 298th pick / 1991"
"13",23,"Derrick Frazier",24,"",12,0,178,"5-11","Texas A&M","4/29/1970","Rook",1,"Philadelphia Eagles / 3rd / 75th pick / 1993"
"14",95,"William Fuller*",32,"LDE",16,16,271,"6-3","North Carolina","3/8/1962","8",12,"Los Angeles Rams / 1st / 21st pick / 1984 Supp"
"15",25,"Charlie Garner",22,"FB",10,8,190,"5-10","Tennessee","2/13/1972","Rook",3,"Philadelphia Eagles / 2nd / 42nd pick / 1994"
"16",69,"Burt Grossman",27,"de",14,2,270,"6-4","Pittsburgh","4/10/1967","5",3,"San Diego Chargers / 1st / 8th pick / 1989"
"17",54,"Britt Hager",28,"mlb",16,5,231,"6-1","Texas","2/20/1966","5",4,"Philadelphia Eagles / 3rd / 81st pick / 1989"
"18",91,"Andy Harmon",25,"LDT",16,16,272,"6-4","Kent St.","4/6/1969","3",10,"Philadelphia Eagles / 6th / 156th pick / 1991"
"19",45,"Vaughn Hebron",24,"rb",16,2,195,"5-8","Virginia Tech","10/7/1970","1",3,""
"20",73,"Lester Holmes",25,"RG",16,16,315,"6-4","Jackson St.","9/27/1969","1",8,"Philadelphia Eagles / 1st / 19th pick / 1993"
"21",66,"John Hudson",26,"",16,0,270,"6-2","Auburn","1/29/1968","3",1,"Philadelphia Eagles / 11th / 294th pick / 1990"
"22",26,"Al Jackson",23,"",11,0,182,"6-0","Georgia","9/7/1971","Rook",1,""
"23",47,"Greg Jackson",28,"FS",16,16,217,"6-1","LSU","8/20/1966","5",8,"New York Giants / 3rd / 78th pick / 1989"
"24",98,"Tommy Jeter",25,"",14,0,285,"6-5","Texas","9/20/1969","2",1,"Philadelphia Eagles / 3rd / 75th pick / 1992"
"25",87,"Maurice Johnson",27,"TE",16,10,242,"6-2","Temple","1/9/1967","3",2,""
"26",52,"Vaughan Johnson",32,"",4,0,235,"6-3","North Carolina St.","3/24/1962","8",0,"New Orleans Saints / 1st / 15th pick / 1984 Supp"
"27",32,"James Joseph",27,"fb",14,5,222,"6-2","Auburn","10/28/1967","3",4,"Philadelphia Eagles / 7th / 187th pick / 1991"
"28",68,"Tom McHale",31,"g",13,2,290,"6-4","Maryland,Cornell","2/25/1963","7",2,""
"29",29,"Mark McMillian",24,"LCB",16,16,154,"5-7","Alabama","4/29/1970","2",7,"Philadelphia Eagles / 10th / 272nd pick / 1992"
"30",38,"Rich Miano",32,"",16,0,200,"6-1","Hawaii","9/3/1962","9",1,"New York Jets / 6th / 166th pick / 1985"
"31",3,"Eddie Murray",38,"K",16,0,177,"5-10","Tulane","8/29/1956","14",3,"Detroit Lions / 7th / 166th pick / 1980"
"32",31,"Brian O'Neal",24,"",14,0,233,"6-0","Penn St.","2/25/1970","Rook",0,""
"33",58,"Derrick Oden",24,"",11,0,230,"5-11","Alabama","9/29/1970","1",1,"Philadelphia Eagles / 6th / 163rd pick / 1993"
"34",63,"Joe Panos",23,"g",16,2,300,"6-3","Wisc-Whitewater,Wisconsin","1/24/1971","Rook",2,"Philadelphia Eagles / 3rd / 77th pick / 1994"
