"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",80,"Willis Adams",28,"wr",16,1,194,"6-2","Houston","8/22/1956","5",2,"Cleveland Browns / 1st / 20th pick / 1979"
"2",53,"Stuart Anderson",25,"",4,0,238,"6-1","Virginia","12/25/1959","2",0,"Kansas City Chiefs / 4th / 104th pick / 1982"
"3",61,"Mike Baab",25,"C",16,16,270,"6-4","Texas","12/6/1959","2",6,"Cleveland Browns / 5th / 115th pick / 1982"
"4",9,"Matt Bahr",28,"K",16,0,175,"5-10","Penn St.","7/6/1956","5",2,"Pittsburgh Steelers / 6th / 165th pick / 1979"
"5",99,"Keith Baldwin",24,"RDE",16,16,263,"6-4","Texas A&M","10/13/1960","2",7,"Cleveland Browns / 2nd / 31st pick / 1982"
"6",56,"Chip Banks",25,"LOLB",16,16,243,"6-4","USC","9/18/1959","2",8,"Cleveland Browns / 1st / 3rd pick / 1982"
"7",24,"Greg Best",24,"",5,0,185,"5-10","Kansas St.","1/14/1960","1",0,""
"8",31,"James Black",22,"",2,0,198,"5-11","Akron","4/3/1962","Rook",0,""
"9",77,"Rickey Bolden",23,"TE",12,9,274,"6-6","SMU","9/8/1961","Rook",0,"Cleveland Browns / 4th / 96th pick / 1984"
"10",47,"Larry Braziel",30,"db",13,1,188,"6-0","USC","9/25/1954","5",1,"Baltimore Colts / 5th / 115th pick / 1979"
"11",86,"Brian Brennan",22,"PR",15,4,178,"5-9","Boston Col.","2/15/1962","Rook",4,"Cleveland Browns / 4th / 104th pick / 1984"
"12",89,"Preston Brown",26,"",2,0,184,"5-10","Vanderbilt","3/2/1958","4",0,"New England Patriots / 6th / 160th pick / 1980"
"13",49,"Clinton Burrell",28,"",13,0,192,"6-1","LSU","9/4/1956","5",1,"Cleveland Browns / 6th / 151st pick / 1979"
"14",44,"Earnest Byner",22,"KR",16,3,215,"5-10","East Carolina","9/15/1962","Rook",4,"Cleveland Browns / 10th / 280th pick / 1984"
"15",96,"Reggie Camp",23,"LDE",16,16,274,"6-4","California","2/28/1961","1",8,"Cleveland Browns / 3rd / 68th pick / 1983"
"16",75,"Bill Contz",23,"RT",15,9,268,"6-5","Penn St.","12/12/1961","1",4,"Cleveland Browns / 5th / 122nd pick / 1983"
"17",50,"Tom Cousineau",27,"RILB",16,16,225,"6-3","Ohio St.","5/6/1957","2",13,"Buffalo Bills / 1st / 1st pick / 1979"
"18",15,"Steve Cox",26,"P",16,0,195,"6-4","Tulsa,Arkansas","5/11/1958","3",3,"Cleveland Browns / 5th / 134th pick / 1981"
"19",85,"Bruce Davis",21,"wr",14,1,160,"5-8","Baylor","2/25/1963","Rook",1,"Cleveland Browns / 2nd / 50th pick / 1984"
"20",38,"Johnny Davis",28,"rb",16,4,235,"6-1","Alabama","7/17/1956","6",0,"Tampa Bay Buccaneers / 2nd / 30th pick / 1978"
"21",64,"Joe DeLamielleure",33,"RG",16,16,254,"6-3","Michigan St.","3/16/1951","11",6,"Buffalo Bills / 1st / 26th pick / 1973"
"22",54,"Tom DeLeone",34,"",15,0,248,"6-2","Ohio St.","8/13/1950","12",1,"Cincinnati Bengals / 5th / 106th pick / 1972"
"23",73,"Doug Dieken",35,"LT",16,16,254,"6-5","Illinois","2/12/1949","13",6,"Cleveland Browns / 6th / 142nd pick / 1971"
"24",29,"Hanford Dixon",26,"RCB",16,16,186,"5-11","Southern Miss","12/25/1958","3",9,"Cleveland Browns / 1st / 22nd pick / 1981"
"25",53,"Jim Dumont",23,"",12,0,224,"6-1","Rutgers","7/16/1961","Rook",1,"Cleveland Browns / 7th / 190th pick / 1984"
"26",74,"Paul Farren",24,"rt",15,6,272,"6-5","Boston Univ.","12/24/1960","1",3,"Cleveland Browns / 12th / 316th pick / 1983"
"27",83,"Ricky Feacher",30,"wr",16,3,174,"5-10","Miss. Valley St.","2/11/1954","8",3,"New England Patriots / 10th / 270th pick / 1976"
"28",10,"Tom Flick",26,"",1,0,190,"6-2","Washington","8/30/1958","3",0,"Washington Redskins / 4th / 90th pick / 1981"
"29",94,"Elvis Franks",27,"",16,0,252,"6-4","Morgan St.","7/9/1957","4",1,"Cleveland Browns / 5th / 116th pick / 1980"
