"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",71,"Ethan Albright",32,"",16,0,283,"6-5","North Carolina","5/1/1971","8",1,""
"2",98,"Jessie Armstead",33,"LB",16,15,237,"6-1","Miami (FL)","10/26/1970","10",7,"New York Giants / 8th / 207th pick / 1993"
"3",56,"LaVar Arrington*",25,"LB",16,16,253,"6-3","Penn St.","6/20/1978","3",11,"Washington Redskins / 1st / 2nd pick / 2000"
"4",24,"Champ Bailey*",25,"LCB",16,16,192,"6-0","Georgia","6/22/1978","4",10,"Washington Redskins / 1st / 7th pick / 1999"
"5",4,"Bryan Barker",39,"",16,0,202,"6-1","Santa Clara","6/28/1964","13",2,""
"6",25,"Rashad Bauman",24,"cb",12,2,184,"5-8","Oregon","5/7/1979","1",1,"Washington Redskins / 3rd / 79th pick / 2002"
"7",46,"Ladell Betts",24,"rb",9,1,222,"5-10","Iowa","8/27/1979","1",3,"Washington Redskins / 2nd / 56th pick / 2002"
"8",41,"Matt Bowen",27,"FS",16,16,207,"6-1","Iowa","11/12/1976","3",6,"St. Louis Rams / 6th / 198th pick / 2000"
"9",30,"Trung Canidate",26,"RB",11,10,205,"5-11","Arizona","3/3/1977","3",5,"St. Louis Rams / 1st / 31st pick / 2000"
"10",40,"Rock Cartwright",24,"rb",15,3,223,"5-7","Kansas St.","12/3/1979","1",4,"Washington Redskins / 7th / 257th pick / 2002"
"11",82,"Byron Chamberlain",32,"te",4,1,250,"6-1","Missouri,Wayne State (NE)","10/17/1971","8",0,"Denver Broncos / 7th / 222nd pick / 1995"
"12",92,"Martin Chase",29,"ldt",13,2,310,"6-2","Oklahoma","12/19/1974","4",2,"Baltimore Ravens / 5th / 124th pick / 1998"
"13",80,"Laveranues Coles*",26,"WR",16,16,193,"5-11","Florida St.","12/29/1977","3",11,"New York Jets / 3rd / 78th pick / 2000"
"14",95,"Lional Dalton",28,"rdt",12,9,315,"6-1","East. Michigan","2/21/1975","5",3,""
"15",66,"Derrick Dockery",23,"LG",16,13,345,"6-6","Texas","9/7/1980","Rook",6,"Washington Redskins / 3rd / 81st pick / 2003"
"16",74,"Dave Fiore",29,"lg",3,3,293,"6-4","Hofstra","8/10/1974","5",1,""
"17",89,"Zeron Flemister",27,"TE",12,9,250,"6-4","Iowa","9/8/1976","3",1,""
"18",29,"Todd Franz",27,"ss",16,1,202,"6-0","Tulsa","4/12/1976","3",1,"Detroit Lions / 5th / 145th pick / 2000"
"19",64,"Lennie Friedman",27,"C",16,8,283,"6-3","Duke","10/13/1976","3",4,"Denver Broncos / 2nd / 61st pick / 1999"
"20",87,"Rod Gardner",26,"WR",16,16,213,"6-2","Clemson","10/26/1977","2",6,"Washington Redskins / 1st / 15th pick / 2001"
"21",57,"Orantes Grant",25,"",1,0,228,"6-0","Georgia","3/18/1978","3",0,"Dallas Cowboys / 7th / 219th pick / 2000"
"22",99,"Jermaine Haley",30,"ldt",6,5,325,"6-4","Butte JC (CA)","2/13/1973","3",2,"Miami Dolphins / 7th / 232nd pick / 1999"
"23",10,"John Hall",29,"",16,0,240,"6-3","Wisconsin","3/17/1974","6",3,""
"24",12,"Gibran Hamdan",22,"",1,0,240,"6-6","Indiana","2/8/1981","Rook",0,"Washington Redskins / 7th / 232nd pick / 2003"
"25",8,"Tim Hasselbeck",25,"qb",7,5,211,"6-1","Boston Col.","4/6/1978","1",1,""
"26",90,"Bernard Holsey",30,"RDT",16,16,286,"6-2","Duke","12/10/1973","7",6,""
"27",86,"Taylor Jacobs",22,"",8,0,198,"6-0","Florida","5/30/1981","Rook",0,"Washington Redskins / 2nd / 44th pick / 2003"
"28",76,"Jon Jansen",27,"RT",16,16,305,"6-6","Michigan","1/28/1976","4",7,"Washington Redskins / 2nd / 37th pick / 1999"
"29",23,"Ade Jimoh",23,"",16,0,190,"6-1","Utah St.","4/18/1980","Rook",1,""
"30",47,"Bryan Johnson",25,"FB",16,11,245,"6-1","Boise St.","1/18/1978","3",1,""
"31",84,"Patrick Johnson",27,"wr",16,2,186,"5-10","Oregon","8/10/1976","5",2,"Baltimore Ravens / 2nd / 42nd pick / 1998"
"32",17,"Rob Johnson",30,"",2,0,204,"6-4","USC","3/18/1973","8",0,"Jacksonville Jaguars / 4th / 99th pick / 1995"
"33",34,"Andre Lott",24,"",11,0,196,"5-10","Tennessee","5/31/1979","1",1,"Washington Redskins / 5th / 159th pick / 2002"
"34",52,"Lemar Marshall",27,"",12,0,227,"6-2","Michigan St.","12/17/1976","1",1,""
"35",85,"Darnerien McCants",25,"te",15,1,214,"6-3","Delaware St.","8/1/1978","1",3,"Washington Redskins / 5th / 154th pick / 2001"
"36",22,"Sultan McCullough",23,"",1,0,197,"6-0","USC","2/12/1980","Rook",0,""
"37",55,"Kevin Mitchell",32,"",16,0,258,"6-1","Syracuse","1/1/1971","9",1,"San Francisco 49ers / 2nd / 53rd pick / 1994"
"38",50,"Larry Moore",28,"C",9,8,300,"6-3","BYU","6/1/1975","5",4,""
"39",20,"Chad Morton",26,"rb",15,2,203,"5-8","USC","4/4/1977","3",4,"New Orleans Saints / 5th / 166th pick / 2000"
"40",26,"Ifeanyi Ohalete",24,"SS",15,15,222,"6-2","USC","5/22/1979","2",5,""
"41",58,"Antonio Pierce",25,"",15,0,240,"6-1","Arizona","10/26/1978","2",1,""
"42",11,"Patrick Ramsey",24,"QB",11,11,225,"6-2","Tulane","2/14/1979","1",7,"Washington Redskins / 1st / 32nd pick / 2002"
"43",88,"Robert Royal",24,"te",6,6,257,"6-4","LSU","5/15/1979","Rook",0,"Washington Redskins / 5th / 160th pick / 2002"
"44",83,"Cliff Russell",24,"",3,0,193,"5-11","Utah","2/8/1979","Rook",0,"Washington Redskins / 3rd / 87th pick / 2002"
"45",96,"Darrell Russell",27,"",8,0,325,"6-5","USC","5/27/1976","6",1,"Oakland Raiders / 1st / 2nd pick / 1997"
"46",60,"Chris Samuels",26,"LT",13,13,310,"6-5","Alabama","7/28/1977","3",6,"Washington Redskins / 1st / 3rd pick / 2000"
"47",45,"John Simon",25,"",4,0,202,"5-11","Louisiana Tech","12/11/1978","1",0,""
"48",78,"Bruce Smith",40,"DE",16,8,262,"6-4","Virginia Tech","6/18/1963","18",4,"Buffalo Bills / 1st / 1st pick / 1985"
"49",51,"Clifton Smith",23,"",1,0,255,"6-3","Syracuse","7/21/1980","Rook",0,""
"50",21,"Fred Smoot",24,"RCB",15,15,174,"5-11","Mississippi St.","4/17/1979","2",5,"Washington Redskins / 2nd / 45th pick / 2001"
"51",67,"Daryl Terrell",28,"fs",3,0,317,"6-4","Southern Miss","1/25/1975","4",1,""
"52",31,"David Terrell",28,"",13,0,190,"6-0","Texas-El Paso","7/8/1975","3",0,"Washington Redskins / 7th / 191st pick / 1998"
"53",77,"Randy Thomas",27,"RG",16,16,306,"6-5","Mississippi St.","1/19/1976","4",7,"New York Jets / 2nd / 57th pick / 1999"
"54",54,"Jeremiah Trotter",26,"MLB",16,16,262,"6-1","S.F. Austin","1/20/1977","5",7,"Philadelphia Eagles / 3rd / 72nd pick / 1998"
"55",91,"Regan Upshaw",28,"DE",16,8,265,"6-4","California","8/12/1975","7",3,"Tampa Bay Buccaneers / 1st / 12th pick / 1996"
"56",48,"Kevin Ware",23,"te",11,2,259,"6-3","Washington","9/30/1980","Rook",0,""
"57",94,"Ron Warner",28,"",1,0,270,"6-3","Kansas","9/26/1975","5",0,"New Orleans Saints / 7th / 239th pick / 1998"
"58",68,"Brandon Winey",25,"lt",11,3,315,"6-7","LSU","1/27/1978","Rook",2,"Miami Dolphins / 6th / 164th pick / 2001"
