"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",14,"Ken Anderson*",27,"QB",14,14,212,"6-2","Augustana (IL)","2/15/1949","5",13,"Cincinnati Bengals / 3rd / 67th pick / 1971"
"2",79,"Coy Bacon*",34,"RDE",14,14,270,"6-4","Jackson St.","8/30/1942","8",10,""
"3",10,"Chris Bahr",23,"K",14,0,170,"5-10","Penn St.","2/3/1953","Rook",3,"Cincinnati Bengals / 2nd / 51st pick / 1976"
"4",82,"Billy Brooks",23,"WR",12,8,204,"6-3","Oklahoma","7/22/1953","Rook",3,"Cincinnati Bengals / 1st / 11th pick / 1976"
"5",78,"Robert Brown",37,"LDT",14,14,260,"6-5","Ark-Pine Bluff","2/23/1939","10",8,"San Francisco 49ers / 13th / 169th pick / 1964"
"6",74,"Glenn Bujnoch",23,"",14,1,260,"6-5","Texas A&M","12/20/1953","Rook",4,"Cincinnati Bengals / 2nd / 38th pick / 1976"
"7",67,"Gary Burley",24,"LDE",14,11,272,"6-3","Pittsburgh","12/8/1952","Rook",8,"Cincinnati Bengals / 3rd / 55th pick / 1975"
"8",50,"Glenn Cameron",23,"",14,0,225,"6-2","Florida","2/21/1953","1",4,"Cincinnati Bengals / 1st / 14th pick / 1975"
"9",70,"Ron Carpenter",28,"RDT",14,14,261,"6-4","North Carolina St.","6/24/1948","6",8,"Cincinnati Bengals / 2nd / 32nd pick / 1970"
"10",37,"Tommy Casanova*+",26,"SS",11,10,202,"6-2","LSU","8/29/1950","4",12,"Cincinnati Bengals / 2nd / 29th pick / 1972"
"11",42,"Boobie Clark",26,"FB",13,9,245,"6-2","Bethune-Cookman","11/8/1950","3",9,"Cincinnati Bengals / 12th / 302nd pick / 1973"
"12",24,"Marvin Cobb",23,"FS",14,10,189,"6-0","USC","8/6/1953","1",6,"Cincinnati Bengals / 11th / 276th pick / 1975"
"13",88,"Bruce Coslet",30,"",14,1,227,"6-4","Pacific","8/5/1946","7",1,""
"14",85,"Isaac Curtis*",26,"WR",14,14,192,"6-1","California,San Diego St.","10/20/1950","3",11,"Cincinnati Bengals / 1st / 15th pick / 1973"
"15",35,"Tony Davis",23,"",14,1,212,"5-11","Nebraska","1/21/1953","Rook",2,"Cincinnati Bengals / 4th / 106th pick / 1976"
"16",51,"Chris Devlin",23,"",9,0,226,"6-2","Penn St.","11/22/1953","1",4,"Cincinnati Bengals / 7th / 170th pick / 1975"
"17",36,"Lenvil Elliott",25,"",12,0,205,"6-0","Truman St.","9/2/1951","3",5,"Cincinnati Bengals / 10th / 249th pick / 1973"
"18",63,"Greg Fairchild",22,"",12,0,258,"6-4","Tulsa","3/10/1954","Rook",4,"Cincinnati Bengals / 4th / 116th pick / 1976"
"19",33,"Stan Fritts",24,"",13,4,215,"6-1","Murray St.,North Carolina St.","12/18/1952","1",3,"Cincinnati Bengals / 4th / 97th pick / 1975"
"20",45,"Archie Griffin",22,"RB",14,14,189,"5-9","Ohio St.","8/21/1954","Rook",8,"Cincinnati Bengals / 1st / 24th pick / 1976"
"21",53,"Bo Harris",23,"LLB",14,14,225,"6-3","LSU","1/16/1953","1",9,"Cincinnati Bengals / 3rd / 77th pick / 1975"
"22",76,"Vern Holland",28,"RT",14,14,268,"6-5","Tennessee St.","6/27/1948","5",7,"Cincinnati Bengals / 1st / 15th pick / 1971"
"23",72,"Ron Hunt",21,"",12,0,261,"6-6","Oregon","1/27/1955","Rook",4,"Cincinnati Bengals / 8th / 232nd pick / 1976"
"24",23,"Bernard Jackson",26,"",12,8,178,"6-0","Washington St.","8/24/1950","4",3,"Cincinnati Bengals / 4th / 81st pick / 1972"
"25",54,"Bob Johnson",30,"C",14,14,262,"6-5","Tennessee","8/19/1946","8",7,"Cincinnati Bengals / 1st / 2nd pick / 1968"
"26",80,"Ken Johnson",29,"",13,3,265,"6-6","Indiana","3/12/1947","5",4,""
"27",68,"Bill Kollar",24,"",9,0,255,"6-3","Montana St.","11/27/1952","2",3,"Cincinnati Bengals / 1st / 23rd pick / 1974"
"28",62,"Dave Lapham",24,"RG",14,14,259,"6-4","Syracuse","6/24/1952","2",7,"Cincinnati Bengals / 3rd / 61st pick / 1974"
"29",55,"Jim LeClair*",26,"MLB",14,14,234,"6-3","North Dakota","10/30/1950","4",9,"Cincinnati Bengals / 3rd / 54th pick / 1972"
"30",71,"Rufus Mayes",29,"LT",14,14,260,"6-5","Ohio St.","12/5/1947","7",7,"Chicago Bears / 1st / 14th pick / 1969"
"31",86,"John McDaniel",25,"",14,2,193,"6-1","Lincoln (MO)","9/23/1951","2",3,"Cincinnati Bengals / 8th / 202nd pick / 1974"
