"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",41,"Hamza Abdullah",26,"",1,0,213,"6-2","Washington St.","8/20/1983","4",0,"Tampa Bay Buccaneers / 7th / 231st pick / 2005"
"2",27,"Michael Adams",24,"db",16,1,178,"5-8","La-Lafayette","6/17/1985","2",1,""
"3",79,"Jason Banks",24,"",1,0,300,"6-5","Grambling St.","5/8/1985","Rook",0,""
"4",84,"Anthony Becht",32,"TE",16,10,272,"6-5","West Virginia","8/8/1977","9",1,"New York Jets / 1st / 27th pick / 2000"
"5",52,"Monty Beisel",31,"",6,0,254,"6-3","Kansas St.","8/20/1978","8",0,"Kansas City Chiefs / 4th / 107th pick / 2001"
"6",92,"Bertrand Berry",34,"rolb",15,5,275,"6-3","Notre Dame","8/15/1975","12",4,"Indianapolis Colts / 3rd / 86th pick / 1997"
"7",81,"Anquan Boldin",29,"WR",15,15,218,"6-1","Florida St.","10/3/1980","6",9,"Arizona Cardinals / 2nd / 54th pick / 2003"
"8",78,"Alan Branch",25,"",16,0,324,"6-6","Michigan","12/29/1984","2",2,"Arizona Cardinals / 2nd / 33rd pick / 2007"
"9",15,"Steve Breaston",26,"wr",15,6,175,"6-1","Michigan","8/20/1983","2",6,"Arizona Cardinals / 5th / 142nd pick / 2007"
"10",73,"Jeremy Bridges",29,"lt",16,4,301,"6-4","Southern Miss","4/19/1980","5",3,"Philadelphia Eagles / 6th / 185th pick / 2003"
"11",NA,"Levi Brown",25,"RT",16,16,323,"6-6","Penn St.","3/16/1984","2",8,"Arizona Cardinals / 1st / 5th pick / 2007"
"12",20,"Ralph Brown",31,"db",16,1,185,"5-10","Nebraska","9/16/1978","9",1,"New York Giants / 5th / 140th pick / 2000"
"13",93,"Calais Campbell",23,"DE",16,15,282,"6-8","Miami (FL)","9/1/1986","1",7,"Arizona Cardinals / 2nd / 50th pick / 2008"
"14",NA,"Ben Claxton",29,"",1,0,301,"6-2","Mississippi","7/30/1980","4",0,"Denver Broncos / 5th / 157th pick / 2003"
"15",58,"Karlos Dansby",28,"LB",16,16,243,"6-4","Auburn","11/3/1981","5",8,"Arizona Cardinals / 2nd / 33rd pick / 2004"
"16",59,"Will Davis",23,"",11,0,262,"6-2","Illinois","6/2/1986","Rook",1,"Arizona Cardinals / 6th / 204th pick / 2009"
"17",90,"Darnell Dockett*",28,"DT",16,16,293,"6-4","Florida St.","5/27/1981","5",14,"Arizona Cardinals / 3rd / 64th pick / 2004"
"18",80,"Early Doucet",24,"",9,0,211,"6-0","LSU","10/28/1985","1",2,"Arizona Cardinals / 3rd / 81st pick / 2008"
"19",94,"Keilen Dykes",25,"",2,0,292,"6-3","West Virginia","9/6/1984","Rook",0,""
"20",11,"Larry Fitzgerald*",26,"WR",16,16,225,"6-3","Pittsburgh","8/31/1983","5",9,"Arizona Cardinals / 1st / 3rd pick / 2004"
"21",69,"Mike Gandy",30,"LT",12,12,310,"6-4","Notre Dame","1/3/1979","7",6,"Chicago Bears / 3rd / 68th pick / 2001"
"22",5,"Ben Graham",36,"",16,0,230,"6-5","Deakin (Australia)","11/2/1973","4",4,""
"23",53,"Clark Haggans",32,"LOLB",16,14,243,"6-4","Colorado St.","1/10/1977","9",7,"Pittsburgh Steelers / 5th / 137th pick / 2000"
"24",54,"Gerald Hayes",29,"LB",14,13,237,"6-1","Pittsburgh","10/10/1980","6",6,"Arizona Cardinals / 3rd / 70th pick / 2003"
"25",95,"Ali Highsmith",24,"lb",14,2,229,"6-0","LSU","1/20/1985","1",2,""
"26",34,"Tim Hightower",23,"RB",16,16,226,"6-0","Richmond","5/23/1986","1",8,"Arizona Cardinals / 5th / 149th pick / 2008"
"27",91,"Kenny Iwebema",24,"",11,0,268,"6-4","Iowa","2/6/1985","1",1,"Arizona Cardinals / 4th / 116th pick / 2008"
"28",49,"Rashad Johnson",23,"fs",10,1,195,"6-0","Alabama","1/2/1986","Rook",1,"Arizona Cardinals / 3rd / 95th pick / 2009"
"29",NA,"Brandon Keith",25,"",4,0,343,"6-5","Northern Iowa","11/21/1984","1",0,"Arizona Cardinals / 7th / 225th pick / 2008"
"30",35,"Dan Kreider",32,"fb",14,3,255,"5-11","New Hampshire","3/11/1977","9",0,""
"31",82,"Mike Leach",33,"",16,0,245,"6-2","Boston Univ.,William & Mary","10/18/1976","9",1,""
"32",7,"Matt Leinart",26,"qb",8,1,225,"6-5","USC","5/11/1983","3",1,"Arizona Cardinals / 1st / 10th pick / 2006"
"33",NA,"Lance Long",24,"",1,0,186,"5-11","Mississippi St.","5/4/1985","1",0,""
"34",NA,"Deuce Lutui",26,"RG",16,16,340,"6-3","USC","5/5/1983","3",8,"Arizona Cardinals / 2nd / 41st pick / 2006"
"35",25,"Bryant McFadden",28,"RCB",16,16,190,"5-11","Florida St.","11/21/1981","4",5,"Pittsburgh Steelers / 2nd / 62nd pick / 2005"
"36",87,"Sean Morey",33,"",13,0,200,"5-11","Brown","2/26/1976","10",0,"New England Patriots / 7th / 241st pick / 1999"
"37",4,"Mike Nugent",27,"",2,0,182,"5-10","Ohio St.","3/2/1982","4",0,"New York Jets / 2nd / 47th pick / 2005"
"38",56,"Chike Okeafor",33,"ROLB",13,13,265,"6-4","Purdue","3/27/1976","10",6,"San Francisco 49ers / 3rd / 89th pick / 1999"
"39",89,"Ben Patrick",25,"te",9,7,252,"6-3","Duke,Delaware","8/23/1984","2",1,"Arizona Cardinals / 7th / 215th pick / 2007"
"40",1,"Neil Rackers",33,"",14,0,205,"6-0","Illinois","8/16/1976","9",4,"Cincinnati Bengals / 6th / 169th pick / 2000"
"41",97,"Bryan Robinson",35,"NT",16,15,305,"6-4","Fresno St.","6/22/1974","12",7,""
"42",29,"Dominique Rodgers-Cromartie*",23,"LCB",16,16,183,"6-2","Tennessee St.","4/7/1986","1",10,"Arizona Cardinals / 1st / 16th pick / 2008"
"43",21,"Antrel Rolle*",27,"FS",15,15,202,"6-0","Miami (FL)","12/16/1982","4",8,"Arizona Cardinals / 1st / 8th pick / 2005"
"44",63,"Lyle Sendlein",25,"C",16,16,299,"6-3","Texas","3/16/1984","2",8,""
"45",83,"Stephen Spach",27,"te",7,5,250,"6-4","Fresno St.","7/18/1982","4",0,""
"46",2,"Brian St. Pierre",30,"",1,0,230,"6-3","Boston Col.","11/28/1979","5",0,"Pittsburgh Steelers / 5th / 163rd pick / 2003"
"47",36,"LaRod Stephens-Howling",22,"rb",16,2,180,"5-7","Pittsburgh","4/26/1987","Rook",2,"Arizona Cardinals / 7th / 240th pick / 2009"
"48",51,"Pago Togafau",25,"",2,0,210,"5-10","Idaho St.","1/10/1984","2",0,""
"49",32,"Greg Toler",24,"",13,0,191,"5-11","St. Paul's","1/2/1985","Rook",1,"Arizona Cardinals / 4th / 131st pick / 2009"
"50",85,"Jerheme Urban",29,"",10,0,212,"6-3","Trinity (TX)","11/26/1980","5",2,""
"51",55,"Reggie Walker",23,"",7,0,238,"6-0","Kansas St.","12/15/1986","Rook",1,""
"52",22,"Matt Ware",27,"db",11,1,210,"6-2","UCLA","12/2/1982","5",1,"Philadelphia Eagles / 3rd / 89th pick / 2004"
