"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",54,"Eugene Amano",23,"",16,0,315,"6-4","SE Missouri St.","3/1/1982","1",1,"Tennessee Titans / 7th / 239th pick / 2004"
"2",58,"Ken Amato",28,"",7,0,245,"6-2","Montana St.","5/18/1977","2",0,""
"3",24,"Tony Beckham",27,"rcb",15,2,187,"6-1","Wisc-Stout","10/1/1978","3",1,"Tennessee Titans / 4th / 115th pick / 2002"
"4",60,"Jacob Bell",24,"rt",9,1,300,"6-5","Miami (OH)","3/2/1981","1",1,"Tennessee Titans / 5th / 138th pick / 2004"
"5",83,"Drew Bennett",27,"WR",13,10,206,"6-5","UCLA","8/26/1978","4",6,""
"6",2,"Rob Bironas",27,"",16,0,205,"6-0","Georgia Southern,Auburn","1/29/1978","Rook",3,""
"7",50,"Rocky Boiman",25,"lb",15,2,236,"6-4","Notre Dame","1/24/1980","3",1,"Tennessee Titans / 4th / 133rd pick / 2002"
"8",29,"Chris Brown",24,"RB",15,14,219,"6-3","Colorado","4/17/1981","2",8,"Tennessee Titans / 3rd / 93rd pick / 2003"
"9",53,"Keith Bulluck",28,"LB",16,16,235,"6-3","Syracuse","4/4/1977","5",7,"Tennessee Titans / 1st / 30th pick / 2000"
"10",87,"Tyrone Calico",25,"wr",12,6,223,"6-4","Middle Tenn. St.","11/9/1980","2",2,"Tennessee Titans / 2nd / 60th pick / 2003"
"11",96,"Jared Clauss",24,"rdt",15,1,290,"6-4","Iowa","4/7/1981","1",1,"Tennessee Titans / 7th / 230th pick / 2004"
"12",57,"Jon Dorenbos",25,"",9,0,250,"6-0","Texas-El Paso","7/21/1980","2",0,""
"13",44,"Troy Fleming",25,"fb",13,2,230,"6-2","Tennessee","10/1/1980","1",1,"Tennessee Titans / 6th / 191st pick / 2004"
"14",22,"Vincent Fuller",23,"",2,0,189,"6-1","Virginia Tech","8/3/1982","Rook",0,"Tennessee Titans / 4th / 108th pick / 2005"
"15",30,"Rich Gardner",24,"",13,0,195,"5-10","Penn St.","2/1/1981","1",1,"Tennessee Titans / 3rd / 92nd pick / 2004"
"16",85,"Gregg Guenther",23,"",5,0,255,"6-8","USC","1/29/1982","Rook",0,""
"17",77,"Justin Hartwig",27,"C",16,16,305,"6-4","Kansas","11/21/1978","3",6,"Tennessee Titans / 6th / 187th pick / 2002"
"18",92,"Albert Haynesworth",24,"RDT",14,14,320,"6-6","Tennessee","6/17/1981","3",5,"Tennessee Titans / 1st / 15th pick / 2002"
"19",20,"Travis Henry",27,"rb",10,1,215,"5-9","Tennessee","10/29/1978","4",3,"Buffalo Bills / 2nd / 58th pick / 2001"
"20",15,"Craig Hentrich",34,"",16,0,213,"6-3","Notre Dame","5/18/1971","11",3,"New York Jets / 8th / 200th pick / 1993"
"21",21,"Reynaldo Hill",23,"LCB",15,10,187,"5-11","Florida","8/28/1982","Rook",4,"Tennessee Titans / 7th / 218th pick / 2005"
"22",72,"Brad Hopkins",35,"LT",15,15,305,"6-3","Illinois","9/5/1970","12",6,"Houston Oilers / 1st / 13th pick / 1993"
"23",32,"Adam Jones",22,"RCB",15,13,187,"5-11","West Virginia","9/30/1983","Rook",6,"Tennessee Titans / 1st / 6th pick / 2005"
"24",81,"Brandon Jones",23,"WR",10,8,208,"6-1","Oklahoma","10/6/1982","Rook",2,"Tennessee Titans / 3rd / 96th pick / 2005"
"25",55,"Brad Kassell",25,"MLB",16,14,242,"6-3","North Texas","1/7/1980","3",6,""
"26",88,"Erron Kinney",28,"TE",14,14,275,"6-5","Florida","7/28/1977","5",5,"Tennessee Titans / 3rd / 68th pick / 2000"
"27",91,"Travis LaBoy",24,"de",15,7,249,"6-4","Utah St.,Hawaii","8/20/1981","1",4,"Tennessee Titans / 2nd / 42nd pick / 2004"
"28",99,"Rien Long",24,"rdt",16,1,300,"6-6","Washington St.","8/7/1981","2",2,"Tennessee Titans / 4th / 126th pick / 2003"
"29",8,"Matt Mauck",26,"qb",2,1,213,"6-1","LSU","2/12/1979","Rook",1,"Denver Broncos / 7th / 225th pick / 2004"
"30",9,"Steve McNair*",32,"QB",14,14,235,"6-2","Alcorn St.","2/14/1973","10",10,"Houston Oilers / 1st / 3rd pick / 1995"
"31",42,"Damien Nash",23,"",3,0,215,"5-10","Missouri","4/14/1982","Rook",0,"Tennessee Titans / 5th / 142nd pick / 2005"
"32",23,"Donnie Nickey",25,"",16,0,215,"6-3","Ohio St.","4/25/1980","2",1,"Tennessee Titans / 5th / 154th pick / 2003"
"33",98,"Antwan Odom",24,"DE",16,9,277,"6-4","Alabama","9/24/1981","1",5,"Tennessee Titans / 2nd / 57th pick / 2004"
"34",75,"Benji Olson",30,"RG",16,16,320,"6-4","Washington","6/5/1975","7",6,"Tennessee Oilers / 5th / 139th pick / 1998"
"35",33,"Jarrett Payton",25,"",13,0,220,"6-0","Miami (FL)","12/26/1980","Rook",1,""
"36",69,"Zach Piller",29,"LG",16,16,321,"6-5","Georgia Tech,Florida","5/2/1976","6",6,"Tennessee Titans / 3rd / 81st pick / 1999"
"37",41,"Marcus Randall",23,"",3,0,219,"6-2","LSU","3/14/1982","Rook",0,""
"38",51,"Robert Reynolds",24,"lb",15,1,242,"6-3","Ohio St.","5/20/1981","1",1,"Tennessee Titans / 5th / 165th pick / 2004"
"39",82,"Courtney Roby",22,"wr",13,6,189,"6-0","Indiana","1/10/1983","Rook",2,"Tennessee Titans / 3rd / 68th pick / 2005"
"40",71,"Michael Roos",23,"RT",16,16,320,"6-7","East. Washington","10/5/1982","Rook",6,"Tennessee Titans / 2nd / 41st pick / 2005"
"41",40,"Justin Sandy",23,"db",2,1,214,"6-0","Northern Illinois,Northern Iowa","2/22/1982","1",0,""
"42",80,"Bo Scaife",24,"te",16,5,249,"6-3","Texas","1/6/1981","Rook",2,"Tennessee Titans / 6th / 179th pick / 2005"
"43",95,"Bo Schobel",24,"",8,0,268,"6-5","TCU","3/24/1981","1",1,"Tennessee Titans / 4th / 103rd pick / 2004"
"44",59,"Peter Sirmon",28,"LB",14,13,237,"6-2","Oregon","2/18/1977","5",5,"Tennessee Titans / 4th / 128th pick / 2000"
"45",18,"O.J. Small",23,"",2,0,223,"6-1","Florida","8/18/1982","Rook",0,""
"46",56,"Cody Spencer",24,"",16,0,245,"6-2","North Texas","6/1/1981","1",1,"Oakland Raiders / 6th / 182nd pick / 2004"
"47",90,"Randy Starks",22,"LDT",16,16,312,"6-3","Maryland","12/14/1983","1",6,"Tennessee Titans / 3rd / 71st pick / 2004"
"48",16,"Sloan Thomas",24,"",1,0,200,"6-2","Texas","12/22/1981","Rook",0,"Houston Texans / 7th / 211th pick / 2004"
"49",28,"Lamont Thompson",27,"FS",16,16,220,"6-1","Washington St.","7/30/1978","3",5,"Cincinnati Bengals / 2nd / 41st pick / 2002"
"50",18,"Andrae Thurman",25,"",5,0,192,"5-11","Arizona,Southern Oregon","10/25/1980","1",0,""
"51",84,"Ben Troupe",23,"TE",15,11,262,"6-4","Florida","9/1/1982","1",4,"Tennessee Titans / 2nd / 40th pick / 2004"
"52",93,"Kyle Vanden Bosch*",27,"DE",16,16,278,"6-4","Nebraska","11/17/1978","4",9,"Arizona Cardinals / 2nd / 34th pick / 2001"
"53",7,"Billy Volek",29,"qb",6,1,214,"6-2","Fresno St.","4/28/1976","4",1,""
"54",36,"Michael Waddell",24,"db",16,1,183,"5-10","North Carolina","1/9/1981","1",1,"Tennessee Titans / 4th / 124th pick / 2004"
"55",19,"Bobby Wade",24,"fb",2,1,193,"5-10","Arizona","2/26/1981","2",0,"Chicago Bears / 5th / 139th pick / 2003"
"56",86,"Roydell Williams",24,"wr",10,2,192,"6-1","Tulane","3/14/1981","Rook",2,"Tennessee Titans / 4th / 136th pick / 2005"
"57",25,"Tank Williams",25,"SS",16,16,223,"6-3","Stanford","6/30/1980","3",12,"Tennessee Titans / 2nd / 45th pick / 2002"
"58",78,"Todd Williams",27,"",1,0,330,"6-5","Florida St.","9/4/1978","1",0,"Tennessee Titans / 7th / 225th pick / 2003"
"59",26,"Andre Woolfolk",25,"lcb",13,7,197,"6-2","Oklahoma","1/26/1980","2",3,"Tennessee Titans / 1st / 28th pick / 2003"
"60",NA,"Team Total",25.4,"",16,NA,240.7,"6-2.3","","","2.2",NA,""
