"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",59,"John Anderson",33,"LOLB",14,14,226,"6-3","Michigan","2/14/1956","11",6,"Green Bay Packers / 1st / 26th pick / 1978"
"2",67,"Billy Ard",30,"",15,0,265,"6-3","Wake Forest","3/12/1959","8",1,"New York Giants / 8th / 221st pick / 1981"
"3",76,"Mike Ariey",25,"",1,0,295,"6-5","San Diego St.","3/12/1964","Rook",0,""
"4",83,"Carl Bland",28,"",16,0,182,"5-11","Virginia Union","8/17/1961","5",2,""
"5",61,"Jerry Boyarsky",30,"",13,0,290,"6-3","Pittsburgh","5/15/1959","8",1,"New Orleans Saints / 5th / 128th pick / 1981"
"6",17,"Don Bracken",27,"P",16,0,214,"6-1","Michigan","2/16/1962","4",2,""
"7",62,"Matt Brock",23,"",7,0,300,"6-5","Oregon","1/14/1966","Rook",0,"Green Bay Packers / 3rd / 58th pick / 1989"
"8",32,"Dave Brown",36,"RCB",16,16,190,"6-1","Michigan","1/16/1953","14",7,"Pittsburgh Steelers / 1st / 26th pick / 1975"
"9",93,"Robert Brown",29,"LDE",16,16,268,"6-2","Chowan,Virginia Tech","5/21/1960","7",6,"Green Bay Packers / 4th / 98th pick / 1982"
"10",51,"Blair Bush",33,"C",16,15,268,"6-3","Washington","11/25/1956","11",8,"Cincinnati Bengals / 1st / 16th pick / 1978"
"11",63,"James Campen",25,"c",15,1,269,"6-3","Tulane","6/11/1964","2",2,""
"12",58,"Mark Cannon",27,"",1,0,258,"6-3","Texas-Arlington","6/14/1962","5",0,"Green Bay Packers / 11th / 294th pick / 1984"
"13",26,"Chuck Cecil",25,"",9,0,185,"6-0","Arizona","11/8/1964","1",1,"Green Bay Packers / 4th / 89th pick / 1988"
"14",56,"Burnell Dent",26,"lb",16,1,236,"6-1","Tulane","3/16/1963","3",2,"Green Bay Packers / 6th / 143rd pick / 1986"
"15",80,"Clint Didier",30,"te",16,4,240,"6-5","Portland St.","4/4/1959","7",1,"Washington Redskins / 12th / 314th pick / 1981"
"16",8,"Anthony Dilweg",24,"",1,0,215,"6-3","Duke","3/28/1965","Rook",0,"Green Bay Packers / 3rd / 74th pick / 1989"
"17",27,"Herman Fontenot",26,"",16,0,206,"6-0","LSU","9/12/1963","4",4,""
"18",21,"Brent Fullwood*",26,"FB",15,15,209,"5-11","Auburn","10/10/1963","2",8,"Green Bay Packers / 1st / 4th pick / 1987"
"19",23,"Tiger Greene",27,"",16,0,194,"6-0","West. Carolina","2/15/1962","4",2,""
"20",35,"Michael Haddix",28,"rb",16,1,225,"6-2","Mississippi St.","12/27/1961","6",2,"Philadelphia Eagles / 1st / 8th pick / 1983"
"21",72,"Mark Hall",24,"",7,0,285,"6-4","LSU,La-Lafayette","8/21/1965","Rook",1,"Green Bay Packers / 7th / 169th pick / 1989"
"22",65,"Ron Hallstrom",30,"RG",16,16,300,"6-6","Iowa Central,Iowa","6/11/1959","7",8,"Green Bay Packers / 1st / 22nd pick / 1982"
"23",97,"Tim Harris*+",25,"ROLB",16,16,260,"6-6","Memphis","9/10/1964","3",15,"Green Bay Packers / 4th / 84th pick / 1986"
"24",50,"Johnny Holland",24,"RILB",16,15,231,"6-2","Texas A&M","3/11/1965","2",7,"Green Bay Packers / 2nd / 41st pick / 1987"
"25",13,"Chris Jacke",23,"K",16,0,205,"6-0","Texas-El Paso","3/12/1966","Rook",4,"Green Bay Packers / 6th / 142nd pick / 1989"
"26",24,"Van Jakes",28,"db",16,4,188,"6-0","Kent St.","5/10/1961","6",2,""
"27",81,"Perry Kemp",28,"WR",14,13,170,"5-11","California (PA)","12/31/1961","2",6,""
"28",22,"Mark Lee",31,"LCB",12,10,187,"5-11","Washington","3/20/1958","9",4,"Green Bay Packers / 2nd / 34th pick / 1980"
"29",7,"Don Majkowski*",25,"QB",16,16,197,"6-2","Virginia","2/25/1964","2",18,"Green Bay Packers / 10th / 255th pick / 1987"
"30",77,"Tony Mandarich",23,"",14,0,311,"6-5","Michigan St.","9/23/1966","Rook",1,"Green Bay Packers / 1st / 2nd pick / 1989"
"31",88,"Aubrey Matthews",27,"wr",13,3,165,"5-7","Delta St.","9/15/1962","3",2,""
"32",20,"Michael McGruder",25,"",2,0,185,"5-11","Kent St.","5/6/1964","Rook",0,""
"33",57,"Rich Moran",27,"LG",16,16,276,"6-3","San Diego St.","3/19/1962","4",8,"Green Bay Packers / 3rd / 71st pick / 1985"
"34",37,"Mark Murphy",31,"SS",16,16,200,"6-2","West Liberty St.","4/22/1958","9",7,""
"35",79,"Bob Nelson",30,"NT",16,16,272,"6-4","Miami (FL)","3/3/1959","3",7,"Miami Dolphins / 5th / 120th pick / 1982"
"36",91,"Brian Noble",27,"LILB",16,16,250,"6-3","Arizona St.","9/6/1962","4",7,"Green Bay Packers / 5th / 125th pick / 1985"
"37",96,"Shawn Patterson",25,"rde",6,6,267,"6-5","Arizona St.","6/13/1964","1",2,"Green Bay Packers / 2nd / 34th pick / 1988"
"38",28,"Ron Pitts",27,"db",14,2,175,"5-10","UCLA","10/14/1962","3",2,"Buffalo Bills / 7th / 169th pick / 1985"
"39",85,"Jeff Query",22,"PR",16,0,165,"6-0","Millikin","3/7/1967","Rook",3,"Green Bay Packers / 5th / 124th pick / 1989"
"40",75,"Ken Ruettgers",27,"LT",16,16,295,"6-6","USC","8/20/1962","4",8,"Green Bay Packers / 1st / 7th pick / 1985"
"41",84,"Sterling Sharpe*+",24,"WR",16,16,207,"6-0","South Carolina","4/6/1965","1",14,"Green Bay Packers / 1st / 7th pick / 1988"
"42",89,"John Spagnola",32,"",6,0,240,"6-4","Yale","8/1/1957","10",0,"New England Patriots / 9th / 245th pick / 1979"
"43",54,"Scott Stephen",25,"lb",16,2,237,"6-2","Arizona St.","6/18/1964","2",3,"Green Bay Packers / 3rd / 69th pick / 1987"
"44",29,"Ken Stills",26,"FS",16,16,185,"5-10","Wisconsin","9/6/1963","4",6,"Green Bay Packers / 8th / 209th pick / 1985"
"45",49,"Mickey Sutton",29,"",3,0,165,"5-8","Montana","8/28/1960","3",0,""
"46",73,"Alan Veingrad",26,"RT",16,16,277,"6-5","Texas A&M-Commerce","7/24/1963","3",8,""
"47",52,"Mike Weddington",29,"",15,0,245,"6-4","Oklahoma","10/9/1960","3",1,""
"48",86,"Ed West",28,"TE",13,12,250,"6-1","Auburn","8/2/1961","5",3,""
"49",68,"Blaise Winter",27,"LDE",16,10,278,"6-3","Syracuse","1/31/1962","5",4,"Indianapolis Colts / 2nd / 35th pick / 1984"
"50",33,"Keith Woodside",25,"RB",16,16,203,"5-11","Texas A&M","7/29/1964","1",7,"Green Bay Packers / 3rd / 61st pick / 1988"
"51",46,"Vince Workman",21,"KR",15,0,215,"5-10","Ohio St.","5/9/1968","Rook",0,"Green Bay Packers / 5th / 127th pick / 1989"
"52",NA,"Team Total",27,"",16,NA,231.8,"6-1.7","","","3.9",NA,""
