"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",35,"Neal Anderson*",27,"RB",13,12,210,"5-11","Florida","8/14/1964","5",8,"Chicago Bears / 1st / 27th pick / 1986"
"2",93,"Trace Armstrong",26,"LDE",12,12,275,"6-4","Arizona St.,Florida","10/5/1965","2",5,"Chicago Bears / 1st / 12th pick / 1989"
"3",22,"Johnny Bailey",24,"KR",14,0,190,"5-8","Texas A&M-Kingsville","3/17/1967","1",0,"Chicago Bears / 9th / 228th pick / 1990"
"4",62,"Mark Bortz",30,"LG",9,9,282,"6-6","Iowa","2/12/1961","8",4,"Chicago Bears / 8th / 219th pick / 1983"
"5",86,"Cap Boso",28,"te",6,1,232,"6-4","Illinois","9/10/1963","5",0,"Pittsburgh Steelers / 8th / 207th pick / 1986"
"6",8,"Maury Buford",31,"P",16,0,191,"6-1","Texas Tech","2/18/1960","9",2,"San Diego Chargers / 8th / 215th pick / 1982"
"7",6,"Kevin Butler",29,"K",16,0,215,"6-0","Georgia","7/24/1962","6",1,"Chicago Bears / 4th / 105th pick / 1985"
"8",20,"Mark Carrier*",23,"FS",16,16,192,"6-1","USC","4/28/1968","1",9,"Chicago Bears / 1st / 6th pick / 1990"
"9",54,"Ron Cox",23,"",6,0,235,"6-2","Fresno St.","3/29/1968","1",1,"Chicago Bears / 2nd / 33rd pick / 1990"
"10",82,"Wendell Davis",25,"WR",16,16,188,"5-11","LSU","1/3/1966","3",9,"Chicago Bears / 1st / 27th pick / 1988"
"11",95,"Richard Dent",31,"RDE",16,16,265,"6-5","Tennessee St.","12/13/1960","8",8,"Chicago Bears / 8th / 203rd pick / 1983"
"12",37,"Maurice Douglass",27,"",16,0,210,"5-11","Kentucky","2/12/1964","5",1,"Chicago Bears / 8th / 221st pick / 1986"
"13",67,"Jerry Fontenot",25,"lg",16,7,300,"6-3","Texas A&M","11/21/1966","2",4,"Chicago Bears / 3rd / 65th pick / 1989"
"14",17,"Chris Gardocki",21,"",4,0,192,"6-1","Clemson","2/7/1970","Rook",0,"Chicago Bears / 3rd / 78th pick / 1991"
"15",23,"Shaun Gayle*",29,"SS",12,9,202,"5-11","Ohio St.","3/8/1962","7",6,"Chicago Bears / 10th / 271st pick / 1984"
"16",29,"Dennis Gentry",32,"",15,0,181,"5-8","Baylor","2/10/1959","9",2,"Chicago Bears / 4th / 89th pick / 1982"
"17",31,"Mark Green",24,"rb",16,4,184,"5-11","Notre Dame","3/22/1967","2",2,"Chicago Bears / 5th / 130th pick / 1989"
"18",4,"Jim Harbaugh",28,"QB",16,16,215,"6-3","Michigan","12/23/1963","4",13,"Chicago Bears / 1st / 26th pick / 1987"
"19",38,"John Hardy",23,"",4,0,166,"5-10","California","6/11/1968","Rook",0,""
"20",63,"Jay Hilgenberg*",32,"C",16,16,259,"6-3","Iowa","3/21/1959","10",10,""
"21",85,"Keith Jennings",25,"te",10,3,262,"6-4","Clemson","5/19/1966","2",1,"Dallas Cowboys / 5th / 113th pick / 1989"
"22",53,"Dante Jones",26,"",16,0,235,"6-1","Oklahoma","3/23/1965","3",1,"Chicago Bears / 2nd / 51st pick / 1988"
"23",88,"Glen Kozlowski",29,"",16,0,200,"6-1","BYU","12/31/1962","4",0,"Chicago Bears / 11th / 305th pick / 1986"
"24",33,"Darren Lewis",23,"",15,0,230,"5-10","Texas A&M","11/7/1968","Rook",0,"Chicago Bears / 6th / 161st pick / 1991"
"25",26,"John Mangum",24,"db",16,1,187,"5-10","Alabama","3/16/1967","1",2,"Chicago Bears / 6th / 144th pick / 1990"
"26",75,"Ron Mattes",28,"",15,0,309,"6-6","Virginia","8/8/1963","5",1,"Seattle Seahawks / 7th / 193rd pick / 1985"
"27",76,"Steve McMichael",34,"LDT",16,16,270,"6-2","Texas","10/17/1957","11",14,"New England Patriots / 3rd / 73rd pick / 1980"
"28",81,"Anthony Morgan",24,"wr",14,2,200,"6-1","Tennessee","11/15/1967","Rook",2,"Chicago Bears / 5th / 134th pick / 1991"
"29",84,"Ron Morris",27,"wr",3,1,190,"6-1","SMU","11/4/1964","4",1,"Chicago Bears / 2nd / 54th pick / 1987"
"30",51,"Jim Morrissey",29,"LLB",16,11,223,"6-3","Michigan St.","12/24/1962","6",5,"Chicago Bears / 11th / 302nd pick / 1985"
"31",25,"Brad Muster",26,"FB",11,11,235,"6-3","Stanford","4/11/1965","3",6,"Chicago Bears / 1st / 23rd pick / 1988"
"32",36,"Markus Paul",25,"ss",14,7,200,"6-2","Syracuse","4/1/1966","2",4,"Chicago Bears / 4th / 95th pick / 1989"
"33",72,"William Perry",29,"RDT",16,16,335,"6-2","Clemson","12/16/1962","6",7,"Chicago Bears / 1st / 22nd pick / 1985"
"34",59,"Ron Rivera",29,"llb",16,5,239,"6-3","California","1/7/1962","7",3,"Chicago Bears / 2nd / 44th pick / 1984"
"35",55,"John Roper",26,"RLB",16,16,232,"6-1","Texas A&M","10/4/1965","2",8,"Chicago Bears / 2nd / 36th pick / 1989"
"36",30,"James Rouse",25,"rb",14,4,220,"6-0","Arkansas","12/18/1966","1",1,"Chicago Bears / 8th / 200th pick / 1990"
"37",96,"Tim Ryan",24,"de",16,4,268,"6-4","USC","9/8/1967","1",3,"Chicago Bears / 3rd / 61st pick / 1990"
"38",50,"Mike Singletary*+",33,"MLB",16,16,230,"6-0","Baylor","10/9/1958","10",15,"Chicago Bears / 2nd / 38th pick / 1981"
"39",32,"Lemuel Stinson",25,"RCB",16,16,166,"5-9","Texas Tech","5/10/1966","3",8,"Chicago Bears / 6th / 161st pick / 1988"
"40",58,"Mike Stonebreaker",24,"",16,0,226,"6-0","Notre Dame","1/14/1967","Rook",1,"Chicago Bears / 9th / 245th pick / 1991"
"41",49,"David Tate",27,"",16,0,197,"6-1","Colorado","11/22/1964","3",1,"Chicago Bears / 8th / 208th pick / 1988"
"42",57,"Tom Thayer",30,"RG",16,16,271,"6-4","Notre Dame","8/16/1961","6",8,"Chicago Bears / 4th / 91st pick / 1983"
"43",60,"Stan Thomas",23,"lt",15,7,295,"6-5","Texas","10/28/1968","Rook",4,"Chicago Bears / 1st / 22nd pick / 1991"
"44",80,"James Thornton",26,"TE",16,13,242,"6-2","Cal State-Fullerton","2/8/1965","3",3,"Chicago Bears / 4th / 105th pick / 1988"
"45",78,"Keith Van Horne",34,"RT",16,16,281,"6-6","USC","11/6/1957","10",8,"Chicago Bears / 1st / 11th pick / 1981"
"46",87,"Tom Waddle",24,"WR",16,13,185,"6-0","Boston Col.","2/20/1967","2",6,""
"47",71,"James Williams",23,"",14,0,329,"6-7","Cheyney","3/29/1968","Rook",1,""
"48",10,"Peter Tom Willis",24,"",4,0,188,"6-2","Florida St.","1/4/1967","1",1,"Chicago Bears / 3rd / 63rd pick / 1990"
"49",73,"John Wojciechowski",28,"LT",16,9,272,"6-4","Michigan St.","7/30/1963","4",5,""
"50",21,"Donnell Woolford",25,"LCB",15,15,192,"5-9","Clemson","1/6/1966","2",6,"Chicago Bears / 1st / 11th pick / 1989"
"51",97,"Chris Zorich",22,"",12,0,278,"6-1","Notre Dame","3/13/1969","Rook",1,"Chicago Bears / 2nd / 49th pick / 1991"
"52",NA,"Team Total",26.6,"",16,NA,230.1,"6-1.4","","","3.7",NA,""
