"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",33,"Karim Abdul-Jabbar",26,"",1,0,194,"5-10","UCLA","6/28/1974","4",0,"Miami Dolphins / 3rd / 80th pick / 1996"
"2",54,"Phil Armour",24,"",3,0,315,"6-3","North Texas","12/9/1976","Rook",0,""
"3",47,"Billy Austin",25,"",16,0,195,"5-10","New Mexico","3/8/1975","2",1,""
"4",93,"Lionel Barnes",24,"",1,0,260,"6-5","La-Monroe","4/19/1976","1",0,"St. Louis Rams / 6th / 176th pick / 1999"
"5",29,"Jason Belser",30,"FS",16,16,188,"5-9","Oklahoma","5/28/1970","8",7,"Indianapolis Colts / 8th / 197th pick / 1992"
"6",97,"Cornelius Bennett",35,"LB",16,15,237,"6-2","Alabama","8/25/1965","13",7,"Indianapolis Colts / 1st / 2nd pick / 1987"
"7",26,"Tony Blevins",25,"db",16,1,165,"6-0","Kansas","1/29/1975","2",2,""
"8",92,"Chad Bratzke",29,"DE",16,16,270,"6-5","East. Kentucky","9/15/1971","6",8,"New York Giants / 5th / 155th pick / 1994"
"9",20,"Jeff Burris",28,"LCB",16,16,190,"6-0","Notre Dame","6/7/1972","6",8,"Buffalo Bills / 1st / 27th pick / 1994"
"10",64,"Larry Chester",25,"",16,0,325,"6-2","Temple","10/17/1975","2",2,""
"11",37,"Chad Cota",29,"SS",16,16,198,"6-1","Oregon","8/8/1971","5",7,"Carolina Panthers / 7th / 209th pick / 1995"
"12",85,"Ken Dilger",29,"TE",16,16,250,"6-5","Illinois","2/2/1971","5",6,"Indianapolis Colts / 2nd / 48th pick / 1995"
"13",36,"Jim Finn",24,"rb",16,1,245,"6-0","Pennsylvania","12/9/1976","Rook",0,"Chicago Bears / 7th / 253rd pick / 1999"
"14",78,"Tarik Glenn",24,"LT",16,16,332,"6-5","California","5/25/1976","3",11,"Indianapolis Colts / 1st / 19th pick / 1997"
"15",51,"Phil Glover",25,"",9,0,241,"5-11","Washington St.,Utah","12/17/1975","1",1,"Tennessee Titans / 7th / 222nd pick / 1999"
"16",30,"Lennox Gordon",22,"",9,0,201,"5-11","New Mexico","4/9/1978","1",0,""
"17",84,"E.G. Green",25,"",7,0,188,"5-11","Florida St.","6/28/1975","2",2,"Indianapolis Colts / 3rd / 71st pick / 1998"
"18",88,"Marvin Harrison*",28,"WR",16,16,175,"6-0","Syracuse","8/25/1972","4",16,"Indianapolis Colts / 1st / 19th pick / 1996"
"19",56,"Dwight Hollier",31,"MLB",16,15,246,"6-2","North Carolina","4/21/1969","8",7,"Miami Dolphins / 4th / 97th pick / 1992"
"20",79,"Bernard Holsey",27,"DE",16,13,286,"6-2","Duke","12/10/1973","4",7,""
"21",74,"Waverly Jackson",28,"",16,0,315,"6-2","Virginia Tech","12/19/1972","2",2,""
"22",32,"Edgerrin James*",22,"RB",16,16,214,"6-0","Miami (FL)","8/1/1978","1",21,"Indianapolis Colts / 1st / 4th pick / 1999"
"23",62,"Ellis Johnson",27,"RDT",13,13,288,"6-2","Florida","10/30/1973","5",6,"Indianapolis Colts / 1st / 15th pick / 1995"
"24",15,"Isaac Jones",25,"",1,0,190,"6-0","Purdue","12/7/1975","1",0,""
"25",83,"Josh Keur",24,"",1,0,280,"6-4","Michigan St.","9/4/1976","Rook",0,""
"26",7,"Danny Kight",29,"",16,0,214,"6-1","Augusta State (GA)","8/18/1971","1",0,""
"27",27,"David Macklin",22,"db",16,2,200,"5-10","Penn St.","7/14/1978","Rook",2,"Indianapolis Colts / 3rd / 91st pick / 2000"
"28",18,"Peyton Manning*",24,"QB",16,16,230,"6-5","Tennessee","3/24/1976","2",18,"Indianapolis Colts / 1st / 1st pick / 1998"
"29",43,"Kevin McDougal",23,"",6,0,203,"5-11","Colorado St.","5/18/1977","Rook",0,""
