"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",4,"Jess Atkinson",25,"",1,0,165,"5-9","Maryland","12/11/1961","1",0,""
"2",26,"Rick Badanjek",24,"",6,0,217,"5-8","Maryland","4/25/1962","Rook",0,"Washington Redskins / 7th / 186th pick / 1986"
"3",67,"Tom Beasley",32,"",1,0,253,"6-5","Virginia Tech","8/11/1954","8",0,"Pittsburgh Steelers / 3rd / 60th pick / 1977"
"4",53,"Jeff Bostic",28,"C",16,16,268,"6-2","Clemson","9/18/1958","6",8,""
"5",23,"Todd Bowles",23,"db",15,2,203,"6-2","Temple","11/18/1963","Rook",2,""
"6",29,"Reggie Branch",24,"",1,0,232,"5-11","West Virginia St.,East Carolina","10/22/1962","1",0,""
"7",24,"Kelvin Bryant",26,"",10,0,195,"6-2","North Carolina","9/26/1960","Rook",6,"Washington Redskins / 7th / 196th pick / 1983"
"8",58,"Shawn Burks",23,"",15,0,230,"6-1","LSU","2/10/1963","Rook",1,""
"9",65,"Dave Butz",36,"LDT",16,16,291,"6-7","Purdue","6/23/1950","13",7,"St. Louis Cardinals / 1st / 5th pick / 1973"
"10",84,"Gary Clark*",24,"WR",15,15,173,"5-9","James Madison","5/1/1962","1",13,"Washington Redskins / 2nd / 55th pick / 1984 Supp"
"11",48,"Ken Coffey",26,"SS",16,9,193,"6-0","Texas St.","11/7/1960","3",4,"Washington Redskins / 9th / 226th pick / 1982"
"12",51,"Monte Coleman",29,"lb",11,4,242,"6-2","Central Arkansas","11/4/1957","7",2,"Washington Redskins / 11th / 289th pick / 1979"
"13",12,"Steve Cox",28,"P",16,0,195,"6-4","Tulsa,Arkansas","5/11/1958","5",4,"Cleveland Browns / 5th / 134th pick / 1981"
"14",56,"Calvin Daniels",28,"LLB",13,10,236,"6-3","North Carolina","12/26/1958","4",5,"Kansas City Chiefs / 2nd / 46th pick / 1982"
"15",32,"Vernon Dean",27,"RCB",16,8,178,"5-11","U.S. International,San Diego St.","5/5/1959","4",3,"Washington Redskins / 2nd / 49th pick / 1982"
