"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",40,"Phillip Adams",24,"rcb",15,2,193,"6-0","South Carolina St.","7/20/1988","2",2,"San Francisco 49ers / 7th / 224th pick / 2010"
"2",86,"David Ausberry",25,"",16,0,235,"6-3","USC","9/25/1987","1",1,"Oakland Raiders / 7th / 241st pick / 2011"
"3",69,"Khalif Barnes",30,"RT",9,9,305,"6-6","Washington","4/21/1982","7",4,"Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"4",21,"Ronald Bartell",30,"rcb",6,6,208,"6-1","Howard","2/22/1982","7",2,"St. Louis Rams / 2nd / 50th pick / 2005"
"5",70,"Tony Bergstrom",26,"rg",9,1,315,"6-5","Utah","8/8/1986","Rook",1,"Oakland Raiders / 3rd / 95th pick / 2012"
"6",96,"Christo Bilukidi",23,"",13,0,290,"6-5","Eastern Arizona J.C.; Georgia State","12/13/1989","Rook",1,"Oakland Raiders / 6th / 189th pick / 2012"
"7",33,"Tyvon Branch",26,"SS",14,14,197,"5-11","Connecticut","12/11/1986","4",5,"Oakland Raiders / 4th / 100th pick / 2008"
"8",65,"Mike Brisiel",29,"RG",15,15,310,"6-5","Colorado St.","3/14/1983","5",7,""
"9",90,"Desmond Bryant",27,"DT",16,8,290,"6-5","Harvard","12/15/1985","3",4,""
"10",95,"Kaelin Burnett",23,"",6,0,240,"6-4","Nevada","9/6/1989","Rook",0,""
"11",56,"Miles Burris",24,"LB",16,15,241,"6-2","San Diego St.","6/27/1988","Rook",6,"Oakland Raiders / 4th / 129th pick / 2012"
"12",66,"Cooper Carlisle",35,"LG",16,16,295,"6-5","Florida","8/11/1977","12",7,"Denver Broncos / 4th / 112th pick / 2000"
"13",97,"Andre Carter",33,"",12,0,265,"6-4","California","5/12/1979","11",1,"San Francisco 49ers / 1st / 7th pick / 2001"
"14",35,"Chimdi Chekwa",24,"",3,0,190,"5-11","Ohio St.","1/7/1988","1",0,"Oakland Raiders / 4th / 113th pick / 2011"
"15",57,"Keenan Clayton",25,"",15,0,220,"6-2","Oklahoma","6/19/1987","2",1,"Philadelphia Eagles / 4th / 121st pick / 2010"
"16",59,"Jon Condo",31,"",16,0,244,"6-3","Maryland","8/26/1981","7",1,""
"17",91,"Jack Crawford",24,"",4,0,274,"6-5","Penn St.","9/7/1988","Rook",0,"Oakland Raiders / 5th / 158th pick / 2012"
"18",84,"Juron Criner",23,"",12,0,224,"6-3","Arizona","12/12/1989","Rook",1,"Oakland Raiders / 5th / 168th pick / 2012"
"19",51,"Aaron Curry",26,"",2,0,250,"6-2","Wake Forest","4/6/1986","3",0,"Seattle Seahawks / 1st / 4th pick / 2009"
"20",31,"Coye Francies",26,"",15,0,180,"6-0","San Jose St.","11/15/1986","3",1,"Cleveland Browns / 6th / 191st pick / 2009"
"21",53,"Omar Gaither",28,"mlb",7,4,235,"6-2","Tennessee","3/18/1984","6",2,"Philadelphia Eagles / 5th / 168th pick / 2006"
"22",27,"Matt Giordano",30,"FS",16,13,194,"5-11","California","10/16/1982","7",5,"Indianapolis Colts / 4th / 135th pick / 2005"
"23",50,"Travis Goethel",25,"",8,0,240,"6-2","Arizona St.","7/27/1987","2",0,"Oakland Raiders / 6th / 190th pick / 2010"
"24",25,"Mike Goodson",25,"",12,0,195,"5-11","Texas A&M","5/23/1987","3",3,"Carolina Panthers / 4th / 111th pick / 2009"
"25",82,"Richard Gordon",25,"te",13,1,262,"6-3","Miami (FL)","6/7/1987","1",0,"Oakland Raiders / 6th / 181st pick / 2011"
"26",88,"Derek Hagan",28,"wr",14,2,205,"6-1","Arizona St.","9/21/1984","6",2,"Miami Dolphins / 3rd / 82nd pick / 2006"
"27",23,"Joselio Hanson",31,"cb",16,5,175,"5-9","Texas Tech","8/13/1981","8",3,""
"28",85,"Darrius Heyward-Bey",25,"WR",15,14,205,"6-2","Maryland","2/26/1987","3",4,"Oakland Raiders / 1st / 7th pick / 2009"
"29",99,"Lamarr Houston",25,"DE",16,16,302,"6-3","Texas","6/24/1987","2",7,"Oakland Raiders / 2nd / 44th pick / 2010"
"30",24,"Michael Huff",29,"LCB",16,16,200,"6-0","Texas","3/6/1983","6",5,"Oakland Raiders / 1st / 7th pick / 2006"
"31",53,"Carl Ihenacho",24,"",3,0,250,"6-2","San Jose St.","5/28/1988","1",0,""
"32",11,"Sebastian Janikowski",34,"",16,0,250,"6-2","Florida St.","3/2/1978","12",5,"Oakland Raiders / 1st / 17th pick / 2000"
"33",22,"Taiwan Jones",24,"",14,0,202,"5-11","East. Washington","7/26/1988","1",0,"Oakland Raiders / 4th / 125th pick / 2011"
"34",93,"Tommy Kelly",32,"NT",16,16,300,"6-6","Mississippi St.","12/27/1980","8",6,""
"35",9,"Shane Lechler",36,"",16,0,225,"6-2","Texas A&M","8/7/1976","12",3,"Oakland Raiders / 5th / 142nd pick / 2000"
"36",26,"Patrick Lee",28,"rcb",8,7,194,"5-11","Auburn","2/20/1984","4",2,"Green Bay Packers / 2nd / 60th pick / 2008"
"37",7,"Matt Leinart",29,"",2,0,225,"6-5","USC","5/11/1983","6",0,"Arizona Cardinals / 1st / 10th pick / 2006"
"38",55,"Rolando McClain",23,"MLB",11,9,254,"6-3","Alabama","7/14/1989","2",4,"Oakland Raiders / 1st / 8th pick / 2010"
"39",20,"Darren McFadden",25,"RB",12,12,210,"6-2","Arkansas","8/27/1987","4",4,"Oakland Raiders / 1st / 4th pick / 2008"
"40",34,"Michael Mitchell",25,"ss",16,2,216,"6-1","Ohio","6/10/1987","3",1,"Oakland Raiders / 2nd / 47th pick / 2009"
"41",17,"Denarius Moore",24,"WR",15,15,195,"6-0","Tennessee","12/9/1988","1",5,"Oakland Raiders / 5th / 148th pick / 2011"
"42",83,"Brandon Myers",27,"TE",16,16,250,"6-4","Iowa","9/4/1985","3",6,"Oakland Raiders / 6th / 202nd pick / 2009"
"43",38,"Cory Nelms",24,"",1,0,195,"6-0","Miami (FL)","2/27/1988","1",0,""
"44",76,"Lucas Nix",23,"",1,0,303,"6-5","Pittsburgh","9/28/1989","Rook",0,""
"45",49,"Jamize Olawale",23,"",3,0,235,"6-0","North Texas","4/17/1989","Rook",0,""
"46",3,"Carson Palmer",33,"QB",15,15,230,"6-5","USC","12/27/1979","8",10,"Cincinnati Bengals / 1st / 1st pick / 2003"
"47",67,"Alex Parsons",25,"c",16,1,299,"6-4","USC","9/14/1987","1",2,""
"48",6,"Terrelle Pryor",23,"qb",3,1,240,"6-6","Ohio St.","6/20/1989","1",1,"Oakland Raiders / 3rd / 1st pick / 2011 Supp"
"49",45,"Marcel Reece*",27,"FB",16,14,240,"6-3","Washington","6/23/1985","4",5,""
"50",29,"Brandian Ross",23,"rcb",14,1,191,"6-0","Youngstown St.","9/28/1989","1",1,""
"51",44,"Owen Schmitt",27,"fb",13,4,251,"6-2","West Virginia","2/13/1985","4",0,"Seattle Seahawks / 5th / 163rd pick / 2008"
"52",92,"Richard Seymour",33,"DT",8,8,310,"6-6","Georgia","10/6/1979","11",3,"New England Patriots / 1st / 6th pick / 2001"
"53",77,"Matt Shaughnessy",26,"DE",16,16,260,"6-5","Wisconsin","9/23/1986","3",6,"Oakland Raiders / 3rd / 71st pick / 2009"
"54",79,"Willie Smith",26,"rt",9,7,290,"6-6","East Carolina","11/13/1986","1",3,""
"55",54,"Vic So'oto",25,"",4,0,263,"6-3","BYU","8/19/1987","1",0,""
"56",36,"Shawntae Spencer",30,"rcb",2,2,181,"6-1","Pittsburgh","2/22/1982","8",1,"San Francisco 49ers / 2nd / 58th pick / 2004"
"57",32,"Jeremy Stewart",23,"",4,0,230,"6-1","Stanford","2/19/1989","Rook",1,""
"58",80,"Rod Streater",24,"wr",16,2,200,"6-3","Temple","2/9/1988","Rook",4,""
"59",58,"Dave Tollefson",31,"",15,0,263,"6-4","NW Missouri St.","5/19/1981","5",1,"Green Bay Packers / 7th / 253rd pick / 2006"
"60",68,"Jared Veldheer",25,"LT",16,16,322,"6-8","Hillsdale","6/14/1987","2",7,"Oakland Raiders / 3rd / 69th pick / 2010"
"61",52,"Philip Wheeler",28,"LB",16,16,245,"6-2","Georgia Tech","12/12/1984","4",7,"Indianapolis Colts / 3rd / 93rd pick / 2008"
"62",61,"Stefen Wisniewski",23,"C",15,15,295,"6-3","Penn St.","3/22/1989","1",7,"Oakland Raiders / 2nd / 48th pick / 2011"
"63",NA,"Team Total",26.3,"",16,NA,242,"6-2.6","","","3.1",NA,""
