"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",60,"Brad Benson",24,"LT",10,10,262,"6-3","Penn St.","11/25/1955","1",2,"New England Patriots / 8th / 219th pick / 1977"
"2",45,"Alan Caldwell",23,"",16,1,176,"6-0","North Carolina","5/22/1956","Rook",2,""
"3",53,"Harry Carson*",26,"RILB",16,15,237,"6-2","South Carolina St.","11/26/1953","3",10,"New York Giants / 4th / 105th pick / 1976"
"4",41,"Todd Christensen",23,"",1,0,230,"6-3","BYU","8/3/1956","Rook",0,"Dallas Cowboys / 2nd / 56th pick / 1978"
"5",56,"Jim Clack",32,"C",16,15,250,"6-3","Wake Forest","10/26/1947","8",4,""
"6",59,"Randy Coffield",26,"",9,1,215,"6-4","Florida St.","12/12/1953","3",3,"Seattle Seahawks / 10th / 266th pick / 1976"
"7",78,"Gus Coppens",24,"",9,7,270,"6-5","UCLA","2/7/1955","Rook",2,"Los Angeles Rams / 12th / 330th pick / 1978"
"8",18,"Joe Danelo",26,"K",16,0,166,"5-9","Washington St.","9/2/1953","4",2,"Miami Dolphins / 10th / 257th pick / 1975"
"9",15,"Randy Dean",24,"",16,1,195,"6-3","Northwestern","6/10/1955","2",1,"New York Giants / 5th / 117th pick / 1977"
"10",84,"Al Dixon",25,"te",5,1,230,"6-5","Iowa St.","4/5/1954","2",0,"New York Giants / 7th / 178th pick / 1977"
"11",34,"Zachary Dixon",23,"",3,0,203,"6-0","Temple","3/5/1956","Rook",0,"Denver Broncos / 11th / 297th pick / 1979"
"12",58,"Keith Eck",24,"",13,1,255,"6-5","UCLA","11/28/1955","Rook",2,""
"13",65,"Dan Fowler",23,"",1,0,260,"6-4","Kentucky","4/12/1956","Rook",1,"New York Giants / 10th / 256th pick / 1979"
"14",71,"Gordon Gravelle",30,"t",4,3,250,"6-5","BYU","6/12/1949","7",1,"Pittsburgh Steelers / 2nd / 38th pick / 1972"
"15",83,"Earnest Gray",22,"WR",16,14,195,"6-3","Memphis","3/2/1957","Rook",4,"New York Giants / 2nd / 36th pick / 1979"
"16",34,"Tony Green",23,"",4,0,185,"5-9","Florida","9/26/1956","1",0,"Washington Redskins / 6th / 159th pick / 1978"
