"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",14,"Ken Anderson",29,"QB",12,12,212,"6-2","Augustana (IL)","2/15/1949","7",6,"Cincinnati Bengals / 3rd / 67th pick / 1971"
"2",10,"Chris Bahr",25,"K",16,0,170,"5-10","Penn St.","2/3/1953","2",2,"Cincinnati Bengals / 2nd / 51st pick / 1976"
"3",84,"Don Bass",22,"TE",16,8,219,"6-2","Houston","3/11/1956","Rook",3,"Cincinnati Bengals / 3rd / 83rd pick / 1978"
"4",34,"Louis Breeden",25,"LCB",16,16,185,"5-11","North Carolina Central","10/26/1953","Rook",9,"Cincinnati Bengals / 7th / 187th pick / 1977"
"5",82,"Billy Brooks",25,"WR",15,13,204,"6-3","Oklahoma","7/22/1953","2",4,"Cincinnati Bengals / 1st / 11th pick / 1976"
"6",79,"Ross Browner",24,"RDE",11,9,262,"6-3","Notre Dame","3/22/1954","Rook",5,"Cincinnati Bengals / 1st / 8th pick / 1978"
"7",74,"Glenn Bujnoch",25,"LG",16,15,260,"6-5","Texas A&M","12/20/1953","2",5,"Cincinnati Bengals / 2nd / 38th pick / 1976"
"8",67,"Gary Burley",26,"LDE",16,16,272,"6-3","Pittsburgh","12/8/1952","2",7,"Cincinnati Bengals / 3rd / 55th pick / 1975"
"9",58,"Blair Bush",22,"C",16,16,268,"6-3","Washington","11/25/1956","Rook",5,"Cincinnati Bengals / 1st / 16th pick / 1978"
"10",50,"Glenn Cameron",25,"LLB",15,14,225,"6-2","Florida","2/21/1953","3",6,"Cincinnati Bengals / 1st / 14th pick / 1975"
"11",42,"Boobie Clark",28,"",14,6,245,"6-2","Bethune-Cookman","11/8/1950","5",2,"Cincinnati Bengals / 12th / 302nd pick / 1973"
"12",24,"Marvin Cobb",25,"SS",16,15,189,"6-0","USC","8/6/1953","3",8,"Cincinnati Bengals / 11th / 276th pick / 1975"
"13",81,"Jim Corbett",23,"",16,5,218,"6-4","Pittsburgh","2/22/1955","1",1,"Cincinnati Bengals / 7th / 194th pick / 1977"
"14",85,"Isaac Curtis",28,"WR",16,16,192,"6-1","California,San Diego St.","10/20/1950","5",5,"Cincinnati Bengals / 1st / 15th pick / 1973"
"15",25,"Tony Davis",25,"",14,0,212,"5-11","Nebraska","1/21/1953","2",0,"Cincinnati Bengals / 4th / 106th pick / 1976"
"16",56,"Tom DePaso",22,"",12,2,222,"6-2","Penn St.","2/22/1956","Rook",2,"Cincinnati Bengals / 10th / 267th pick / 1978"
"17",51,"Chris Devlin",25,"lb",1,1,226,"6-2","Penn St.","11/22/1953","3",0,"Cincinnati Bengals / 7th / 170th pick / 1975"
"18",52,"Tom Dinkel",22,"",16,6,240,"6-3","Kansas","7/25/1956","Rook",5,"Cincinnati Bengals / 5th / 126th pick / 1978"
"19",66,"Mark Donahue",22,"",15,1,256,"6-3","Michigan","1/29/1956","Rook",1,"Cincinnati Bengals / 11th / 294th pick / 1978"
"20",73,"Eddie Edwards",24,"RDT",16,16,256,"6-5","Miami (FL)","4/25/1954","1",8,"Cincinnati Bengals / 1st / 3rd pick / 1977"
"21",36,"Lenvil Elliott",27,"",10,3,205,"6-0","Truman St.","9/2/1951","5",1,"Cincinnati Bengals / 10th / 249th pick / 1973"
"22",45,"Archie Griffin",24,"RB",16,8,189,"5-9","Ohio St.","8/21/1954","2",5,"Cincinnati Bengals / 1st / 24th pick / 1976"
"23",44,"Ray Griffin",22,"KR",15,0,186,"5-10","Ohio St.","6/29/1956","Rook",0,"Cincinnati Bengals / 2nd / 35th pick / 1978"
"24",53,"Bo Harris",25,"",8,0,225,"6-3","LSU","1/16/1953","3",3,"Cincinnati Bengals / 3rd / 77th pick / 1975"
"25",16,"Rob Hertel",23,"",3,0,195,"6-2","USC","2/21/1955","Rook",0,"Cincinnati Bengals / 5th / 131st pick / 1978"
"26",76,"Vern Holland",30,"RT",16,16,268,"6-5","Tennessee St.","6/27/1948","7",5,"Cincinnati Bengals / 1st / 15th pick / 1971"
"27",72,"Ron Hunt",23,"",3,0,261,"6-6","Oregon","1/27/1955","2",2,"Cincinnati Bengals / 8th / 232nd pick / 1976"
"28",30,"Dick Jauron",28,"",16,6,190,"6-0","Yale","10/7/1950","5",5,"Detroit Lions / 4th / 91st pick / 1973"
"29",54,"Bob Johnson",32,"",13,0,262,"6-5","Tennessee","8/19/1946","10",3,"Cincinnati Bengals / 1st / 2nd pick / 1968"
