"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Jeff Alm",24,"RDT",14,7,284,"6-6","Notre Dame","3/31/1968","2",3,"Houston Oilers / 2nd / 41st pick / 1990"
"2",58,"Joe Bowden",22,"",14,0,230,"5-11","Oklahoma","2/25/1970","Rook",1,"Houston Oilers / 5th / 133rd pick / 1992"
"3",33,"Gary Brown",23,"",16,0,230,"5-11","Penn St.","7/1/1969","1",1,"Houston Oilers / 8th / 214th pick / 1991"
"4",22,"Tony Brown",22,"db",12,1,183,"5-9","Fresno St.","5/15/1970","Rook",1,"Houston Oilers / 5th / 135th pick / 1992"
"5",14,"Cody Carlson",29,"qb",11,6,202,"6-3","Baylor","11/5/1963","4",7,"Houston Oilers / 3rd / 64th pick / 1987"
"6",79,"Ray Childress*+",30,"LDT",16,16,272,"6-6","Texas A&M","10/20/1962","7",16,"Houston Oilers / 1st / 3rd pick / 1985"
"7",87,"Pat Coleman",25,"KR",14,0,176,"5-7","Mississippi","4/8/1967","2",0,"Houston Oilers / 9th / 237th pick / 1990"
"8",66,"Doug Dawson",31,"RG",16,16,238,"6-3","Texas","12/27/1961","8",8,"St. Louis Cardinals / 2nd / 45th pick / 1984"
"9",3,"Al Del Greco",30,"K",16,0,200,"5-10","Auburn","3/2/1962","8",3,""
"10",28,"Cris Dishman",27,"LCB",15,15,195,"6-0","Purdue","8/13/1965","4",6,"Houston Oilers / 5th / 125th pick / 1988"
"11",77,"Kevin Donnalley",24,"g",16,2,310,"6-5","Davidson,North Carolina","6/10/1968","1",2,"Houston Oilers / 3rd / 79th pick / 1991"
"12",38,"Mike Dumas",23,"db",16,1,198,"6-0","Indiana","3/18/1969","1",2,"Houston Oilers / 2nd / 28th pick / 1991"
"13",80,"Curtis Duncan*",27,"WR",16,16,184,"5-11","Northwestern","1/26/1965","5",10,"Houston Oilers / 10th / 258th pick / 1987"
"14",55,"John Flannery",23,"g",15,2,303,"6-4","Syracuse","1/13/1969","1",2,"Houston Oilers / 2nd / 44th pick / 1991"
"15",95,"William Fuller",30,"LDE",15,14,271,"6-3","North Carolina","3/8/1962","6",7,"Los Angeles Rams / 1st / 21st pick / 1984 Supp"
"16",81,"Ernest Givins*",28,"WR",16,16,178,"5-9","NE Oklahoma A&M,Louisville","9/3/1964","6",9,"Houston Oilers / 2nd / 34th pick / 1986"
"17",93,"Rick Graf",28,"llb",16,5,244,"6-5","Wisconsin","8/29/1964","5",3,"Miami Dolphins / 2nd / 43rd pick / 1987"
"18",21,"Jerry Gray",30,"RCB",16,16,183,"6-0","Texas","12/16/1962","7",7,"Los Angeles Rams / 1st / 21st pick / 1985"
"19",86,"Corey Harris",23,"",5,0,213,"5-11","Vanderbilt","10/25/1969","Rook",0,"Houston Oilers / 3rd / 77th pick / 1992"
"20",83,"Leonard Harris",32,"wr",14,7,162,"5-8","Austin,Texas Tech","11/27/1960","6",5,""
"21",24,"Steve Jackson",23,"db",16,1,188,"5-8","Purdue","4/8/1969","1",2,"Houston Oilers / 3rd / 71st pick / 1991"
"22",84,"Haywood Jeffires*",28,"WR",16,16,201,"6-2","North Carolina St.","12/12/1964","5",10,"Houston Oilers / 1st / 20th pick / 1987"
"23",23,"Richard Johnson",29,"db",1,1,195,"6-1","Wisconsin","9/16/1963","7",0,"Houston Oilers / 1st / 11th pick / 1985"
"24",96,"Sean Jones",30,"RDE",15,15,270,"6-7","Northeastern","12/19/1962","8",7,"Los Angeles Raiders / 2nd / 51st pick / 1984"
"25",56,"Scott Kozak",27,"",16,0,226,"6-3","Oregon","11/28/1965","3",1,"Houston Oilers / 2nd / 50th pick / 1989"
"26",57,"Lamar Lathon",25,"LLB",11,11,260,"6-3","Houston","12/23/1967","2",4,"Houston Oilers / 1st / 15th pick / 1990"
"27",29,"Darryll Lewis",24,"",13,0,188,"5-9","Arizona","12/16/1968","1",1,"Houston Oilers / 2nd / 38th pick / 1991"
"28",78,"Don Maggs",31,"LT",16,14,287,"6-5","Tulane","11/1/1961","6",7,"Houston Oilers / 2nd / 29th pick / 1984 Supp"
"29",74,"Bruce Matthews*+",31,"C",16,16,305,"6-5","USC","8/8/1961","9",15,"Houston Oilers / 1st / 9th pick / 1983"
"30",86,"Damon Mays",24,"",1,0,170,"5-9","Missouri","5/20/1968","Rook",0,"Dallas Cowboys / 9th / 235th pick / 1991"
"31",25,"Bubba McDowell",26,"SS",16,16,206,"6-1","Miami (FL)","11/4/1966","3",7,"Houston Oilers / 3rd / 77th pick / 1989"
"32",91,"Johnny Meads",31,"lb",4,3,231,"6-2","Nicholls St.","6/25/1961","8",2,"Houston Oilers / 3rd / 58th pick / 1984"
"33",94,"Glenn Montgomery",25,"",16,0,282,"6-0","Houston","3/31/1967","3",2,"Houston Oilers / 5th / 131st pick / 1989"
"34",9,"Greg Montgomery",28,"P",16,0,215,"6-4","Penn St.,Michigan St.","10/29/1964","4",3,"Houston Oilers / 3rd / 72nd pick / 1988"
"35",1,"Warren Moon*",36,"QB",11,10,218,"6-3","Washington","11/18/1956","8",11,""
"36",63,"Mike Munchak*",32,"LG",15,14,281,"6-3","Penn St.","3/5/1960","10",11,"Houston Oilers / 1st / 8th pick / 1982"
"37",64,"Erik Norgard",27,"",15,0,282,"6-1","West. Washington,Colorado","11/4/1965","2",1,""
"38",26,"Bo Orlando",26,"db",6,1,180,"5-10","West Virginia","4/3/1966","2",1,"Houston Oilers / 6th / 157th pick / 1989"
"39",72,"Willis Peguese",26,"de",1,1,273,"6-4","Miami (FL)","12/18/1966","2",0,"Houston Oilers / 3rd / 72nd pick / 1990"
"40",7,"Bucky Richardson",23,"",7,0,228,"6-1","Texas A&M","2/7/1969","Rook",0,"Houston Oilers / 8th / 220th pick / 1992"
"41",68,"Tim Roberts",23,"",6,0,318,"6-6","Southern Miss","4/14/1969","Rook",0,"Houston Oilers / 5th / 136th pick / 1992"
"42",31,"Marcus Robertson",23,"FS",16,14,198,"5-11","Iowa St.","10/2/1969","1",5,"Houston Oilers / 4th / 102nd pick / 1991"
"43",50,"Eddie Robinson",22,"RLB",16,11,240,"6-1","Alabama St.","4/13/1970","Rook",5,"Houston Oilers / 2nd / 50th pick / 1992"
"44",53,"Eugene Seale",28,"",9,0,250,"5-10","Lamar","6/3/1964","5",1,""
"45",89,"Webster Slaughter",28,"PR",12,9,175,"6-1","San Diego St.","10/19/1964","6",5,"Cleveland Browns / 2nd / 43rd pick / 1986"
