"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",49,"Eric Alexander",23,"",1,0,230,"6-3","LSU","2/8/1982","1",0,""
"2",68,"Tom Ashworth",28,"RT",14,11,305,"6-6","Colorado","10/10/1977","3",7,""
"3",95,"Tully Banta-Cain",25,"",13,0,254,"6-2","California","8/28/1980","2",1,"New England Patriots / 7th / 239th pick / 2003"
"4",52,"Monty Beisel",27,"lb",15,6,254,"6-3","Kansas St.","8/20/1978","4",3,"Kansas City Chiefs / 4th / 107th pick / 2001"
"5",12,"Tom Brady*",28,"QB",16,16,225,"6-4","Michigan","8/3/1977","5",15,"New England Patriots / 6th / 199th pick / 2000"
"6",83,"Deion Branch",26,"WR",16,15,193,"5-9","Louisville","7/18/1979","3",10,"New England Patriots / 2nd / 65th pick / 2002"
"7",98,"Chad Brown",35,"lb",15,5,245,"6-2","Colorado","7/12/1970","12",3,"Pittsburgh Steelers / 2nd / 44th pick / 1993"
"8",80,"Troy Brown",34,"wr",13,3,196,"5-10","Marshall","7/2/1971","12",5,"New England Patriots / 8th / 198th pick / 1993"
"9",54,"Tedy Bruschi",32,"LB",9,9,247,"6-1","Arizona","6/9/1973","9",4,"New England Patriots / 3rd / 86th pick / 1996"
"10",16,"Matt Cassel",23,"",2,0,230,"6-5","USC","5/17/1982","Rook",1,"New England Patriots / 7th / 230th pick / 2005"
"11",58,"Matt Chatham",28,"",15,0,250,"6-4","South Dakota","6/28/1977","5",1,""
"12",13,"Bam Childress",23,"",1,0,185,"5-10","Ohio St.","3/31/1982","Rook",0,""
"13",34,"Mike Cloud",30,"",6,0,205,"5-10","Boston Col.","7/1/1975","6",0,"Kansas City Chiefs / 2nd / 54th pick / 1999"
"14",59,"Rosevelt Colvin",28,"LB",16,11,250,"6-3","Purdue","9/5/1977","6",5,"Chicago Bears / 4th / 111th pick / 1999"
"15",18,"Andre' Davis",26,"wr",9,4,195,"6-1","Virginia Tech","6/12/1979","3",2,"Cleveland Browns / 2nd / 47th pick / 2002"
"16",51,"Don Davis",33,"",16,0,235,"6-1","Kansas","12/17/1972","9",1,""
"17",28,"Corey Dillon",31,"RB",12,10,225,"6-1","Washington","10/24/1974","8",6,"Cincinnati Bengals / 2nd / 43rd pick / 1997"
"18",86,"Tim Dwight",30,"wr",16,1,180,"5-8","Iowa","7/13/1975","7",3,"Atlanta Falcons / 4th / 114th pick / 1998"
"19",44,"Heath Evans",27,"rb",6,1,245,"6-0","Auburn","12/30/1978","4",2,"Seattle Seahawks / 3rd / 82nd pick / 2001"
"20",33,"Kevin Faulk",29,"rb",8,2,202,"5-8","LSU","6/5/1976","6",4,"New England Patriots / 2nd / 46th pick / 1999"
"21",88,"Christian Fauria",34,"TE",16,10,250,"6-4","Colorado","9/22/1971","10",1,"Seattle Seahawks / 2nd / 39th pick / 1995"
"22",2,"Doug Flutie",43,"",5,0,180,"5-10","Boston Col.","10/23/1962","19",0,"Los Angeles Rams / 11th / 285th pick / 1985"
"23",25,"Arturo Freeman",29,"ss",2,1,200,"6-1","South Carolina","10/27/1976","5",0,"Miami Dolphins / 5th / 152nd pick / 2000"
"24",21,"Randall Gay",23,"ss",5,2,186,"5-11","LSU","5/5/1982","1",1,""
"25",87,"David Givens",25,"WR",13,10,212,"6-0","Notre Dame","8/16/1980","3",7,"New England Patriots / 7th / 253rd pick / 2002"
"26",76,"Brandon Gorin",27,"RT",11,8,308,"6-6","Purdue","7/17/1978","2",5,"San Diego Chargers / 7th / 201st pick / 2001"
"27",82,"Daniel Graham",27,"TE",11,9,257,"6-3","Colorado","11/16/1978","3",2,"New England Patriots / 1st / 21st pick / 2002"
"28",97,"Jarvis Green",26,"de",15,5,290,"6-3","LSU","1/12/1979","3",3,"New England Patriots / 4th / 126th pick / 2002"
"29",37,"Rodney Harrison",33,"ss",3,3,220,"6-1","West. Illinois","12/15/1972","11",1,"San Diego Chargers / 5th / 145th pick / 1994"
"30",25,"Artrell Hawkins",29,"ss",5,4,190,"5-10","Cincinnati","11/24/1976","7",2,"Cincinnati Bengals / 2nd / 43rd pick / 1998"
"31",91,"Marquise Hill",23,"",8,0,297,"6-6","LSU","8/7/1982","1",0,"New England Patriots / 2nd / 63rd pick / 2004"
"32",27,"Ellis Hobbs",22,"RCB",16,8,188,"5-9","Iowa St.","5/16/1983","Rook",5,"New England Patriots / 3rd / 84th pick / 2005"
"33",71,"Russ Hochstein",28,"c",16,7,305,"6-4","Nebraska","10/7/1977","3",5,"Tampa Bay Buccaneers / 5th / 151st pick / 2001"
"34",53,"Larry Izzo",31,"",16,0,228,"5-10","Rice","9/26/1974","9",1,""
"35",81,"Bethel Johnson",26,"wr",11,1,200,"5-11","Texas A&M","2/11/1979","2",1,"New England Patriots / 2nd / 45th pick / 2003"
"36",77,"Nick Kaczur",26,"LT",14,11,319,"6-4","Toledo","7/28/1979","Rook",7,"New England Patriots / 3rd / 100th pick / 2005"
"37",90,"Dan Klecko",24,"",10,0,275,"5-11","Temple","1/12/1981","2",0,"New England Patriots / 4th / 117th pick / 2003"
"38",67,"Dan Koppen",26,"C",9,9,296,"6-2","Boston Col.","9/12/1979","2",5,"New England Patriots / 5th / 164th pick / 2003"
"39",72,"Matt Light",27,"lt",3,3,305,"6-4","Purdue","6/23/1978","4",2,"New England Patriots / 2nd / 48th pick / 2001"
"40",96,"Wesly Mallard",27,"",3,0,230,"6-1","Oregon","11/21/1978","3",0,"New York Giants / 6th / 188th pick / 2002"
"41",70,"Logan Mankins",23,"LG",16,16,307,"6-4","Fresno St.","3/10/1982","Rook",9,"New England Patriots / 1st / 32nd pick / 2005"
"42",55,"Willie McGinest",34,"LB",16,16,270,"6-5","USC","12/11/1971","11",6,"New England Patriots / 1st / 4th pick / 1994"
"43",8,"Josh Miller",35,"",16,0,225,"6-4","Arizona","7/14/1970","9",3,""
"44",64,"Gene Mruczkowski",25,"",7,0,305,"6-2","Purdue","6/6/1980","1",1,""
"45",61,"Steve Neal",29,"RG",16,16,305,"6-4","Cal State-Bakersfield","10/9/1976","3",9,""
"46",35,"Patrick Pass",28,"rb",12,4,217,"5-10","Georgia","12/31/1977","5",4,"New England Patriots / 7th / 239th pick / 2000"
"47",66,"Lonie Paxton",27,"",16,0,260,"6-2","Sacramento St.","3/13/1978","5",1,""
"48",38,"Tyrone Poole",33,"rcb",1,1,188,"5-8","Fort Valley St.","2/3/1972","10",0,"Carolina Panthers / 1st / 22nd pick / 1995"
"49",32,"Hank Poteat",28,"lcb",10,1,192,"5-9","Pittsburgh","8/30/1977","5",1,"Pittsburgh Steelers / 3rd / 77th pick / 2000"
"50",22,"Asante Samuel",24,"LCB",15,15,185,"5-10","Central Florida","1/6/1981","2",6,"New England Patriots / 4th / 120th pick / 2003"
"51",36,"James Sanders",22,"ss",10,2,207,"5-10","Fresno St.","11/11/1983","Rook",2,"New England Patriots / 4th / 133rd pick / 2005"
"52",30,"Chad Scott",31,"",3,0,205,"6-1","Towson,Maryland","9/6/1974","8",0,"Pittsburgh Steelers / 1st / 24th pick / 1997"
"53",29,"Guss Scott",23,"ss",5,2,205,"5-10","Florida","5/21/1982","Rook",1,"New England Patriots / 3rd / 95th pick / 2004"
"54",93,"Richard Seymour*+",26,"DE",12,12,310,"6-6","Georgia","10/6/1979","4",12,"New England Patriots / 1st / 6th pick / 2001"
"55",23,"Duane Starks",31,"rcb",7,6,170,"5-10","Miami (FL)","5/23/1974","7",2,"Baltimore Ravens / 1st / 10th pick / 1998"
"56",24,"Michael Stone",27,"ss",13,3,201,"6-0","Central State (OH),Memphis","2/13/1978","4",2,"Arizona Cardinals / 2nd / 54th pick / 2001"
"57",69,"Ross Tucker",26,"",1,0,316,"6-4","Princeton","3/2/1979","4",0,""
"58",4,"Adam Vinatieri",33,"",16,0,202,"6-0","South Dakota St.","12/28/1972","9",3,""
"59",50,"Mike Vrabel",30,"LB",16,16,261,"6-4","Ohio St.","8/14/1975","8",7,"Pittsburgh Steelers / 3rd / 91st pick / 1997"
"60",94,"Ty Warren",24,"DE",16,16,300,"6-5","Texas A&M","2/6/1981","2",7,"New England Patriots / 1st / 13th pick / 2003"
"61",84,"Ben Watson",25,"TE",15,9,255,"6-3","Duke,Georgia","12/18/1980","1",4,"New England Patriots / 1st / 32nd pick / 2004"
"62",75,"Vince Wilfork",24,"NT",16,16,325,"6-2","Miami (FL)","11/4/1981","1",7,"New England Patriots / 1st / 21st pick / 2004"
"63",26,"Eugene Wilson",25,"FS",16,16,195,"5-10","Illinois","8/17/1980","2",6,"New England Patriots / 2nd / 36th pick / 2003"
"64",99,"Mike Wright",23,"",13,0,295,"6-4","Ashland,Cincinnati","3/1/1982","Rook",0,""
"65",74,"Billy Yates",25,"",4,0,305,"6-2","Texas A&M","4/15/1980","2",0,""
"66",31,"Amos Zereoue",29,"",3,0,212,"5-8","West Virginia","10/8/1976","6",0,"Pittsburgh Steelers / 3rd / 95th pick / 1999"
"67",NA,"Team Total",27.8,"",16,NA,241,"6-1.1","","","4.6",NA,""
