"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",49,"Zac Alcorn",26,"",6,0,260,"6-4","Chadron St.,Black Hills St.","8/24/1980","Rook",0,""
"2",97,"Kenderick Allen",28,"",2,0,318,"6-6","LSU","9/14/1978","3",0,""
"3",56,"Nick Barnett",25,"MLB",15,15,240,"6-2","Oregon St.","5/27/1981","3",7,"Green Bay Packers / 1st / 29th pick / 2003"
"4",20,"Atari Bigby",25,"",5,0,220,"5-11","Central Florida","9/19/1981","1",0,""
"5",27,"Will Blackmon",22,"",4,0,200,"6-0","Boston Col.","10/27/1984","Rook",0,"Green Bay Packers / 4th / 115th pick / 2006"
"6",19,"Shaun Bodiford",24,"",3,0,187,"5-11","Portland St.","5/4/1982","Rook",0,""
"7",24,"Jarrett Bush",22,"",16,0,194,"6-0","Utah St.","5/21/1984","Rook",1,""
"8",28,"Ahmad Carroll",23,"db",4,1,190,"5-11","Arkansas","8/4/1983","2",1,"Green Bay Packers / 1st / 25th pick / 2004"
"9",76,"Chad Clifton",30,"LT",15,15,330,"6-5","Tennessee","6/26/1976","6",6,"Green Bay Packers / 2nd / 44th pick / 2000"
"10",90,"Colin Cole",26,"ldt",15,3,299,"6-2","Iowa","6/24/1980","2",3,""
"11",73,"Daryn Colledge",24,"LG",16,15,300,"6-4","Boise St.","2/11/1982","Rook",7,"Green Bay Packers / 2nd / 47th pick / 2006"
"12",36,"Nick Collins",23,"FS",16,16,206,"5-11","Bethune-Cookman","8/16/1983","1",6,"Green Bay Packers / 2nd / 51st pick / 2005"
"13",62,"Junius Coston",23,"",1,0,317,"6-3","North Carolina A&T","11/5/1983","Rook",0,"Green Bay Packers / 5th / 143rd pick / 2005"
"14",29,"Tyrone Culver",23,"",14,0,195,"6-0","Fresno St.","7/6/1983","Rook",1,"Green Bay Packers / 6th / 185th pick / 2006"
"15",60,"Rob Davis",38,"",16,0,284,"6-3","Shippensburg","12/10/1968","10",1,""
"16",43,"Patrick Dendy",24,"db",12,3,190,"6-0","Rice","3/10/1982","1",2,""
"17",80,"Donald Driver*",31,"WR",16,16,188,"6-0","Alcorn St.","2/2/1975","7",9,"Green Bay Packers / 7th / 213th pick / 1999"
