"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Steve August",29,"RT",15,15,255,"6-4","Tulsa","9/4/1954","6",8,"Seattle Seahawks / 1st / 14th pick / 1977"
"2",65,"Edwin Bailey",24,"g",16,2,271,"6-4","South Carolina St.","5/15/1959","2",2,"Seattle Seahawks / 5th / 114th pick / 1981"
"3",60,"Jerome Boyd",22,"",5,0,225,"6-2","Oregon St.","9/18/1961","Rook",0,""
"4",22,"Dave Brown",30,"RCB",16,16,190,"6-1","Michigan","1/16/1953","8",6,"Pittsburgh Steelers / 1st / 26th pick / 1975"
"5",30,"Theotis Brown",26,"",3,0,225,"6-2","UCLA","4/20/1957","4",0,"St. Louis Cardinals / 2nd / 35th pick / 1979"
"6",32,"Cullen Bryant",32,"rb",10,3,234,"6-1","Colorado","5/20/1951","10",1,"Los Angeles Rams / 2nd / 31st pick / 1973"
"7",77,"Jeff Bryant",23,"RDE",16,16,276,"6-5","Clemson","5/22/1960","1",6,"Seattle Seahawks / 1st / 6th pick / 1982"
"8",59,"Blair Bush",27,"C",16,14,268,"6-3","Washington","11/25/1956","5",8,"Cincinnati Bengals / 1st / 16th pick / 1978"
"9",53,"Keith Butler",27,"RILB",16,16,230,"6-4","Memphis","5/16/1956","5",6,"Seattle Seahawks / 2nd / 36th pick / 1978"
"10",83,"Chris Castor",23,"",8,0,170,"6-0","Duke","8/13/1960","Rook",0,"Seattle Seahawks / 5th / 123rd pick / 1983"
"11",84,"Sam Clancy",25,"",13,0,288,"6-7","Pittsburgh","5/29/1958","Rook",1,"Seattle Seahawks / 11th / 284th pick / 1982"
"12",31,"Zachary Dixon",27,"KR",13,0,203,"6-0","Temple","3/5/1956","4",1,"Denver Broncos / 11th / 297th pick / 1979"
"13",33,"Dan Doornink",27,"",16,0,210,"6-3","Washington St.","2/1/1956","5",4,"New York Giants / 7th / 174th pick / 1978"
"14",35,"Don Dufek",29,"",14,0,195,"6-0","Michigan","4/28/1954","7",1,"Seattle Seahawks / 5th / 126th pick / 1976"
"15",66,"Bill Dugan",24,"g",15,1,275,"6-4","Penn St.","6/5/1959","2",2,"Seattle Seahawks / 3rd / 58th pick / 1981"
"16",45,"Kenny Easley*+",24,"SS",16,15,206,"6-3","UCLA","1/15/1959","2",11,"Seattle Seahawks / 1st / 4th pick / 1981"
"17",64,"Ron Essink",25,"LT",16,16,260,"6-6","Grand Valley St.","7/30/1958","3",9,"Seattle Seahawks / 10th / 265th pick / 1980"
"18",56,"Greg Gaines",25,"rolb",16,6,220,"6-3","Tennessee","10/16/1958","2",4,""
"19",79,"Jacob Green",26,"LDE",16,16,255,"6-3","Texas A&M","1/21/1957","3",8,"Seattle Seahawks / 1st / 10th pick / 1980"
"20",44,"John Harris",27,"FS",16,16,200,"6-2","Arizona St.","6/13/1956","5",6,"Seattle Seahawks / 7th / 173rd pick / 1978"
"21",69,"Matt Hernandez",22,"t",8,1,260,"6-6","Purdue","10/16/1961","Rook",1,"Seattle Seahawks / 8th / 210th pick / 1983"
"22",63,"Mark Hicks",23,"lb",10,1,225,"6-2","Arizona St.","11/7/1960","Rook",1,""
"23",46,"David Hughes",24,"fb",16,6,220,"6-0","Boise St.","6/1/1959","2",4,"Seattle Seahawks / 2nd / 31st pick / 1981"
"24",70,"Darrell Irvin",26,"",16,0,259,"6-4","Oklahoma","1/21/1957","3",1,""
"25",29,"Harold Jackson",37,"wr",15,6,175,"5-10","Jackson St.","1/6/1946","15",1,"Los Angeles Rams / 12th / 323rd pick / 1968"
"26",55,"Michael Jackson",26,"ROLB",11,9,220,"6-1","Washington","7/15/1957","4",4,"Seattle Seahawks / 3rd / 57th pick / 1979"
"27",85,"Paul Johns",25,"PR",11,9,173,"5-11","Tulsa","11/14/1958","2",6,""
"28",27,"Gregg Johnson",25,"",16,0,191,"6-1","Oklahoma St.","10/20/1958","2",1,""
"29",9,"Norm Johnson",23,"K",16,0,202,"6-2","UCLA","5/31/1960","1",4,""
"30",26,"Kerry Justin",28,"LCB",16,10,175,"5-11","Oregon St.","5/3/1955","5",3,""
"31",62,"Kani Kauahi",24,"c",10,2,268,"6-2","Arizona St.,Hawaii","9/6/1959","1",2,""
"32",17,"Dave Krieg",25,"QB",9,8,193,"6-1","Milton","10/20/1958","3",9,""
"33",37,"Eric Lane",24,"",16,0,195,"6-0","BYU","1/6/1959","2",0,"Seattle Seahawks / 8th / 196th pick / 1981"
