"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",85,"Julius Adams*",32,"RDE",16,16,270,"6-3","Texas Southern","4/26/1948","9",9,"New England Patriots / 2nd / 27th pick / 1971"
"2",61,"Sam Adams",32,"RG",15,14,256,"6-3","Prairie View","9/20/1948","8",8,""
"3",64,"Richard Bishop",30,"lde",13,5,275,"6-1","Louisville","3/23/1950","4",3,"Cincinnati Bengals / 5th / 127th pick / 1974"
"4",58,"Pete Brock",26,"",16,0,267,"6-5","Colorado","7/14/1954","4",1,"New England Patriots / 1st / 12th pick / 1976"
"5",87,"Preston Brown",22,"",5,0,184,"5-10","Vanderbilt","3/2/1958","Rook",0,"New England Patriots / 6th / 160th pick / 1980"
"6",44,"Don Calhoun",28,"FB",16,16,206,"6-0","Kansas St.","4/29/1952","6",8,"Buffalo Bills / 10th / 249th pick / 1974"
"7",12,"Matt Cavanaugh",24,"qb",16,4,212,"6-2","Pittsburgh","10/27/1956","1",4,"New England Patriots / 2nd / 50th pick / 1978"
"8",35,"Allan Clark",23,"",11,0,186,"5-10","Northern Arizona","6/8/1957","1",0,"New England Patriots / 10th / 271st pick / 1979"
"9",26,"Raymond Clayborn",25,"LCB",16,16,186,"6-0","Texas","1/2/1955","3",7,"New England Patriots / 1st / 16th pick / 1977"
"10",75,"Bob Cryder",24,"t",16,2,275,"6-4","Alabama","9/7/1956","2",3,"New England Patriots / 1st / 18th pick / 1978"
"11",28,"Bill Currier",25,"",16,0,196,"6-0","South Carolina","1/5/1955","3",1,"Houston Oilers / 9th / 232nd pick / 1977"
"12",43,"Vagas Ferguson",23,"RB",16,16,204,"6-1","Notre Dame","3/6/1957","Rook",8,"New England Patriots / 1st / 25th pick / 1980"
"13",22,"Chuck Foreman",30,"",16,0,210,"6-2","Miami (FL)","10/26/1950","7",2,"Minnesota Vikings / 1st / 12th pick / 1973"
"14",48,"Tim Fox*",27,"FS",16,16,186,"5-11","Ohio St.","11/1/1953","4",8,"New England Patriots / 1st / 21st pick / 1976"
"15",81,"Russ Francis",27,"TE",15,15,240,"6-6","Oregon","4/3/1953","5",8,"New England Patriots / 1st / 16th pick / 1975"
"16",51,"Bob Golic",23,"nt",16,3,264,"6-2","Notre Dame","10/26/1957","1",2,"New England Patriots / 2nd / 52nd pick / 1979"
"17",14,"Steve Grogan",27,"QB",12,12,210,"6-4","Kansas St.","7/24/1953","5",11,"New England Patriots / 5th / 116th pick / 1975"
"18",71,"Ray Hamilton",29,"NT",15,15,244,"6-1","Oklahoma","1/20/1951","7",7,"New England Patriots / 14th / 342nd pick / 1973"
"19",73,"John Hannah*+",29,"LG",16,16,265,"6-2","Alabama","4/4/1951","7",17,"New England Patriots / 1st / 4th pick / 1973"
"20",80,"Don Hasselbeck",25,"te",16,2,245,"6-7","Colorado","4/1/1955","3",2,"New England Patriots / 2nd / 52nd pick / 1977"
"21",59,"Mike Hawkins",25,"LOLB",16,16,235,"6-2","Texas A&M-Kingsville","11/29/1955","2",8,"New England Patriots / 7th / 188th pick / 1978"
"22",40,"Mike Haynes*",27,"RCB",13,12,192,"6-2","Arizona St.","7/1/1953","4",10,"New England Patriots / 1st / 5th pick / 1976"
"23",6,"Mike Hubach",22,"P",16,0,185,"5-10","Kansas","1/26/1958","Rook",2,"New England Patriots / 11th / 293rd pick / 1980"
"24",23,"Horace Ivory",26,"KR",14,0,197,"6-0","Oklahoma","8/8/1954","3",3,"New England Patriots / 2nd / 44th pick / 1977"
"25",29,"Harold Jackson",34,"WR",16,15,175,"5-10","Jackson St.","1/6/1946","12",9,"Los Angeles Rams / 12th / 323rd pick / 1968"
"26",38,"Roland James",22,"PR",16,10,191,"6-2","Tennessee","2/18/1958","Rook",6,"New England Patriots / 1st / 14th pick / 1980"
