"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",64,"Charles Aiu",24,"",6,0,251,"6-2","Hawaii","5/22/1954","2",3,""
"2",43,"Rickey Anderson",25,"",16,0,211,"6-1","South Carolina St.","5/21/1953","Rook",0,"San Diego Chargers / 3rd / 71st pick / 1978"
"3",60,"Dan Audick",24,"",1,0,252,"6-3","Hawaii","11/15/1954","1",3,"Pittsburgh Steelers / 4th / 106th pick / 1977"
"4",35,"Larry Barnes",24,"",4,0,220,"5-11","Tennessee St.","7/17/1954","1",0,"San Diego Chargers / 6th / 151st pick / 1977"
"5",37,"Hank Bauer",24,"rb",16,4,200,"5-10","California Lutheran","7/15/1954","1",3,""
"6",6,"Rolf Benirschke",23,"K",15,0,171,"6-0","California-Davis","2/7/1955","1",4,"Oakland Raiders / 12th / 334th pick / 1977"
"7",87,"Larry Burton",27,"",3,0,192,"6-1","Purdue","12/15/1951","3",1,"New Orleans Saints / 1st / 7th pick / 1975"
"8",82,"Pat Curran",33,"",14,0,238,"6-4","Iowa St.,Lakeland","9/21/1945","9",1,"Los Angeles Rams / 6th / 151st pick / 1969"
"9",71,"Fred Dean",26,"RDE",15,14,230,"6-3","Louisiana Tech","2/24/1952","3",6,"San Diego Chargers / 2nd / 33rd pick / 1975"
"10",73,"Charles DeJurnett",26,"nt",15,3,263,"6-4","San Jose St.","6/17/1952","2",2,"San Diego Chargers / 17th / 418th pick / 1974"
"11",48,"Jerome Dove",25,"lcb",14,7,190,"6-0","Colorado St.","10/3/1953","1",5,"Oakland Raiders / 8th / 220th pick / 1976"
"12",27,"Glen Edwards",31,"db",14,2,185,"6-0","Florida A&M","7/31/1947","7",2,""
"13",14,"Dan Fouts",27,"QB",15,14,204,"6-3","Oregon","6/10/1951","5",12,"San Diego Chargers / 3rd / 64th pick / 1973"
"14",42,"Mike Fuller",25,"PR",16,16,188,"5-10","Auburn","4/7/1953","3",8,"San Diego Chargers / 3rd / 73rd pick / 1975"
"15",50,"Don Goode",27,"LLB",14,14,234,"6-2","Kansas","6/21/1951","4",6,"San Diego Chargers / 1st / 15th pick / 1974"
"16",77,"Buddy Hardaway",24,"",12,0,309,"6-9","Oklahoma St.","12/12/1954","Rook",4,"San Diego Chargers / 2nd / 41st pick / 1978"
"17",12,"James Harris",31,"qb",9,2,210,"6-4","Grambling St.","7/20/1947","9",2,"Buffalo Bills / 8th / 192nd pick / 1969"
"18",55,"Bob Horn",24,"MLB",16,16,235,"6-3","Oregon St.","2/6/1954","2",8,"San Diego Chargers / 4th / 94th pick / 1976"
"19",83,"John Jefferson*",22,"WR",14,14,198,"6-1","Arizona St.","2/3/1956","Rook",11,"San Diego Chargers / 1st / 14th pick / 1978"
"20",79,"Gary Johnson",26,"RDT",15,14,257,"6-2","Grambling St.","8/31/1952","3",7,"San Diego Chargers / 1st / 8th pick / 1975"
"21",18,"Charlie Joiner",31,"WR",16,15,188,"5-11","Grambling St.","10/14/1947","9",7,"Houston Oilers / 4th / 93rd pick / 1969"
"22",68,"Leroy Jones",28,"LDE",16,15,263,"6-8","Norfolk St.","9/29/1950","2",7,"Los Angeles Rams / 2nd / 48th pick / 1975"
"23",74,"Louie Kelcher*+",25,"LDT",15,15,291,"6-5","SMU","8/23/1953","3",12,"San Diego Chargers / 2nd / 30th pick / 1975"
"24",31,"Linden King",23,"",14,0,241,"6-4","Colorado St.","6/28/1955","Rook",4,"San Diego Chargers / 3rd / 77th pick / 1977"
"25",84,"Bob Klein",31,"TE",16,16,235,"6-5","USC","7/27/1947","9",5,"Los Angeles Rams / 1st / 21st pick / 1969"
"26",54,"Jim Laslavic",27,"",16,0,237,"6-2","Penn St.","10/24/1951","5",4,"Detroit Lions / 3rd / 71st pick / 1973"
"27",69,"John Lee",25,"de",1,1,255,"6-2","Nebraska","2/17/1953","2",0,"San Diego Chargers / 13th / 351st pick / 1976"
"28",51,"Woodrow Lowe",24,"RLB",16,16,227,"6-0","Alabama","6/9/1954","2",7,"San Diego Chargers / 5th / 131st pick / 1976"
"29",62,"Don Macek",24,"C",14,9,261,"6-3","Boston Col.","7/21/1954","2",5,"San Diego Chargers / 2nd / 31st pick / 1976"
"30",41,"Bo Matthews",27,"FB",11,9,230,"6-4","Colorado","11/15/1951","4",3,"San Diego Chargers / 1st / 2nd pick / 1974"
"31",88,"Greg McCrary",26,"te",8,1,233,"6-1","Clark (GA)","3/24/1952","3",0,"Atlanta Falcons / 5th / 123rd pick / 1975"
"32",89,"Dwight McDonald",27,"",12,0,185,"6-3","U.S. International,San Diego St.","5/24/1951","3",1,""
"33",57,"Rick Middleton",27,"lb",12,2,228,"6-2","Ohio St.","11/28/1951","4",2,"New Orleans Saints / 1st / 13th pick / 1974"
"34",26,"Lydell Mitchell",29,"RB",16,11,204,"5-11","Penn St.","5/30/1949","6",12,"Baltimore Colts / 2nd / 48th pick / 1972"
"35",10,"Cliff Olander",23,"",9,0,191,"6-5","New Mexico St.","5/15/1955","1",0,"San Diego Chargers / 5th / 128th pick / 1977"
"36",85,"Artie Owens",25,"KR",13,2,176,"5-10","West Virginia","1/14/1953","2",2,"San Diego Chargers / 4th / 115th pick / 1976"
"37",53,"Ralph Perretta",25,"C",15,8,252,"6-2","Purdue","1/30/1953","3",4,"San Diego Chargers / 8th / 206th pick / 1975"
"38",52,"Ray Preston",24,"lb",16,0,218,"6-0","Syracuse","1/25/1954","2",4,"San Diego Chargers / 11th / 295th pick / 1976"
"39",20,"Johnny Rodgers",27,"",6,0,180,"5-10","Nebraska","7/5/1951","1",1,"San Diego Chargers / 1st / 25th pick / 1973"
"40",44,"Pete Shaw",24,"FS",16,14,183,"5-10","Northwestern","8/25/1954","1",7,"San Diego Chargers / 6th / 152nd pick / 1977"
"41",66,"Billy Shields",25,"LT",16,16,272,"6-8","Georgia Tech","8/23/1953","3",7,"San Diego Chargers / 6th / 136th pick / 1975"
"42",58,"Mark Slater",23,"",9,0,257,"6-2","Minnesota","2/1/1955","Rook",3,"Philadelphia Eagles / 12th / 315th pick / 1978"
"43",45,"Hal Stringert",26,"LCB",13,10,185,"5-11","Hawaii,Willamette","1/2/1952","3",5,""
"44",70,"Russ Washington*",32,"RT",16,16,289,"6-6","Missouri","12/17/1946","10",10,"San Diego Chargers / 1st / 4th pick / 1968"
"45",80,"Jeff West",25,"P",16,0,212,"6-3","Cincinnati","4/6/1953","3",1,"Cincinnati Bengals / 5th / 122nd pick / 1975"
"46",67,"Ed White",31,"RG",15,15,269,"6-1","California","4/4/1947","9",7,"Minnesota Vikings / 2nd / 39th pick / 1969"
"47",63,"Doug Wilkerson",31,"LG",16,16,253,"6-3","North Carolina Central","3/27/1947","8",7,"Houston Oilers / 1st / 14th pick / 1970"
"48",40,"Clarence Williams",23,"rb",10,1,194,"5-9","South Carolina","1/25/1955","1",1,"San Diego Chargers / 5th / 124th pick / 1977"
"49",29,"Mike Williams",25,"RCB",16,15,181,"5-10","LSU","11/22/1953","3",8,"San Diego Chargers / 1st / 22nd pick / 1975"
"50",33,"Don Woods",27,"FB",16,7,210,"6-1","New Mex. Highlands,New Mexico","2/17/1951","4",7,"Green Bay Packers / 6th / 134th pick / 1974"
"51",99,"Wilbur Young",29,"de",10,2,285,"6-6","William Penn","4/20/1949","7",1,"Kansas City Chiefs / 2nd / 39th pick / 1971"
"52",NA,"Team Total",26.2,"",16,NA,225.9,"6-1.9","","","3.4",NA,""
