"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",23,"Blaine Bishop*",30,"SS",16,16,197,"5-9","St. Joseph's (IN),Ball St.","7/24/1970","7",13,"Houston Oilers / 8th / 214th pick / 1993"
"2",33,"Michael Booker",25,"",15,1,203,"6-2","Nebraska","4/27/1975","3",2,"Atlanta Falcons / 1st / 11th pick / 1997"
"3",53,"Keith Bulluck",23,"lb",16,1,235,"6-3","Syracuse","4/4/1977","Rook",3,"Tennessee Titans / 1st / 30th pick / 2000"
"4",57,"Frank Chamberlin",22,"",12,0,235,"6-1","Boston Col.","1/2/1978","Rook",1,"Tennessee Titans / 5th / 160th pick / 2000"
"5",17,"Chris Coleman",23,"",13,0,202,"6-0","North Carolina St.","5/8/1977","Rook",0,""
"6",3,"Al Del Greco",38,"",16,0,200,"5-10","Auburn","3/2/1962","16",3,""
"7",87,"Kevin Dyson",25,"wr",2,2,208,"6-1","Utah","6/23/1975","2",1,"Tennessee Oilers / 1st / 16th pick / 1998"
"8",96,"Keith Embray",31,"",14,0,265,"6-4","Utah","11/29/1969","Rook",2,""
"9",51,"Greg Favors",26,"LB",16,15,242,"6-1","Mississippi St.","9/30/1974","2",10,"Kansas City Chiefs / 4th / 120th pick / 1998"
"10",97,"Jason Fisk",28,"RDT",15,15,295,"6-3","Stanford","9/4/1972","5",10,"Minnesota Vikings / 7th / 243rd pick / 1995"
"11",92,"Henry Ford",29,"de",14,3,295,"6-3","Arkansas","10/30/1971","6",5,"Houston Oilers / 1st / 26th pick / 1994"
"12",27,"Eddie George*+",27,"RB",16,16,235,"6-3","Ohio St.","9/24/1973","4",14,"Houston Oilers / 1st / 14th pick / 1996"
"13",56,"Randall Godfrey",27,"MLB",16,16,245,"6-2","Georgia","4/6/1973","4",20,"Dallas Cowboys / 2nd / 49th pick / 1996"
"14",20,"Mike Green",24,"",1,0,249,"6-0","Houston","9/2/1976","Rook",0,"Tennessee Titans / 7th / 213th pick / 2000"
"15",15,"Craig Hentrich",29,"",16,0,213,"6-3","Notre Dame","5/18/1971","6",2,"New York Jets / 8th / 200th pick / 1993"
"16",99,"Kenny Holmes",27,"DE",14,13,265,"6-4","Miami (FL)","10/24/1973","3",10,"Tennessee Oilers / 1st / 18th pick / 1997"
"17",72,"Brad Hopkins*",30,"LT",15,15,305,"6-3","Illinois","9/5/1970","7",7,"Houston Oilers / 1st / 13th pick / 1993"
"18",24,"Ty Howard",27,"",1,0,185,"5-9","Ohio St.","11/30/1973","3",0,"Arizona Cardinals / 3rd / 84th pick / 1997"
"19",84,"Chris Jackson",25,"",1,0,205,"6-2","California-Riverside,Washington St.","2/26/1975","Rook",0,""
"20",90,"Jevon Kearse*",24,"DE",16,16,265,"6-4","Florida","9/3/1976","1",16,"Tennessee Titans / 1st / 16th pick / 1999"
"21",50,"Terry Killens",26,"",16,0,235,"6-1","Penn St.","3/24/1974","4",2,"Houston Oilers / 3rd / 74th pick / 1996"
"22",88,"Erron Kinney",23,"te",16,9,275,"6-5","Florida","7/28/1977","Rook",2,"Tennessee Titans / 3rd / 68th pick / 2000"
