"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",83,"Courtney Anderson",25,"TE",14,13,270,"6-7","San Jose St.","11/19/1980","1",3,"Oakland Raiders / 7th / 245th pick / 2004"
"2",21,"Nnamdi Asomugha",24,"CB",16,16,215,"6-3","California","7/6/1981","2",5,"Oakland Raiders / 1st / 31st pick / 2003"
"3",70,"Brad Badger",30,"LG",16,8,320,"6-4","Stanford","1/11/1975","8",4,"Washington Redskins / 5th / 162nd pick / 1997"
"4",37,"Calvin Branch",31,"",6,0,195,"5-11","Iowa St.,Colorado St.","5/8/1974","8",0,"Oakland Raiders / 6th / 172nd pick / 1997"
"5",91,"Tyler Brayton",26,"lb",16,3,280,"6-6","Colorado","11/20/1979","2",2,"Oakland Raiders / 1st / 32nd pick / 2003"
"6",56,"Derrick Burgess*",27,"DE",16,12,266,"6-2","Mississippi","8/12/1978","4",11,"Philadelphia Eagles / 3rd / 63rd pick / 2001"
"7",23,"Chris Carr",22,"",16,0,180,"5-10","Boise St.","4/30/1983","Rook",1,""
"8",55,"Danny Clark",28,"LB",16,15,248,"6-2","Illinois","5/9/1977","5",6,"Jacksonville Jaguars / 7th / 245th pick / 2000"
"9",5,"Kerry Collins",33,"QB",15,15,248,"6-5","Penn St.","12/30/1972","10",11,"Carolina Panthers / 1st / 5th pick / 1995"
"10",40,"Jarrod Cooper",27,"SS",16,10,210,"6-0","Kansas St.","3/31/1978","4",4,"Carolina Panthers / 5th / 143rd pick / 2001"
"11",32,"Zack Crockett",33,"fb",16,10,240,"6-2","Florida St.","12/2/1972","10",2,"Indianapolis Colts / 3rd / 79th pick / 1995"
"12",89,"Ronald Curry",26,"",2,0,220,"6-2","North Carolina","5/28/1979","3",0,"Oakland Raiders / 7th / 235th pick / 2002"
"13",33,"Omar Easy",28,"",16,0,245,"6-2","Penn St.","10/29/1977","3",0,"Kansas City Chiefs / 4th / 107th pick / 2002"
"14",50,"Isaiah Ekejiuba",24,"",10,0,219,"6-4","Virginia","10/5/1981","Rook",1,""
"15",20,"Justin Fargas",25,"",14,0,220,"6-1","Michigan,USC","1/25/1980","2",0,"Oakland Raiders / 3rd / 96th pick / 2003"
"16",88,"Zeron Flemister",29,"wr",12,3,250,"6-4","Iowa","9/8/1976","5",0,""
"17",49,"John Paul Foschi",23,"fb",10,5,270,"6-4","Georgia Tech","5/19/1982","Rook",0,""
"18",85,"Doug Gabriel",25,"wr",14,2,215,"6-2","Central Florida","8/27/1980","2",5,"Oakland Raiders / 5th / 167th pick / 2003"
"19",76,"Robert Gallery",25,"RT",16,16,325,"6-7","Iowa","7/26/1980","1",8,"Oakland Raiders / 1st / 2nd pick / 2004"
"20",36,"Derrick Gibson",26,"ss",6,6,215,"6-2","Florida St.","3/22/1979","4",2,"Oakland Raiders / 1st / 28th pick / 2001"
"21",59,"DeLawrence Grant",26,"",9,0,280,"6-3","Oregon St.","11/18/1979","4",1,"Oakland Raiders / 3rd / 89th pick / 2001"
"22",64,"Jake Grove",25,"c",10,8,300,"6-4","Virginia Tech","1/22/1980","1",4,"Oakland Raiders / 2nd / 45th pick / 2004"
"23",98,"Bobby Hamilton",34,"DE",14,13,280,"6-5","Southern Miss","7/1/1971","9",6,""
"24",77,"Anttaj Hawthorne",24,"",2,0,310,"6-3","Wisconsin","11/15/1981","Rook",0,"Oakland Raiders / 6th / 175th pick / 2005"
"25",22,"Renaldo Hill",27,"CB",16,13,194,"5-11","Michigan St.","11/12/1978","4",4,"Arizona Cardinals / 7th / 202nd pick / 2001"
"26",71,"Corey Hulsey",28,"",12,0,325,"6-4","Clemson","7/26/1977","4",1,""
"27",96,"Grant Irons",26,"lb",15,1,285,"6-6","Notre Dame","7/7/1979","3",1,""
"28",11,"Sebastian Janikowski",27,"",16,0,250,"6-2","Florida St.","3/2/1978","5",1,"Oakland Raiders / 1st / 17th pick / 2000"
"29",95,"Ed Jasper",32,"dt",15,1,293,"6-2","Texas A&M","1/18/1973","8",2,"Philadelphia Eagles / 6th / 198th pick / 1997"
"30",51,"Tim Johnson",27,"",16,0,235,"5-11","Youngstown St.","2/7/1978","4",1,""
"31",34,"LaMont Jordan",27,"RB",14,14,230,"5-10","Maryland","11/11/1978","4",11,"New York Jets / 2nd / 49th pick / 2001"
"32",93,"Tommy Kelly",25,"DE",16,12,300,"6-6","Mississippi St.","12/27/1980","1",5,""
"33",9,"Shane Lechler",29,"",16,0,225,"6-2","Texas A&M","8/7/1976","5",4,"Oakland Raiders / 5th / 142nd pick / 2000"
"34",75,"Brad Lekkerkerker",27,"",1,0,330,"6-7","California-Davis","5/8/1978","Rook",0,""
"35",19,"Johnnie Morant",24,"",1,0,229,"6-4","Syracuse","12/7/1981","1",0,"Oakland Raiders / 5th / 134th pick / 2004"
