"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",65,"Edwin Bailey",26,"LG",16,16,271,"6-4","South Carolina St.","5/15/1959","4",7,"Seattle Seahawks / 5th / 114th pick / 1981"
"2",76,"Jon Borchardt",28,"g",13,1,260,"6-5","Montana St.","8/13/1957","6",1,"Buffalo Bills / 3rd / 62nd pick / 1979"
"3",22,"Dave Brown",32,"RCB",16,16,190,"6-1","Michigan","1/16/1953","10",8,"Pittsburgh Steelers / 1st / 26th pick / 1975"
"4",77,"Jeff Bryant",25,"RDE",16,16,276,"6-5","Clemson","5/22/1960","3",10,"Seattle Seahawks / 1st / 6th pick / 1982"
"5",59,"Blair Bush",29,"C",16,16,268,"6-3","Washington","11/25/1956","7",7,"Cincinnati Bengals / 1st / 16th pick / 1978"
"6",53,"Keith Butler",29,"RILB",16,16,230,"6-4","Memphis","5/16/1956","7",9,"Seattle Seahawks / 2nd / 36th pick / 1978"
"7",83,"Ray Butler",29,"",2,0,200,"6-3","USC","6/28/1956","5",0,"Baltimore Colts / 4th / 88th pick / 1980"
"8",5,"Jimmy Colquitt",22,"",2,0,209,"6-4","Tennessee","1/17/1963","Rook",0,""
"9",78,"Bob Cryder",29,"RT",15,14,275,"6-4","Alabama","9/7/1956","7",6,"New England Patriots / 1st / 18th pick / 1978"
"10",33,"Dan Doornink",29,"rb",6,1,210,"6-3","Washington St.","2/1/1956","7",0,"New York Giants / 7th / 174th pick / 1978"
"11",45,"Kenny Easley*+",26,"SS",13,13,206,"6-3","UCLA","1/15/1959","4",13,"Seattle Seahawks / 1st / 4th pick / 1981"
"12",68,"Randy Edwards",24,"",16,0,264,"6-4","Alabama","3/9/1961","1",2,""
"13",64,"Ron Essink",27,"LT",12,12,260,"6-6","Grand Valley St.","7/30/1958","5",5,"Seattle Seahawks / 10th / 265th pick / 1980"
"14",15,"Dave Finzer",26,"P",12,0,195,"6-1","Illinois,DePauw","2/3/1959","1",1,""
"15",88,"Byron Franklin",27,"",13,0,179,"6-1","Auburn","9/3/1958","4",1,"Buffalo Bills / 2nd / 50th pick / 1981"
"16",56,"Greg Gaines",27,"",16,0,220,"6-3","Tennessee","10/16/1958","4",2,""
"17",7,"Gale Gilbert",24,"",9,0,209,"6-3","California","12/20/1961","Rook",1,""
"18",79,"Jacob Green",28,"LDE",16,16,255,"6-3","Texas A&M","1/21/1957","5",10,"Seattle Seahawks / 1st / 10th pick / 1980"
"19",84,"Danny Greene",24,"",4,0,190,"5-11","Washington","12/26/1961","Rook",0,"Seattle Seahawks / 3rd / 81st pick / 1985"
"20",47,"Andre Hardy",24,"rb",3,1,233,"6-1","Weber St.,St. Mary's (CA)","11/28/1961","1",0,"Philadelphia Eagles / 5th / 116th pick / 1984"
"21",44,"John Harris",29,"FS",16,16,200,"6-2","Arizona St.","6/13/1956","7",9,"Seattle Seahawks / 7th / 173rd pick / 1978"
"22",46,"David Hughes",26,"FB",12,10,220,"6-0","Boise St.","6/1/1959","4",2,"Seattle Seahawks / 2nd / 31st pick / 1981"
"23",55,"Michael Jackson",28,"ROLB",16,16,220,"6-1","Washington","7/15/1957","6",8,"Seattle Seahawks / 3rd / 57th pick / 1979"
"24",24,"Terry Jackson",30,"",16,0,197,"5-10","San Diego St.","12/9/1955","7",1,"New York Giants / 5th / 120th pick / 1978"
"25",9,"Norm Johnson",25,"K",16,0,202,"6-2","UCLA","5/31/1960","3",1,""
"26",54,"John Kaiser",23,"",16,0,227,"6-3","Arizona","6/6/1962","1",1,"Seattle Seahawks / 6th / 162nd pick / 1984"
"27",62,"Kani Kauahi",26,"",16,0,268,"6-2","Arizona St.,Hawaii","9/6/1959","3",1,""
"28",63,"Reggie Kinlaw",28,"",16,0,245,"6-2","Oklahoma","1/9/1957","6",1,"Oakland Raiders / 12th / 320th pick / 1979"
"29",17,"Dave Krieg",27,"QB",16,16,193,"6-1","Milton","10/20/1958","5",11,""
"30",37,"Eric Lane",26,"rb",16,3,195,"6-0","BYU","1/6/1959","4",1,"Seattle Seahawks / 8th / 196th pick / 1981"
"31",80,"Steve Largent*+",31,"WR",16,16,187,"5-11","Tulsa","9/28/1954","9",11,"Houston Oilers / 4th / 117th pick / 1976"
"32",51,"Sam Merriman",24,"",14,0,229,"6-3","Idaho","5/5/1961","2",1,"Seattle Seahawks / 7th / 177th pick / 1983"
"33",71,"Bryan Millard",25,"LT",16,9,282,"6-5","Texas","12/2/1960","1",4,""
"34",43,"Randall Morris",24,"KR",16,0,195,"6-0","Tennessee","4/22/1961","1",2,"Seattle Seahawks / 10th / 270th pick / 1984"
"35",21,"Paul Moyer",24,"db",11,3,201,"6-1","Cal State-Fullerton,Arizona St.","7/26/1961","2",2,""
"36",72,"Joe Nash",25,"NT",16,16,278,"6-3","Boston Col.","10/11/1960","3",8,""
"37",29,"Rick Parros",27,"",4,0,200,"5-11","Utah St.","6/14/1958","4",0,"Denver Broncos / 4th / 107th pick / 1980"
"38",61,"Robert Pratt",34,"RG",12,12,255,"6-3","North Carolina","5/25/1951","11",5,"Baltimore Colts / 3rd / 67th pick / 1974"
"39",41,"Eugene Robinson",22,"",16,0,200,"6-1","Colgate","5/28/1963","Rook",2,""
"40",57,"Shelton Robinson",25,"lb",15,3,233,"6-2","North Carolina","9/14/1960","3",3,""
"41",85,"Dan Ross",28,"te",10,5,238,"6-4","Northeastern","2/9/1957","6",1,"Cincinnati Bengals / 2nd / 30th pick / 1979"
"42",25,"Rick Sanford",28,"",5,0,192,"6-1","South Carolina","1/9/1957","6",0,"New England Patriots / 1st / 25th pick / 1979"
"43",58,"Bruce Scholtz",27,"LOLB",16,16,240,"6-6","Texas","9/26/1958","3",8,"Seattle Seahawks / 2nd / 33rd pick / 1982"
"44",42,"Keith Simpson",29,"",15,0,195,"6-1","Memphis","3/9/1956","7",1,"Seattle Seahawks / 1st / 9th pick / 1978"
"45",82,"Paul Skansi",24,"PR",12,0,186,"5-11","Washington","1/11/1961","2",2,"Pittsburgh Steelers / 5th / 133rd pick / 1983"
"46",20,"Terry Taylor",24,"LCB",16,16,188,"5-10","Southern Illinois","7/18/1961","1",8,"Seattle Seahawks / 1st / 22nd pick / 1984"
"47",86,"Mike Tice",26,"te",9,2,253,"6-7","Maryland","2/2/1959","4",0,""
"48",81,"Daryl Turner",24,"WR",16,12,194,"6-3","Michigan St.","12/15/1961","1",5,"Seattle Seahawks / 2nd / 49th pick / 1984"
"49",89,"Byron Walker",25,"",16,0,190,"6-4","The Citadel","7/28/1960","3",2,""
"50",28,"Curt Warner",24,"RB",16,16,205,"5-11","Penn St.","3/18/1961","2",9,"Seattle Seahawks / 1st / 3rd pick / 1983"
"51",8,"Jeff West",32,"",2,0,212,"6-3","Cincinnati","4/6/1953","10",0,"Cincinnati Bengals / 5th / 122nd pick / 1975"
"52",40,"John Williams",25,"",2,0,213,"5-11","Wisconsin","10/26/1960","Rook",0,""
"53",87,"Charle Young",34,"TE",14,14,234,"6-4","USC","2/5/1951","12",3,"Philadelphia Eagles / 1st / 6th pick / 1973"
"54",50,"Fredd Young*",24,"LILB",16,13,233,"6-1","New Mexico St.","11/14/1961","1",10,"Seattle Seahawks / 3rd / 76th pick / 1984"
"55",NA,"Team Total",26.6,"",16,NA,222.2,"6-2.1","","","4.1",NA,""
