"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",38,"Mike Anderson",29,"FB",15,12,230,"6-0","Utah","9/21/1973","2",4,"Denver Broncos / 6th / 189th pick / 2000"
"2",92,"Bertrand Berry",27,"de",16,1,275,"6-3","Notre Dame","8/15/1975","5",3,"Indianapolis Colts / 3rd / 86th pick / 1997"
"3",11,"Steve Beuerlein",37,"qb",8,3,220,"6-3","Notre Dame","3/7/1965","14",3,"Los Angeles Raiders / 4th / 110th pick / 1987"
"4",42,"Sam Brandon",23,"fs",16,2,200,"6-2","UNLV","7/5/1979","Rook",2,"Denver Broncos / 4th / 131st pick / 2002"
"5",71,"Blake Brockermeyer",29,"lt",16,1,295,"6-4","Texas","4/11/1973","7",2,"Carolina Panthers / 1st / 29th pick / 1995"
"6",55,"Keith Burns",30,"mlb",16,1,235,"6-2","Oklahoma St.","5/16/1972","8",1,"Denver Broncos / 7th / 210th pick / 1994"
"7",65,"Cooper Carlisle",25,"",1,0,295,"6-5","Florida","8/11/1977","2",0,"Denver Broncos / 4th / 112th pick / 2000"
"8",89,"Dwayne Carswell",30,"te",16,7,290,"6-3","Liberty","1/18/1972","8",2,""
"9",21,"KaRon Coleman",24,"",2,0,198,"5-7","S.F. Austin","5/22/1978","2",0,""
"10",94,"Lional Dalton",27,"LDT",16,13,315,"6-1","East. Michigan","2/21/1975","4",6,""
"11",34,"Reuben Droughns",24,"",16,0,207,"5-11","Oregon","8/21/1978","1",1,"Detroit Lions / 3rd / 81st pick / 2000"
"12",1,"Jason Elam",32,"",16,0,200,"5-11","Hawaii","3/8/1970","9",2,"Denver Broncos / 3rd / 70th pick / 1993"
"13",64,"Lennie Friedman",26,"",2,0,283,"6-3","Duke","10/13/1976","2",0,"Denver Broncos / 2nd / 61st pick / 1999"
"14",22,"Olandis Gary",27,"rb",13,2,218,"5-11","Marshall,Georgia","5/18/1975","3",2,"Denver Broncos / 4th / 127th pick / 1999"
"15",52,"Ian Gold",24,"LB",16,16,223,"6-0","Michigan","8/23/1978","2",8,"Denver Broncos / 2nd / 40th pick / 2000"
"16",14,"Brian Griese",27,"QB",13,13,215,"6-3","Michigan","3/18/1975","4",11,"Denver Broncos / 3rd / 91st pick / 1998"
"17",50,"Ben Hamilton",25,"C",16,16,283,"6-4","Minnesota","8/18/1977","Rook",10,"Denver Broncos / 4th / 113th pick / 2001"
"18",86,"Patrick Hape",28,"",16,0,262,"6-4","Alabama","6/6/1974","5",0,"Tampa Bay Buccaneers / 5th / 137th pick / 1997"
"19",82,"Herb Haygood",25,"",4,0,193,"5-11","Michigan St.","12/30/1977","Rook",0,"Denver Broncos / 5th / 144th pick / 2002"
"20",98,"Reggie Hayward",23,"",9,0,270,"6-5","Iowa St.","3/14/1979","1",1,"Denver Broncos / 3rd / 87th pick / 2001"
"21",31,"Kelly Herndon",26,"",14,0,180,"5-10","Toledo","11/3/1976","Rook",1,""
"22",79,"Steve Herndon",25,"LG",15,9,292,"6-4","Georgia","5/25/1977","1",6,""
"23",17,"Jarious Jackson",25,"",1,0,228,"6-0","Notre Dame","5/3/1977","2",0,"Denver Broncos / 7th / 214th pick / 2000"
"24",82,"Kevin Kasper",25,"",4,0,197,"6-1","Iowa","12/23/1977","1",0,"Denver Broncos / 6th / 190th pick / 2001"
"25",28,"Kenoy Kennedy",25,"SS",15,15,215,"6-1","Arkansas","11/15/1977","2",5,"Denver Broncos / 2nd / 45th pick / 2000"
"26",4,"Micah Knorr",27,"",8,0,199,"6-2","Utah St.","1/9/1975","2",1,""
"27",48,"Mike Leach",26,"",8,0,245,"6-2","Boston Univ.,William & Mary","10/18/1976","2",0,""
"28",85,"Ashley Lelie",22,"wr",16,1,200,"6-3","Hawaii","2/16/1980","Rook",5,"Denver Broncos / 1st / 19th pick / 2002"
"29",78,"Matt Lepsis",28,"RT",16,15,290,"6-4","Colorado","1/13/1974","4",11,""
"30",87,"Ed McCaffrey",34,"WR",16,16,215,"6-5","Stanford","8/17/1968","11",9,"New York Giants / 3rd / 83rd pick / 1991"
"31",91,"Chester McGlockton",33,"RDT",16,15,334,"6-3","Clemson","9/16/1969","10",7,"Los Angeles Raiders / 1st / 16th pick / 1992"
"32",23,"Willie Middlebrooks",23,"",15,0,200,"6-1","Minnesota","2/12/1979","1",1,"Denver Broncos / 1st / 24th pick / 2001"
"33",51,"John Mobley",29,"LB",16,16,236,"6-1","Kutztown Pennsylvania","10/10/1973","6",7,"Denver Broncos / 1st / 15th pick / 1996"
"34",83,"Scottie Montgomery",24,"",15,0,195,"6-1","Duke","5/26/1978","2",1,""
"35",66,"Tom Nalen",31,"c",7,7,286,"6-3","Boston Col.","5/13/1971","8",4,"Denver Broncos / 7th / 218th pick / 1994"
"36",62,"Dan Neil",29,"RG",16,16,285,"6-2","Texas","10/21/1973","5",10,"Denver Broncos / 3rd / 67th pick / 1997"
"37",24,"Deltha O'Neal",25,"LCB",16,14,194,"5-11","California","1/30/1977","2",7,"Denver Broncos / 1st / 15th pick / 2000"
"38",95,"Kavika Pittman",28,"DE",16,15,273,"6-6","McNeese St.","10/9/1974","6",6,"Dallas Cowboys / 2nd / 37th pick / 1996"
"39",37,"Tyrone Poole",30,"lcb",16,4,188,"5-8","Fort Valley St.","2/3/1972","7",2,"Carolina Panthers / 1st / 22nd pick / 1995"
"40",75,"Monsanto Pope",24,"t",14,1,300,"6-3","Virginia","1/27/1978","Rook",4,"Denver Broncos / 7th / 231st pick / 2002"
"41",26,"Clinton Portis",21,"RB",16,12,205,"5-11","Miami (FL)","9/1/1981","Rook",15,"Denver Broncos / 2nd / 51st pick / 2002"
"42",93,"Trevor Pryce*",27,"DE",16,16,295,"6-5","Michigan,Clemson","8/3/1975","5",10,"Denver Broncos / 1st / 28th pick / 1997"
"43",88,"Jeb Putzier",23,"te",3,1,256,"6-4","Boise St.","1/20/1979","Rook",0,"Denver Broncos / 6th / 191st pick / 2002"
"44",99,"Montae Reagor",25,"ldt",15,1,285,"6-3","Texas Tech","6/29/1977","3",2,"Denver Broncos / 2nd / 58th pick / 1999"
"45",43,"Izell Reese",28,"FS",15,15,195,"6-2","Ala-Birmingham","5/7/1974","4",6,"Dallas Cowboys / 6th / 188th pick / 1998"
"46",16,"Tom Rouen",34,"",8,0,225,"6-3","Colorado St.,Colorado","6/9/1968","9",1,""
"47",74,"Ephraim Salaam",26,"LT",16,16,295,"6-7","San Diego St.","6/19/1976","4",10,"Atlanta Falcons / 7th / 199th pick / 1998"
"48",84,"Shannon Sharpe",34,"TE",13,13,228,"6-2","Savannah St.","6/26/1968","12",7,"Denver Broncos / 7th / 192nd pick / 1990"
"49",80,"Rod Smith",32,"WR",16,16,200,"6-0","Missouri Southern","5/15/1970","7",10,""
"50",33,"Jimmy Spencer",33,"",5,0,188,"5-9","Florida","3/29/1969","10",0,"Washington Redskins / 8th / 215th pick / 1991"
"51",59,"Donnie Spragan",26,"",16,0,239,"6-3","Pacific,Stanford","7/12/1976","Rook",1,""
"52",25,"Denard Walker",29,"RCB",16,16,190,"6-1","LSU","8/9/1973","5",6,"Tennessee Oilers / 3rd / 75th pick / 1997"
"53",35,"Lenny Walls",23,"",13,0,192,"6-4","St. Mary's (CA),Boston Col.","9/26/1979","Rook",1,""
"54",97,"Keith Washington",30,"",10,0,285,"6-4","UNLV","12/18/1972","6",1,""
"55",56,"Al Wilson*",25,"MLB",16,15,240,"6-0","Tennessee","6/21/1977","3",10,"Denver Broncos / 1st / 31st pick / 1999"
