"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",36,"David Barrett",24,"lcb",16,9,208,"5-10","Arkansas","12/22/1977","1",4,"Arizona Cardinals / 4th / 102nd pick / 2000"
"2",94,"Marcus Bell",22,"",13,0,339,"6-2","Memphis","6/1/1979","Rook",1,"Arizona Cardinals / 4th / 123rd pick / 2001"
"3",61,"Jarvis Borum",23,"t",1,1,324,"6-7","North Carolina St.","9/16/1978","Rook",1,""
"4",89,"David Boston*+",23,"WR",16,15,240,"6-2","Ohio St.","8/19/1978","2",14,"Arizona Cardinals / 1st / 8th pick / 1999"
"5",71,"Andy Bowers",25,"de",1,1,283,"6-5","Utah","2/22/1976","Rook",0,""
"6",17,"Dave Brown",31,"",1,0,230,"6-5","Duke","2/25/1970","9",0,"New York Giants / 1st / 1st pick / 1992 Supp"
"7",95,"Tom Burke",25,"DE",12,9,275,"6-3","Wisconsin","10/12/1976","2",4,"Arizona Cardinals / 3rd / 83rd pick / 1999"
"8",87,"Steve Bush",27,"te",9,6,280,"6-3","Arizona St.","7/4/1974","4",1,""
"9",25,"Corey Chavous",25,"RCB",14,14,205,"6-1","Vanderbilt","1/5/1976","3",5,"Arizona Cardinals / 2nd / 33rd pick / 1998"
"10",65,"Anthony Clement",25,"RT",16,16,333,"6-8","La-Lafayette","4/10/1976","3",7,"Arizona Cardinals / 2nd / 36th pick / 1998"
"11",75,"Leonard Davis",23,"RG",16,16,375,"6-6","Texas","9/5/1978","Rook",7,"Arizona Cardinals / 1st / 2nd pick / 2001"
"12",98,"Russell Davis",26,"LDT",16,16,310,"6-4","North Carolina","3/28/1975","2",7,"Chicago Bears / 2nd / 48th pick / 1999"
"13",67,"Chris Dishman",27,"lg",16,5,339,"6-3","Nebraska","2/27/1974","4",3,"Arizona Cardinals / 4th / 106th pick / 1997"
"14",79,"Mario Fatafehi",22,"de",7,1,300,"6-2","Kansas St.","1/27/1979","Rook",1,"Arizona Cardinals / 5th / 133rd pick / 2001"
"15",59,"Rob Fredrickson",30,"LB",15,15,240,"6-4","Michigan St.","5/13/1971","7",7,"Los Angeles Raiders / 1st / 22nd pick / 1994"
"16",11,"Bryan Gilmore",23,"",2,0,200,"6-0","Midwestern St.","7/21/1978","1",0,""
"17",7,"Bill Gramatica",23,"",13,0,189,"5-10","Florida St.,South Florida","7/10/1978","Rook",3,"Arizona Cardinals / 4th / 98th pick / 2001"
