"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",93,"Mark Anderson",29,"de",5,4,255,"6-4","Alabama","5/26/1983","6",2,"Chicago Bears / 5th / 159th pick / 2006"
"2",50,"Nick Barnett",31,"LB",16,16,240,"6-2","Oregon St.","5/27/1981","9",6,"Green Bay Packers / 1st / 29th pick / 2003"
"3",53,"Nigel Bradham",23,"LB",16,11,241,"6-2","Florida St.","9/4/1989","Rook",4,"Buffalo Bills / 4th / 105th pick / 2012"
"4",33,"Ron Brooks",24,"lcb",9,2,190,"5-10","LSU","10/16/1988","Rook",1,"Buffalo Bills / 4th / 124th pick / 2012"
"5",74,"Colin Brown",27,"rg",1,1,325,"6-8","Missouri","8/29/1985","3",0,"Kansas City Chiefs / 5th / 139th pick / 2009"
"6",29,"Crezdon Butler",25,"",5,0,183,"6-0","Clemson","5/26/1987","2",0,"Pittsburgh Steelers / 5th / 164th pick / 2010"
"7",31,"Jairus Byrd*",26,"FS",16,16,205,"6-0","Oregon","10/7/1986","3",10,"Buffalo Bills / 2nd / 42nd pick / 2009"
"8",92,"Alex Carrington",25,"",16,0,284,"6-5","Arkansas St.","6/19/1987","2",1,"Buffalo Bills / 3rd / 72nd pick / 2010"
"9",84,"Scott Chandler",27,"TE",15,13,270,"6-7","Iowa","7/23/1985","5",5,"San Diego Chargers / 4th / 129th pick / 2007"
"10",20,"Tashard Choice",28,"",12,0,210,"5-9","Oklahoma,Georgia Tech","11/20/1984","4",1,"Dallas Cowboys / 4th / 122nd pick / 2008"
"11",99,"Marcell Dareus",22,"LDT",16,16,319,"6-3","Alabama","3/13/1990","1",6,"Buffalo Bills / 1st / 3rd pick / 2011"
"12",42,"Dorin Dickerson",24,"",12,0,230,"6-2","Pittsburgh","3/31/1988","2",1,"Houston Texans / 7th / 227th pick / 2010"
"13",81,"Marcus Easley",25,"",3,0,225,"6-2","Connecticut","11/2/1987","1",0,"Buffalo Bills / 4th / 107th pick / 2010"
"14",14,"Ryan Fitzpatrick",30,"QB",16,16,221,"6-2","Harvard","11/24/1982","7",11,"St. Louis Rams / 7th / 250th pick / 2005"
"15",27,"Stephon Gilmore",22,"RCB",16,16,190,"6-0","South Carolina","9/19/1990","Rook",5,"Buffalo Bills / 1st / 10th pick / 2012"
