"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"Earnest Adams",28,"",3,0,226,"6-3","Illinois","3/12/1959","Rook",0,""
"2",6,"Jim Arnold*+",26,"P",11,0,215,"6-2","Vanderbilt","1/31/1961","4",3,"Kansas City Chiefs / 5th / 119th pick / 1983"
"3",68,"Steve Baack",27,"",7,0,264,"6-4","Oregon","11/16/1960","3",0,"Detroit Lions / 3rd / 75th pick / 1984"
"4",93,"Jerry Ball",23,"NT",12,12,330,"6-1","SMU","12/15/1964","Rook",4,"Detroit Lions / 3rd / 63rd pick / 1987"
"5",61,"Scott Barrows",24,"LG",12,10,278,"6-2","West Virginia","3/31/1963","1",5,""
"6",99,"Bob Beemer",24,"",2,0,231,"6-3","Toledo","5/14/1963","Rook",0,""
"7",69,"Charles Benson",27,"de",3,3,267,"6-3","Baylor","11/21/1960","4",2,"Miami Dolphins / 3rd / 76th pick / 1983"
"8",25,"Karl Bernard",23,"rb",8,3,205,"5-11","LSU,La-Lafayette","10/12/1964","Rook",2,""
"9",11,"Mike Black",26,"",1,0,197,"6-1","Arizona St.","1/18/1961","4",0,"Detroit Lions / 7th / 181st pick / 1983"
"10",80,"Carl Bland",26,"",10,0,182,"5-11","Virginia Union","8/17/1961","3",0,""
"11",95,"Steve Boadway",24,"",2,0,240,"6-4","Arizona","6/20/1963","Rook",0,""
"12",42,"John Bostic",25,"db",3,1,176,"5-10","Bethune-Cookman","10/6/1962","2",0,"Kansas City Chiefs / 6th / 149th pick / 1985"
"13",54,"Thomas Boyd",28,"lb",4,3,210,"6-3","Alabama","11/24/1959","Rook",1,"Green Bay Packers / 8th / 210th pick / 1982"
"14",86,"Danny Bradley",24,"rb",3,1,175,"5-9","Oklahoma","3/2/1963","Rook",0,"Los Angeles Rams / 7th / 189th pick / 1985"
"15",75,"Lomas Brown",24,"LT",11,11,282,"6-4","Florida","3/30/1963","2",5,"Detroit Lions / 1st / 6th pick / 1985"
"16",96,"Paul Butcher",24,"",12,0,230,"6-0","Wayne State (MI)","11/8/1963","1",1,""
"17",65,"Patrick Cain",25,"c",3,2,260,"6-2","Cal Poly-Pomona,Wichita St.","10/1/1962","Rook",1,""
"18",58,"Carl Carr",23,"lb",3,3,230,"6-3","North Carolina","3/26/1964","Rook",1,"New York Jets / 10th / 272nd pick / 1986"
"19",89,"Jeff Chadwick",27,"WR",8,8,190,"6-3","Grand Valley St.","12/16/1960","4",4,""
"20",45,"Raphel Cherry",26,"FS",10,10,194,"6-0","Hawaii","12/19/1961","2",4,"Washington Redskins / 5th / 122nd pick / 1985"
"21",33,"Dexter Clark",23,"",2,0,190,"6-0","Toledo","5/5/1964","Rook",0,""
"22",55,"Mike Cofer",27,"ROLB",11,11,245,"6-5","Tennessee","4/7/1960","4",5,"Detroit Lions / 3rd / 67th pick / 1983"
"23",98,"Jerome Davis",25,"nt",3,3,260,"6-1","Ball St.","2/27/1962","Rook",1,""
"24",84,"Jerry Diorio",25,"",2,0,245,"6-3","Michigan","1/11/1962","Rook",0,""
"25",44,"Tony Dollinger",25,"rb",2,1,205,"5-11","Evangel (MO)","10/18/1962","Rook",0,""
"26",70,"Keith Dorney",30,"rg",5,5,268,"6-5","Penn St.","12/3/1957","8",2,"Detroit Lions / 1st / 10th pick / 1979"
"27",46,"Stan Edwards",27,"rb",3,3,208,"6-0","Michigan","5/20/1960","5",1,"Houston Oilers / 3rd / 72nd pick / 1982"
"28",42,"Gary Ellerson",24,"rb",8,2,220,"5-11","Wisconsin","7/17/1963","2",2,"Green Bay Packers / 7th / 182nd pick / 1985"
"29",15,"Russell Erxleben",30,"",1,0,223,"6-4","Texas","1/13/1957","8",0,"New Orleans Saints / 1st / 11th pick / 1979"
"30",34,"Creig Federico",24,"db",3,2,205,"6-2","Iowa Central,Illinois St.","5/7/1963","Rook",1,""
"31",64,"Joe Felton",23,"g",2,2,266,"6-2","Albion","10/16/1964","Rook",1,""
"32",77,"Keith Ferguson",28,"RDE",12,9,252,"6-5","Ohio St.","4/3/1959","6",4,"San Diego Chargers / 5th / 131st pick / 1981"
"33",25,"Anthony Fields",23,"",3,3,192,"6-1","East. Michigan","1/17/1964","Rook",1,""
"34",10,"Brendan Folmar",23,"",1,0,200,"6-1","California (PA)","4/2/1964","Rook",0,""
"35",40,"Duane Galloway",26,"LCB",10,7,181,"5-8","Arizona St.","11/7/1961","2",3,""
"36",79,"William Gay",32,"rde",11,5,250,"6-5","USC","5/28/1955","9",2,"Denver Broncos / 2nd / 55th pick / 1978"
"37",71,"Chris Geile",23,"g",3,1,305,"6-4","East. Illinois","4/14/1964","Rook",1,""
"38",98,"Dennis Gibson",23,"RILB",12,12,240,"6-2","Iowa St.","2/8/1964","Rook",5,"Detroit Lions / 8th / 203rd pick / 1987"
"39",81,"Jimmie Giles",33,"te",4,1,239,"6-3","Alcorn St.","11/8/1954","10",1,"Houston Oilers / 3rd / 70th pick / 1977"
"40",53,"Kevin Glover",24,"RG",12,9,278,"6-2","Maryland","6/17/1963","2",4,"Detroit Lions / 2nd / 34th pick / 1985"
"41",33,"William Graham",28,"db",2,1,191,"5-11","Texas","9/27/1959","5",0,"Detroit Lions / 5th / 127th pick / 1982"
"42",62,"Curtis Green",30,"",12,0,256,"6-3","Alabama St.","6/3/1957","6",1,"Detroit Lions / 2nd / 46th pick / 1981"
"43",34,"James Griffin",26,"SS",12,12,197,"6-2","Middle Tenn. St.","9/7/1961","4",6,"Cincinnati Bengals / 7th / 193rd pick / 1983"
"44",80,"Darrell Grymes",26,"wr",2,2,182,"6-2","Central State (OH)","12/4/1961","Rook",1,""
"45",35,"Alvin Hall",29,"db",3,3,193,"5-10","Miami (OH)","8/12/1958","6",2,""
"46",23,"Maurice Harvey",31,"db",2,2,190,"5-10","Ball St.","1/14/1956","9",1,"Oakland Raiders / 4th / 86th pick / 1978"
"47",43,"Ivan Hicks",24,"",1,0,185,"6-2","Michigan","6/30/1963","Rook",0,""
"48",94,"Mark Hicks",27,"",1,0,225,"6-2","Arizona St.","11/7/1960","4",0,""
"49",47,"Steve Hirsch",25,"db",3,1,195,"6-0","Northern Illinois","5/18/1962","Rook",0,""
"50",18,"Todd Hons",26,"qb",3,3,195,"6-1","Arizona St.","9/5/1961","Rook",2,""
"51",83,"Melvin Hoover",28,"",2,0,185,"6-0","Arizona St.","9/21/1959","5",0,"New York Giants / 6th / 145th pick / 1981"
"52",32,"Garry James",24,"RB",8,7,214,"5-10","LSU","9/4/1963","1",4,"Detroit Lions / 2nd / 29th pick / 1986"
"53",95,"George Jamison",25,"",12,0,232,"6-1","Cincinnati","9/30/1962","Rook",1,"Detroit Lions / 2nd / 47th pick / 1984 Supp"
"54",87,"Gilvanni Johnson",24,"",3,0,195,"6-1","Michigan","9/12/1963","Rook",0,""
"55",77,"Rick Johnson",24,"",1,0,255,"6-6","Grand Valley St.","12/12/1963","Rook",0,""
"56",30,"James Jones",26,"FB",11,11,229,"6-2","Florida","3/21/1961","4",5,"Detroit Lions / 1st / 13th pick / 1983"
"57",87,"Vyto Kab",28,"te",7,2,243,"6-5","Penn St.","12/23/1959","5",0,"Philadelphia Eagles / 3rd / 78th pick / 1982"
"58",73,"Jeff Kacmarek",24,"",3,0,240,"6-2","West. Michigan","4/12/1963","Rook",0,""
"59",92,"Angelo King",29,"lb",1,1,224,"6-1","South Carolina St.","2/10/1958","6",1,""
"60",1,"Matt Kinzer",24,"",1,0,225,"6-3","Purdue","6/17/1963","Rook",0,""
"61",64,"Paul Kiser",24,"",1,0,272,"6-4","Wake Forest","11/19/1963","Rook",0,"Atlanta Falcons / 6th / 153rd pick / 1987"
"62",30,"Nick Kowgios",25,"",3,0,216,"6-0","Lafayette","11/19/1962","Rook",0,""
"63",83,"Gary Lee",22,"KR",12,3,202,"6-1","Georgia Tech","2/12/1965","Rook",3,"Detroit Lions / 12th / 315th pick / 1987"
"64",81,"Mark Lewis",26,"te",9,1,239,"6-2","Texas A&M","5/5/1961","2",0,"Green Bay Packers / 6th / 155th pick / 1985"
"65",50,"Danny Lockett",23,"lb",13,1,239,"6-2","Arizona","7/11/1964","Rook",1,"Detroit Lions / 6th / 148th pick / 1987"
