"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",13,"Seyi Ajirotutu",25,"wr",3,1,211,"6-3","Fresno St.","6/12/1987","2",0,""
"2",84,"Danario Alexander",26,"wr",10,6,221,"6-5","Missouri","8/7/1986","2",5,""
"3",98,"Antwan Barnes",28,"",11,0,240,"6-1","Florida International","10/19/1984","5",2,"Baltimore Ravens / 4th / 134th pick / 2007"
"4",44,"Jackie Battle",29,"rb",16,5,238,"6-2","Houston","10/1/1983","5",3,""
"5",64,"Colin Baxter",25,"",4,0,311,"6-3","Arizona","7/31/1987","1",0,""
"6",26,"Atari Bigby",31,"SS",11,11,220,"5-11","Central Florida","9/19/1981","7",4,""
"7",97,"Bront Bird",23,"",5,0,248,"6-4","Texas Tech","3/17/1989","1",1,""
"8",36,"Curtis Brinkley",27,"rb",10,1,208,"5-9","Syracuse","9/20/1985","2",1,""
"9",30,"Ronnie Brown",31,"rb",14,1,233,"6-0","Auburn","12/12/1981","7",4,"Miami Dolphins / 1st / 2nd pick / 2005"
"10",56,"Donald Butler",24,"LB",12,12,244,"6-1","Washington","10/17/1988","1",6,"San Diego Chargers / 3rd / 79th pick / 2010"
"11",22,"Chris Carr",29,"",9,0,180,"5-10","Boise St.","4/30/1983","7",1,""
"12",20,"Antoine Cason",26,"RCB",16,16,190,"6-0","Arizona","7/9/1986","4",6,"San Diego Chargers / 1st / 27th pick / 2008"
"13",43,"Sean Cattouse",24,"",1,0,206,"6-2","California","10/4/1988","Rook",0,""
"14",66,"Jeromey Clary",29,"RT",14,14,304,"6-6","Kansas St.","11/5/1983","5",6,"San Diego Chargers / 6th / 187th pick / 2006"
"15",52,"Larry English",26,"",14,0,254,"6-2","Northern Illinois","1/22/1986","3",1,"San Diego Chargers / 1st / 16th pick / 2009"
"16",80,"Malcom Floyd",31,"WR",14,14,201,"6-5","Wyoming","9/8/1981","8",7,""
"17",90,"Aubrayo Franklin",32,"DT",12,9,320,"6-1","Tennessee","8/27/1980","9",4,"Baltimore Ravens / 5th / 146th pick / 2003"
"18",59,"Andrew Gachkar",24,"",16,0,224,"6-2","Missouri","11/4/1988","1",1,"San Diego Chargers / 7th / 234th pick / 2011"
"19",78,"Jared Gaither",26,"lt",5,4,350,"6-9","Maryland","3/18/1986","5",2,"Baltimore Ravens / 5th / 2007 Supp"
"20",71,"Antonio Garay",33,"",8,0,300,"6-4","Boston Col.","11/30/1979","9",1,"Cleveland Browns / 6th / 195th pick / 2003"
"21",85,"Antonio Gates",32,"TE",15,15,260,"6-4","Kent St.","6/18/1980","9",4,""
"22",NA,"Gregory Gatson",23,"",2,0,180,"5-11","Arkansas","3/24/1989","Rook",0,""
"23",38,"Marcus Gilchrist",24,"cb",16,4,193,"5-10","Clemson","12/8/1988","1",2,"San Diego Chargers / 2nd / 50th pick / 2011"
"24",15,"Richard Goodman",25,"",7,0,192,"6-0","Florida St.","4/23/1987","2",0,""
"25",89,"Ladarius Green",22,"te",4,1,237,"6-6","La-Lafayette","5/29/1990","Rook",0,"San Diego Chargers / 4th / 110th pick / 2012"
"26",69,"Tyronne Green",26,"LG",13,13,305,"6-1","Auburn","4/6/1986","3",6,"San Diego Chargers / 4th / 133rd pick / 2009"
"27",53,"Gary Guyton",27,"lb",1,1,245,"6-2","Georgia Tech","11/14/1985","4",0,""
"28",67,"Rex Hadnot",30,"lg",16,3,323,"6-2","Houston","1/28/1982","8",2,"Miami Dolphins / 6th / 174th pick / 2004"
"29",61,"Nick Hardwick",31,"C",16,16,295,"6-4","Purdue","9/12/1981","8",7,"San Diego Chargers / 3rd / 66th pick / 2004"
"30",79,"Mike Harris",24,"LT",15,9,310,"6-5","UCLA","12/5/1988","Rook",5,""
"31",70,"Kevin Haslam",26,"lt",5,3,304,"6-5","Rutgers","11/8/1986","2",1,""
"32",54,"Melvin Ingram",23,"lb",16,2,264,"6-1","South Carolina","4/26/1989","Rook",2,"San Diego Chargers / 1st / 18th pick / 2012"
"33",23,"Quentin Jammer",33,"LCB",16,16,204,"6-0","Texas","6/19/1979","10",8,"San Diego Chargers / 1st / 5th pick / 2002"
"34",96,"Jarret Johnson",31,"LB",15,14,285,"6-3","Alabama","8/14/1981","9",6,"Baltimore Ravens / 4th / 109th pick / 2003"
