"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Flozell Adams",27,"LT",16,16,335,"6-7","Michigan St.","5/18/1975","4",4,"Dallas Cowboys / 2nd / 38th pick / 1998"
"2",53,"Keith Adams",23,"mlb",6,5,223,"5-11","Clemson","11/22/1979","1",3,"Tennessee Titans / 7th / 232nd pick / 2001"
"3",73,"Larry Allen",31,"lg",5,5,325,"6-3","Butte JC (CA),Sonoma St.","11/27/1971","8",1,"Dallas Cowboys / 2nd / 46th pick / 1994"
"4",88,"Antonio Bryant",21,"WR",16,15,192,"6-1","Pittsburgh","3/9/1981","Rook",4,"Dallas Cowboys / 2nd / 63rd pick / 2002"
"5",17,"Quincy Carter",25,"qb",7,7,213,"6-2","Georgia","10/13/1977","1",3,"Dallas Cowboys / 2nd / 53rd pick / 2001"
"6",52,"Dexter Coakley",30,"LB",16,16,236,"5-10","Appalachian St.","10/20/1972","5",10,"Dallas Cowboys / 3rd / 65th pick / 1997"
"7",70,"Javier Collins",24,"rt",9,4,322,"6-6","Northwestern","4/13/1978","Rook",1,""
"8",3,"Billy Cundiff",22,"",16,0,201,"6-1","Drake","3/30/1980","Rook",2,""
"9",29,"Woodrow Dantzler",23,"",5,0,209,"5-10","Clemson","10/4/1979","Rook",1,""
"10",40,"Keith Davis",24,"",8,0,193,"5-10","Sam Houston St.","12/30/1978","Rook",1,""
"11",24,"Tony Dixon",23,"ss",16,8,213,"6-1","Alabama","6/18/1979","1",4,"Dallas Cowboys / 2nd / 56th pick / 2001"
"12",79,"Char-ron Dorsey",25,"",1,0,367,"6-6","Florida St.","11/5/1977","1",0,"Dallas Cowboys / 7th / 242nd pick / 2001"
"13",27,"Mario Edwards",27,"RCB",15,15,199,"6-0","Florida St.","12/1/1975","2",7,"Dallas Cowboys / 6th / 180th pick / 2000"
"14",96,"Ebenezer Ekuban",26,"DE",16,15,265,"6-3","North Carolina","5/29/1976","3",9,"Dallas Cowboys / 1st / 20th pick / 1999"
"15",98,"Greg Ellis",27,"DE",15,15,271,"6-6","North Carolina","8/14/1975","4",10,"Dallas Cowboys / 1st / 8th pick / 1998"
