"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",86,"Robert Awalt",29,"te",12,1,258,"6-5","Nevada,San Diego St.","4/9/1964","6",0,"St. Louis Cardinals / 3rd / 62nd pick / 1987"
"2",75,"Howard Ballard*",30,"RT",16,16,325,"6-6","Alabama A&M","11/3/1963","5",9,"Buffalo Bills / 11th / 283rd pick / 1987"
"3",77,"Oliver Barnett",27,"lde",16,6,288,"6-3","Kentucky","4/9/1966","3",4,"Atlanta Falcons / 3rd / 55th pick / 1990"
"4",82,"Don Beebe",29,"WR",14,14,185,"5-11","West. Illinois,Aurora,Chadron St.","12/18/1964","4",5,"Buffalo Bills / 3rd / 82nd pick / 1989"
"5",97,"Cornelius Bennett*",28,"LOLB",16,16,237,"6-2","Alabama","8/25/1965","6",11,"Indianapolis Colts / 1st / 2nd pick / 1987"
"6",80,"Bill Brooks",29,"WR",16,13,188,"6-0","Boston Univ.","4/6/1964","7",7,"Indianapolis Colts / 4th / 86th pick / 1986"
"7",96,"Monty Brown",23,"",13,0,238,"6-0","Ferris St.","4/13/1970","Rook",1,""
"8",2,"Steve Christie",26,"K",16,0,195,"6-0","William & Mary","11/13/1967","3",3,""
"9",85,"Russell Copeland",22,"KR",16,2,200,"6-0","Memphis","11/14/1971","Rook",3,"Buffalo Bills / 4th / 111th pick / 1993"
"10",66,"Jerry Crafts",25,"",16,0,343,"6-5","Oklahoma,Louisville","1/6/1968","1",1,"Indianapolis Colts / 11th / 292nd pick / 1991"
"11",43,"Matt Darby",25,"db",16,3,200,"6-2","UCLA","11/19/1968","1",2,"Buffalo Bills / 5th / 139th pick / 1992"
"12",65,"John Davis",28,"RG",16,16,310,"6-4","Georgia Tech","8/22/1965","6",7,"Houston Oilers / 11th / 287th pick / 1987"
"13",23,"Kenneth Davis",31,"",16,0,208,"5-10","TCU","4/16/1962","7",4,"Green Bay Packers / 2nd / 41st pick / 1986"
"14",62,"Mike Devlin",24,"",12,0,305,"6-2","Iowa","11/16/1969","Rook",1,"Buffalo Bills / 5th / 136th pick / 1993"
"15",70,"John Fina",24,"LT",16,16,300,"6-5","Arizona","3/11/1969","1",7,"Buffalo Bills / 1st / 27th pick / 1992"
"16",33,"Eddie Fuller",25,"",7,0,201,"5-9","LSU","6/22/1968","2",0,"Buffalo Bills / 4th / 100th pick / 1990"
"17",35,"Carwell Gardner",27,"fb",13,2,240,"6-2","Kentucky,Louisville","11/27/1966","3",1,"Buffalo Bills / 2nd / 42nd pick / 1990"
"18",7,"Gale Gilbert",32,"",1,0,209,"6-3","California","12/20/1961","8",0,""
"19",50,"Keith Goganious",25,"rilb",16,7,239,"6-2","Penn St.","12/7/1968","1",4,"Buffalo Bills / 3rd / 83rd pick / 1992"
"20",90,"Phil Hansen",25,"LDE",11,9,278,"6-5","North Dakota St.","5/20/1968","2",4,"Buffalo Bills / 2nd / 54th pick / 1991"
"21",52,"Richard Harvey",27,"",15,0,235,"6-1","Tulane","9/11/1966","3",1,"Buffalo Bills / 11th / 305th pick / 1989"
"22",36,"Jerome Henderson",24,"",2,0,193,"5-10","Clemson","8/8/1969","2",0,"New England Patriots / 2nd / 41st pick / 1991"
"23",67,"Kent Hull",32,"C",14,13,284,"6-5","Mississippi St.","1/13/1961","7",6,""
"24",20,"Henry Jones",26,"SS",16,16,197,"5-11","Illinois","12/29/1967","2",7,"Buffalo Bills / 1st / 26th pick / 1991"
"25",12,"Jim Kelly",33,"QB",16,16,217,"6-3","Miami (FL)","2/14/1960","7",12,"Buffalo Bills / 1st / 14th pick / 1983"
"26",38,"Mark Kelso",30,"FS",14,14,181,"5-11","William & Mary","7/23/1963","7",5,"Philadelphia Eagles / 10th / 261st pick / 1985"
"27",81,"Brad Lamb",26,"",1,0,171,"5-10","Anderson (IN)","10/7/1967","1",0,"Buffalo Bills / 8th / 222nd pick / 1991"
"28",63,"Adam Lingner",33,"",16,0,268,"6-4","Illinois","11/2/1960","10",1,"Kansas City Chiefs / 9th / 231st pick / 1983"
"29",73,"Mike Lodish",26,"nt",15,1,275,"6-3","UCLA","8/11/1967","3",2,"Buffalo Bills / 10th / 265th pick / 1990"
"30",55,"Mark Maddox",25,"RILB",11,8,233,"6-1","Northern Michigan","3/23/1968","1",4,"Buffalo Bills / 9th / 249th pick / 1991"
"31",84,"Keith McKeller",29,"te",8,1,240,"6-6","Jacksonville St.","7/9/1964","6",0,"Buffalo Bills / 9th / 227th pick / 1987"
"32",88,"Pete Metzelaars",33,"TE",16,16,254,"6-7","Wabash","5/24/1960","11",6,"Seattle Seahawks / 3rd / 75th pick / 1982"
"33",9,"Chris Mohr",27,"P",16,0,215,"6-5","Alabama","5/11/1966","4",2,"Tampa Bay Buccaneers / 6th / 146th pick / 1989"
"34",60,"Tom Myslinski",25,"",1,0,283,"6-3","Tennessee","12/7/1968","1",0,"Dallas Cowboys / 4th / 109th pick / 1992"
"35",37,"Nate Odomes*",28,"RCB",16,15,188,"5-9","Wisconsin","8/25/1965","6",14,"Buffalo Bills / 2nd / 29th pick / 1987"
"36",74,"Glenn Parker",27,"LG",16,9,305,"6-5","Arizona","4/22/1966","3",5,"Buffalo Bills / 3rd / 69th pick / 1990"
"37",92,"John Parrella",24,"",10,0,300,"6-3","Nebraska","11/22/1969","Rook",1,"Buffalo Bills / 2nd / 55th pick / 1993"
"38",99,"James Patton",23,"",2,0,287,"6-3","Texas","1/5/1970","Rook",0,"Buffalo Bills / 2nd / 55th pick / 1992"
"39",53,"Marvcus Patton",26,"LILB",16,16,236,"6-2","UCLA","5/1/1967","3",9,"Buffalo Bills / 8th / 208th pick / 1990"
"40",94,"Mark Pike",30,"",14,0,272,"6-4","Georgia Tech","12/27/1963","6",1,"Buffalo Bills / 7th / 178th pick / 1986"
"41",27,"David Pool",27,"",2,0,188,"5-9","Tennessee St.,Carson-Newman","12/20/1966","3",0,"San Diego Chargers / 6th / 145th pick / 1990"
"42",83,"Andre Reed*",29,"WR",15,15,190,"6-2","Kutztown Pennsylvania","1/29/1964","8",8,"Buffalo Bills / 4th / 86th pick / 1985"
"43",14,"Frank Reich",32,"",15,0,210,"6-4","Maryland","12/4/1961","8",0,"Buffalo Bills / 3rd / 57th pick / 1985"
"44",51,"Jim Ritcher",35,"LG",12,10,273,"6-3","North Carolina St.","5/21/1958","13",5,"Buffalo Bills / 1st / 16th pick / 1980"
"45",24,"Kurt Schulz",25,"",12,0,208,"6-1","East. Washington","12/12/1968","1",1,"Buffalo Bills / 7th / 195th pick / 1992"
"46",78,"Bruce Smith*+",30,"RDE",16,16,262,"6-4","Virginia Tech","6/18/1963","8",18,"Buffalo Bills / 1st / 1st pick / 1985"
"47",28,"Thomas Smith",23,"db",16,1,188,"5-11","North Carolina","12/5/1970","Rook",1,"Buffalo Bills / 1st / 28th pick / 1993"
"48",56,"Darryl Talley",33,"ROLB",16,16,235,"6-4","West Virginia","7/10/1960","10",9,"Buffalo Bills / 2nd / 39th pick / 1983"
"49",89,"Steve Tasker*",31,"",15,0,185,"5-9","Northwestern","4/10/1962","8",0,"Houston Oilers / 9th / 226th pick / 1985"
"50",34,"Thurman Thomas*",27,"RB",16,16,200,"5-10","Oklahoma St.","5/16/1966","5",13,"Buffalo Bills / 2nd / 40th pick / 1988"
"51",21,"Nate Turner",24,"",13,0,255,"6-1","Nebraska","5/28/1969","Rook",0,"Buffalo Bills / 6th / 167th pick / 1992"
"52",87,"Chris Walsh",25,"",3,0,194,"6-1","Stanford","12/12/1968","1",0,"Buffalo Bills / 9th / 251st pick / 1992"
"53",25,"Mickey Washington",25,"lcb",16,6,195,"5-9","Texas A&M","7/8/1968","3",4,"Phoenix Cardinals / 8th / 199th pick / 1990"
