"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",98,"Sam Adams",21,"lde",12,7,350,"6-3","Texas A&M","6/13/1973","Rook",4,"Seattle Seahawks / 1st / 8th pick / 1994"
"2",74,"James Atkins",24,"t",4,2,306,"6-6","La-Lafayette","1/28/1970","Rook",1,""
"3",75,"Howard Ballard",31,"RT",16,16,325,"6-6","Alabama A&M","11/3/1963","6",7,"Buffalo Bills / 11th / 283rd pick / 1987"
"4",81,"Michael Bates",25,"KR",15,0,189,"5-10","Arizona","12/19/1969","1",1,"Seattle Seahawks / 6th / 150th pick / 1992"
"5",20,"Jay Bellamy",22,"",3,0,200,"5-11","Rutgers","7/8/1972","Rook",0,""
"6",50,"Duane Bickett",32,"lb",7,1,251,"6-5","USC","12/1/1962","9",1,"Indianapolis Colts / 1st / 5th pick / 1985"
"7",25,"Robert Blackmon",27,"SS",15,15,208,"6-0","Baylor","5/12/1967","4",7,"Seattle Seahawks / 2nd / 34th pick / 1990"
"8",69,"Jeff Blackshear",25,"LG",16,16,323,"6-6","La-Monroe","3/29/1969","1",7,"Seattle Seahawks / 8th / 197th pick / 1993"
"9",89,"Brian Blades",29,"WR",16,16,189,"5-11","Miami (FL)","7/24/1965","6",11,"Seattle Seahawks / 2nd / 49th pick / 1988"
"10",51,"David Brandon",29,"",13,0,234,"6-4","Memphis","2/9/1965","7",1,"Buffalo Bills / 3rd / 60th pick / 1987"
"11",29,"Tony Brown",24,"lcb",13,5,183,"5-9","Fresno St.","5/15/1970","2",3,"Houston Oilers / 5th / 135th pick / 1992"
"12",22,"Beno Bryant",23,"",2,0,175,"5-9","Washington","1/1/1971","Rook",0,""
"13",48,"Carlester Crumpler",23,"te",9,4,260,"6-6","East Carolina","9/5/1971","Rook",0,"Seattle Seahawks / 7th / 202nd pick / 1994"
"14",53,"Ray Donaldson",36,"C",16,16,311,"6-3","Georgia","5/18/1958","14",7,"Baltimore Colts / 2nd / 32nd pick / 1980"
"15",23,"Forey Duckett",24,"",2,0,195,"6-3","Nevada","2/5/1970","Rook",0,"Cincinnati Bengals / 5th / 117th pick / 1993"
"16",82,"Ferrell Edmunds",29,"te",7,7,254,"6-6","Maryland","4/16/1965","6",0,"Miami Dolphins / 3rd / 73rd pick / 1988"
"17",67,"Antonio Edwards",24,"LDE",15,14,271,"6-3","Valdosta St.","3/10/1970","1",6,"Seattle Seahawks / 8th / 204th pick / 1993"
"18",92,"Mike Frier",25,"",2,0,300,"6-5","Appalachian St.","3/20/1969","2",0,"Seattle Seahawks / 7th / 178th pick / 1992"
"19",18,"Stan Gelbaugh",32,"",1,0,207,"6-3","Maryland","12/4/1962","5",0,"Dallas Cowboys / 6th / 150th pick / 1986"
"20",26,"Carlton Gray",23,"LCB",11,11,198,"6-0","UCLA","6/26/1971","1",5,"Seattle Seahawks / 2nd / 30th pick / 1993"
"21",87,"Paul Green",28,"TE",16,11,236,"6-3","USC","10/8/1966","5",2,"Denver Broncos / 8th / 208th pick / 1989"
"22",11,"Ronnie Harris",24,"",1,0,179,"5-11","Oregon","6/4/1970","1",0,""
"23",76,"Bill Hitchcock",29,"rg",5,5,296,"6-6","Purdue","8/26/1965","3",2,"Seattle Seahawks / 8th / 202nd pick / 1990"
"24",27,"Patrick Hunter",30,"rcb",5,5,186,"5-11","Nevada","10/24/1964","8",3,"Seattle Seahawks / 3rd / 68th pick / 1986"
