"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Jeff Backus",28,"LT",16,16,305,"6-5","Michigan","9/21/1977","4",6,"Detroit Lions / 1st / 18th pick / 2001"
"2",97,"Boss Bailey",26,"LB",11,11,233,"6-3","Georgia","10/14/1979","2",5,"Detroit Lions / 2nd / 34th pick / 2003"
"3",94,"Marcus Bell",26,"",15,0,339,"6-2","Memphis","6/1/1979","4",1,"Arizona Cardinals / 4th / 123rd pick / 2001"
"4",32,"Dre' Bly",28,"RCB",12,11,185,"5-9","North Carolina","5/22/1977","6",6,"St. Louis Rams / 2nd / 41st pick / 1999"
"5",25,"Fernando Bryant",28,"lcb",2,2,174,"5-10","Alabama","3/26/1977","6",1,"Jacksonville Jaguars / 1st / 26th pick / 1999"
"6",24,"Shawn Bryson",29,"rb",16,2,228,"6-1","Tennessee","11/30/1976","5",4,"Buffalo Bills / 3rd / 86th pick / 1999"
"7",79,"Kelly Butler",23,"RT",16,16,290,"6-6","Purdue","7/24/1982","Rook",6,"Detroit Lions / 6th / 172nd pick / 2004"
"8",75,"Shaun Cody",22,"ldt",16,2,292,"6-4","USC","1/22/1983","Rook",2,"Detroit Lions / 2nd / 37th pick / 2005"
"9",55,"Donte Curry",27,"lb",13,2,233,"6-1","Morris Brown","7/22/1978","4",2,""
"10",52,"James Davis",26,"LB",16,14,240,"6-1","West Virginia","4/26/1979","2",6,"Detroit Lions / 5th / 144th pick / 2003"
"11",64,"Rick DeMulling",28,"lg",14,5,304,"6-4","Idaho","7/21/1977","4",3,"Indianapolis Colts / 7th / 220th pick / 2001"
"12",95,"Jared DeVries",29,"",16,0,272,"6-4","Iowa","6/11/1976","6",2,"Detroit Lions / 3rd / 70th pick / 1999"
"13",18,"Eddie Drummond",25,"",12,0,185,"5-9","Penn St.","4/12/1980","3",0,""
"14",98,"Kalimba Edwards",26,"de",16,2,264,"6-5","South Carolina","12/26/1979","3",4,"Detroit Lions / 2nd / 35th pick / 2002"
"15",16,"Troy Edwards",28,"",3,0,191,"5-10","Louisiana Tech","4/7/1977","6",0,"Pittsburgh Steelers / 1st / 13th pick / 1999"
"16",82,"Casey Fitzsimmons",25,"te",14,2,258,"6-4","Carroll (MT)","10/10/1980","2",0,""
"17",36,"Vernon Fox",26,"",14,0,200,"5-9","Fresno St.","10/9/1979","3",1,""
"18",5,"Jeff Garcia",35,"qb",6,5,195,"6-1","San Jose St.","2/24/1970","6",0,""
"19",35,"Andre' Goodman",27,"LCB",15,8,185,"5-10","South Carolina","8/11/1978","3",4,"Detroit Lions / 3rd / 68th pick / 2002"
"20",48,"Matt Grootegoed",23,"",3,0,215,"5-11","USC","5/6/1982","Rook",0,""
"21",63,"Brock Gutierrez",32,"",16,0,304,"6-3","Central Michigan","9/25/1973","8",1,""
"22",96,"James Hall",28,"DE",14,14,280,"6-2","Michigan","2/4/1977","5",7,""
"23",19,"Remy Hamilton",31,"",1,0,189,"5-11","Michigan","8/30/1974","Rook",0,""
