"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",58,"Xavier Adibi",28,"",6,0,220,"6-2","Virginia Tech","10/18/1984","4",0,"Houston Texans / 4th / 118th pick / 2008"
"2",38,"Al Afalava",25,"ss",12,2,213,"5-11","Oregon St.","1/20/1987","3",1,"Chicago Bears / 6th / 190th pick / 2009"
"3",56,"Akeem Ayers",23,"LB",16,13,255,"6-3","UCLA","7/10/1989","1",5,"Tennessee Titans / 2nd / 39th pick / 2011"
"4",26,"Jordan Babineaux",30,"fs",16,12,200,"6-0","Southern Arkansas","8/31/1982","8",4,""
"5",57,"Patrick Bailey",27,"",12,0,235,"6-4","Duke","11/19/1985","4",1,""
"6",81,"Brandon Barden",23,"",3,0,240,"6-5","Vanderbilt","3/15/1989","Rook",0,""
"7",2,"Rob Bironas",34,"",16,0,205,"6-0","Georgia Southern,Auburn","1/29/1978","7",2,""
"8",48,"Beau Brinkley",22,"",16,0,237,"6-4","Missouri","1/25/1990","Rook",1,""
"9",18,"Kenny Britt",24,"WR",14,11,215,"6-3","Rutgers","9/19/1988","3",4,"Tennessee Titans / 1st / 30th pick / 2009"
"10",55,"Zach Brown",23,"LB",16,14,244,"6-1","North Carolina","10/23/1989","Rook",7,"Tennessee Titans / 2nd / 52nd pick / 2012"
"11",37,"Tommie Campbell",25,"",14,0,207,"6-2","Pittsburgh,California (PA)","9/19/1987","1",2,"Tennessee Titans / 7th / 251st pick / 2011"
"12",99,"Jurrell Casey",23,"DT",16,16,305,"6-1","USC","12/5/1989","1",6,"Tennessee Titans / 3rd / 77th pick / 2011"
"13",89,"Jared Cook",25,"te",13,5,235,"6-4","South Carolina","4/7/1987","3",4,"Tennessee Titans / 3rd / 89th pick / 2009"
"14",75,"Keyunta Dawson",27,"",3,0,268,"6-0","Texas Tech","9/13/1985","5",0,"Indianapolis Colts / 7th / 242nd pick / 2007"
"15",69,"Kyle DeVan",27,"c",4,1,294,"6-2","Oregon St.","2/10/1985","3",1,""
"16",53,"Zach Diles",27,"mlb",6,1,240,"6-0","Kansas St.","6/11/1985","5",1,"Houston Texans / 7th / 218th pick / 2007"
"17",79,"Pannel Egboh",26,"",6,0,287,"6-6","Stanford","3/23/1986","1",0,""
"18",36,"Darren Evans",24,"",1,0,220,"6-0","Virginia Tech","11/9/1988","1",0,""
"19",33,"Michael Griffin",27,"FS",16,16,202,"6-0","Texas","1/4/1985","5",6,"Tennessee Titans / 1st / 19th pick / 2007"
"20",23,"Jamie Harper",23,"",10,0,235,"5-11","Clemson","9/11/1989","1",0,"Tennessee Titans / 4th / 130th pick / 2011"
"21",62,"DaJohn Harris",23,"",7,0,308,"6-3","USC","1/24/1989","Rook",0,""
"22",64,"Leroy Harris",28,"RG",8,8,298,"6-2","North Carolina St.","6/6/1984","5",3,"Tennessee Titans / 4th / 115th pick / 2007"
"23",8,"Matt Hasselbeck",37,"qb",8,5,223,"6-4","Boston Col.","9/25/1975","13",3,"Green Bay Packers / 6th / 187th pick / 1998"
"24",87,"Lavelle Hawkins",26,"wr",7,1,187,"5-11","California","7/12/1986","4",0,"Tennessee Titans / 4th / 126th pick / 2008"
"25",73,"Steve Hutchinson",35,"LG",12,12,313,"6-5","Michigan","11/1/1977","11",5,"Seattle Seahawks / 1st / 17th pick / 2001"
"26",28,"Chris Johnson",27,"RB",16,15,195,"5-11","East Carolina","9/23/1985","4",9,"Tennessee Titans / 1st / 24th pick / 2008"
"27",45,"Quinn Johnson",26,"FB",16,8,251,"6-0","LSU","9/30/1986","3",0,"Green Bay Packers / 5th / 145th pick / 2009"
"28",32,"Robert Johnson",25,"s",12,3,195,"6-2","L.A. Southwest Coll.; Utah","2/13/1987","1",2,"Tennessee Titans / 5th / 148th pick / 2010"
"29",6,"Brett Kern",26,"",16,0,201,"6-3","Toledo","2/17/1986","4",3,""
"30",97,"Karl Klug",24,"dt",16,1,275,"6-3","Iowa","3/31/1988","1",1,"Tennessee Titans / 5th / 142nd pick / 2011"
"31",70,"Troy Kropog",26,"",1,0,316,"6-5","Tulane","7/31/1986","3",0,"Tennessee Titans / 4th / 135th pick / 2009"
"32",10,"Jake Locker",24,"QB",11,11,228,"6-2","Washington","6/15/1988","1",6,"Tennessee Titans / 1st / 8th pick / 2011"
"33",72,"Deuce Lutui",29,"RG",8,8,340,"6-3","USC","5/5/1983","6",3,"Arizona Cardinals / 2nd / 41st pick / 2006"
