"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",57,"Keith Adams",25,"lb",16,2,223,"5-11","Clemson","11/22/1979","3",3,"Tennessee Titans / 7th / 232nd pick / 2001"
"2",2,"David Akers*",30,"",16,0,200,"5-10","Louisville","12/9/1974","6",5,""
"3",79,"Ian Allen",26,"",4,0,310,"6-4","Purdue","7/22/1978","2",0,""
"4",73,"Shawn Andrews",22,"rg",1,1,340,"6-4","Arkansas","12/25/1982","Rook",1,"Philadelphia Eagles / 1st / 16th pick / 2004"
"5",88,"Mike Bartrum",34,"",16,0,245,"6-4","Marshall","6/23/1970","11",0,""
"6",11,"Jeff Blake",34,"",3,0,223,"6-1","East Carolina","12/4/1970","12",0,"New York Jets / 6th / 166th pick / 1992"
"7",24,"Sheldon Brown",25,"RCB",16,16,196,"5-10","South Carolina","3/19/1979","2",6,"Philadelphia Eagles / 2nd / 59th pick / 2002"
"8",56,"Derrick Burgess",26,"DE",12,11,266,"6-2","Mississippi","8/12/1978","3",6,"Philadelphia Eagles / 3rd / 63rd pick / 2001"
"9",66,"Trey Darilek",23,"",3,0,310,"6-5","Texas-El Paso","4/23/1981","Rook",0,"Philadelphia Eagles / 4th / 131st pick / 2004"
"10",20,"Brian Dawkins*+",31,"FS",15,15,210,"6-0","Clemson","10/13/1973","8",12,"Philadelphia Eagles / 2nd / 61st pick / 1996"
"11",10,"Koy Detmer",31,"qb",16,1,195,"6-1","Colorado","7/5/1973","6",1,"Philadelphia Eagles / 7th / 207th pick / 1997"
"12",53,"Hugh Douglas",33,"de",16,3,281,"6-2","Central State (OH)","8/23/1971","9",3,"New York Jets / 1st / 16th pick / 1995"
"13",76,"Alonzo Ephraim",23,"rg",14,2,312,"6-4","Alabama","11/8/1981","1",2,""
"14",63,"Hank Fraley",27,"C",16,16,300,"6-2","Robert Morris","9/21/1977","3",8,""
"15",96,"Paul Grasmanis",30,"",4,0,298,"6-3","Notre Dame","8/2/1974","8",1,"Chicago Bears / 4th / 116th pick / 1996"
"16",65,"Jamaal Green",24,"",8,0,272,"6-2","Miami (FL)","6/5/1980","Rook",1,"Philadelphia Eagles / 4th / 131st pick / 2003"
