"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",20,"James Allen",27,"rb",16,5,212,"5-10","Oklahoma","3/28/1975","4",4,""
"2",47,"Jarrod Baxter",23,"FB",16,10,245,"6-1","New Mexico","3/9/1979","Rook",0,"Houston Texans / 5th / 136th pick / 2002"
"3",33,"Jason Bell",24,"",13,0,182,"6-0","UCLA","4/1/1978","1",1,""
"4",88,"Avion Black",25,"",11,0,185,"5-11","Tennessee St.","4/24/1977","2",1,"Buffalo Bills / 4th / 121st pick / 2000"
"5",85,"Corey Bradford",27,"WR",16,16,201,"6-1","Jackson St.","12/8/1975","4",4,"Green Bay Packers / 5th / 150th pick / 1998"
"6",24,"Eric Brown",27,"SS",15,15,210,"6-1","Mississippi St.","3/20/1975","4",6,"Denver Broncos / 2nd / 61st pick / 1998"
"7",3,"Kris Brown",26,"",16,0,206,"5-11","Nebraska","12/23/1976","3",4,"Pittsburgh Steelers / 7th / 228th pick / 1999"
"8",8,"David Carr",23,"QB",16,16,215,"6-3","Fresno St.","7/21/1979","Rook",5,"Houston Texans / 1st / 1st pick / 2002"
"9",36,"Chris Carter",28,"",13,0,201,"6-1","Texas","9/27/1974","5",1,"New England Patriots / 3rd / 89th pick / 1997"
"10",42,"Marcus Coleman",28,"RCB",16,16,210,"6-2","Texas Tech","5/24/1974","6",7,"New York Jets / 5th / 133rd pick / 1996"
"11",87,"JaJuan Dawson",25,"wr",14,2,197,"6-1","Tulane","11/5/1977","2",2,"Cleveland Browns / 3rd / 79th pick / 2000"
"12",95,"Jerry DeLoach",25,"DE",16,16,335,"6-2","California","7/17/1977","1",8,""
"13",28,"Pat Dennis",24,"",3,0,207,"6-0","La-Monroe","6/30/1978","2",0,"Kansas City Chiefs / 5th / 162nd pick / 2000"
"14",66,"Char-ron Dorsey",25,"rt",2,1,367,"6-6","Florida St.","11/5/1977","1",0,"Dallas Cowboys / 7th / 242nd pick / 2001"
"15",54,"Troy Evans",25,"",12,0,238,"6-1","Cincinnati","12/3/1977","Rook",1,""
"16",38,"Demarcus Faggins",23,"",2,0,178,"5-10","Kansas St.","6/13/1979","Rook",0,"Houston Texans / 6th / 173rd pick / 2002"
"17",93,"Erik Flowers",24,"",14,0,273,"6-4","Arizona St.","3/1/1978","2",1,"Buffalo Bills / 1st / 26th pick / 2000"
"18",56,"Jay Foreman",26,"LB",16,16,240,"6-1","Nebraska","2/18/1976","3",9,"Buffalo Bills / 5th / 156th pick / 1999"
"19",86,"Jabar Gaffney",22,"WR",16,14,205,"6-1","Florida","12/1/1980","Rook",3,"Houston Texans / 2nd / 33rd pick / 2002"
"20",31,"Aaron Glenn*",30,"LCB",16,16,185,"5-9","Texas A&M","7/16/1972","8",12,"New York Jets / 1st / 12th pick / 1994"
"21",70,"DeMingo Graham",29,"LG",14,11,310,"6-3","Hofstra","9/10/1973","3",3,""
"22",81,"Atnaf Harris",23,"wr",1,1,182,"6-1","Fresno St.,Cal State-Northridge","2/27/1979","Rook",0,""
"23",75,"Jimmy Herndon",29,"rt",12,7,318,"6-8","Houston","8/30/1973","5",2,"Jacksonville Jaguars / 5th / 146th pick / 1996"
"24",94,"Charles Hill",22,"",16,0,293,"6-2","Maryland","11/1/1980","Rook",1,"Houston Texans / 3rd / 83rd pick / 2002"
"25",89,"Jabari Holloway",24,"te",11,7,260,"6-2","Notre Dame","12/18/1978","Rook",0,"New England Patriots / 4th / 119th pick / 2001"
"26",58,"Jason Lamar",24,"",5,0,228,"6-0","Toledo","11/10/1978","Rook",0,""
"27",84,"Jermaine Lewis",28,"wr",12,2,183,"5-7","Maryland","10/16/1974","6",0,"Baltimore Ravens / 5th / 153rd pick / 1996"
"28",51,"Jimmy McClain",22,"",15,0,231,"6-0","Troy","7/23/1980","Rook",1,""
"29",80,"Sean McDermott",26,"",16,0,250,"6-4","Kansas","12/5/1976","1",0,""
"30",76,"Steve McKinney",27,"C",16,16,300,"6-4","Texas A&M","10/15/1975","4",4,"Indianapolis Colts / 4th / 93rd pick / 1998"
"31",82,"Billy Miller",25,"te",16,7,245,"6-3","USC","4/24/1977","3",4,"Denver Broncos / 7th / 218th pick / 1999"
"32",59,"Keith Mitchell",28,"rolb",11,7,236,"6-2","Texas A&M","7/24/1974","5",4,""
"33",83,"Frank Murphy",25,"",5,0,206,"6-0","Kansas St.","2/11/1977","2",0,"Chicago Bears / 6th / 170th pick / 2000"
"34",44,"Moran Norris",24,"",13,0,250,"6-1","Kansas","6/16/1978","1",0,"New Orleans Saints / 4th / 115th pick / 2001"
"35",79,"Chad Overhauser",27,"",3,0,314,"6-4","UCLA","6/17/1975","Rook",0,"Chicago Bears / 7th / 217th pick / 1998"
"36",91,"Seth Payne",27,"NT",16,16,303,"6-4","Cornell","2/12/1975","5",9,"Jacksonville Jaguars / 4th / 114th pick / 1997"
"37",69,"Chester Pitts",23,"LT",16,16,323,"6-4","San Diego St.","6/26/1979","Rook",4,"Houston Texans / 2nd / 50th pick / 2002"
"38",98,"Jeff Posey",27,"ROLB",16,9,241,"6-4","Southern Miss","8/14/1975","4",6,""
"39",83,"Rod Rutledge",27,"te",7,5,262,"6-5","Alabama","8/12/1975","4",0,"New England Patriots / 2nd / 54th pick / 1998"
"40",65,"Ryan Schau",27,"rg",4,4,300,"6-6","Illinois","12/30/1975","3",1,""
"41",92,"Corey Sears",29,"",16,0,314,"6-3","Mississippi St.","4/15/1973","4",2,""
"42",55,"Jamie Sharper",28,"MLB",16,16,240,"6-3","Virginia","11/23/1974","5",10,"Baltimore Ravens / 2nd / 34th pick / 1997"
