"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",56,"Colin Allred",25,"",12,0,238,"6-1","Baylor","4/15/1983","1",1,""
"2",54,"Eugene Amano",26,"LG",16,16,315,"6-4","SE Missouri St.","3/1/1982","4",6,"Tennessee Titans / 7th / 239th pick / 2004"
"3",58,"Ken Amato",31,"",16,0,245,"6-2","Montana St.","5/18/1977","5",1,""
"4",98,"Dave Ball",27,"de",15,3,275,"6-6","UCLA","1/4/1981","4",4,"San Diego Chargers / 5th / 133rd pick / 2004"
"5",2,"Rob Bironas",30,"",16,0,205,"6-0","Georgia Southern,Auburn","1/29/1978","3",4,""
"6",97,"Tony Brown",28,"LDT",15,15,283,"6-2","Memphis","9/29/1980","4",9,""
"7",53,"Keith Bulluck",31,"LB",16,16,235,"6-3","Syracuse","4/4/1977","8",9,"Tennessee Titans / 1st / 30th pick / 2000"
"8",29,"Chris Carr",25,"lcb",16,2,180,"5-10","Boise St.","4/30/1983","3",2,""
"9",5,"Kerry Collins*",36,"QB",16,15,248,"6-5","Penn St.","12/30/1972","13",9,"Carolina Panthers / 1st / 5th pick / 1995"
"10",83,"Alge Crumpler",31,"TE",15,15,262,"6-2","North Carolina","12/23/1977","7",2,"Atlanta Falcons / 2nd / 35th pick / 2001"
"11",17,"Chris Davis",24,"",5,0,181,"5-10","Florida St.","1/23/1984","1",0,"Tennessee Titans / 4th / 128th pick / 2007"
"12",31,"Cortland Finnegan*+",24,"RCB",16,16,177,"5-9","Samford","2/2/1984","2",18,"Tennessee Titans / 7th / 215th pick / 2006"
"13",78,"Jacob Ford",25,"de",14,3,249,"6-4","Central Arkansas","7/20/1983","Rook",4,"Tennessee Titans / 6th / 204th pick / 2007"
"14",52,"Ryan Fowler",26,"mlb",16,3,243,"6-3","Duke","5/20/1982","4",3,""
"15",22,"Vincent Fuller",26,"db",16,1,189,"6-1","Virginia Tech","8/3/1982","3",1,"Tennessee Titans / 4th / 108th pick / 2005"
"16",12,"Justin Gage",27,"WR",12,11,208,"6-4","Missouri","1/24/1981","5",6,"Chicago Bears / 5th / 143rd pick / 2003"
"17",35,"Quinton Ganther",24,"",13,0,215,"5-10","Utah","7/15/1984","2",1,"Tennessee Titans / 7th / 246th pick / 2006"
"18",99,"Amon Gordon",27,"",2,0,305,"6-2","Stanford","10/13/1981","4",0,"Cleveland Browns / 5th / 161st pick / 2004"
"19",33,"Michael Griffin*",23,"FS",16,16,202,"6-0","Texas","1/4/1985","1",11,"Tennessee Titans / 1st / 19th pick / 2007"
"20",45,"Ahmard Hall",29,"FB",16,11,235,"5-11","Texas","11/13/1979","2",1,""
"21",20,"Nick Harper",34,"LCB",13,13,182,"5-10","Fort Valley St.","9/10/1974","7",6,""
"22",64,"Leroy Harris",24,"c",16,1,298,"6-2","North Carolina St.","6/6/1984","1",1,"Tennessee Titans / 4th / 115th pick / 2007"
"23",26,"Tuff Harris",25,"",6,0,198,"6-0","Montana","1/23/1983","1",0,""
"24",87,"Lavelle Hawkins",22,"wr",13,1,187,"5-11","California","7/12/1986","Rook",1,"Tennessee Titans / 4th / 126th pick / 2008"
"25",95,"William Hayes",23,"",8,0,258,"6-2","Winston-Salem St.","5/2/1985","Rook",1,"Tennessee Titans / 4th / 103rd pick / 2008"
"26",92,"Albert Haynesworth*+",27,"RDT",14,14,320,"6-6","Tennessee","6/17/1981","6",18,"Tennessee Titans / 1st / 15th pick / 2002"
