"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",55,"LaVar Arrington",28,"lb",6,5,253,"6-3","Penn St.","6/20/1978","6",2,"Washington Redskins / 1st / 2nd pick / 2000"
"2",95,"Adrian Awasom",23,"",10,0,275,"6-5","North Texas","10/25/1983","1",1,""
"3",21,"Tiki Barber*",31,"RB",16,16,200,"5-10","Virginia","4/7/1975","9",18,"New York Giants / 2nd / 36th pick / 1997"
"4",33,"Jason Bell",28,"ss",15,1,182,"6-0","UCLA","4/1/1978","5",1,""
"5",57,"Chase Blackburn",23,"",16,0,247,"6-3","Akron","6/10/1983","1",1,""
"6",17,"Plaxico Burress",29,"WR",15,15,226,"6-5","Michigan St.","8/12/1977","6",11,"Pittsburgh Steelers / 1st / 8th pick / 2000"
"7",37,"James Butler",24,"",14,0,210,"6-3","Georgia Tech","9/7/1982","1",1,""
"8",84,"Tim Carter",27,"WR",16,8,200,"6-0","Auburn","9/21/1979","4",3,"New York Giants / 2nd / 46th pick / 2002"
"9",52,"Chris Claiborne",28,"",4,0,259,"6-3","USC","7/26/1978","7",0,"Detroit Lions / 1st / 9th pick / 1999"
"10",88,"R.J. Cobbs",24,"",1,0,190,"5-11","Massachusetts","7/26/1982","Rook",0,""
"11",96,"Barry Cofield",22,"NT",16,16,305,"6-3","Northwestern","3/19/1984","Rook",6,"New York Giants / 4th / 124th pick / 2006"
"12",47,"Will Demps",27,"FS",16,16,205,"6-0","San Diego St.","11/7/1979","4",6,""
"13",66,"David Diehl",26,"LG",16,16,315,"6-5","Illinois","9/15/1980","3",8,"New York Giants / 5th / 160th pick / 2003"
"14",35,"Kevin Dockery",22,"",14,0,188,"5-8","Mississippi St.","1/8/1984","Rook",1,""
"15",73,"Steve Edwards",27,"",2,0,330,"6-5","Tennessee St.,Central Florida","2/20/1979","4",0,""
"16",51,"Carlos Emmons",33,"LB",12,12,250,"6-5","Arkansas St.","9/3/1973","10",5,"Pittsburgh Steelers / 7th / 242nd pick / 1996"
"17",18,"Jeff Feagles",40,"",16,0,215,"6-1","Miami (FL)","3/7/1966","18",1,""
"18",2,"Jay Feely",30,"",16,0,206,"5-10","Michigan","5/23/1976","5",4,""
"19",20,"Jim Finn",30,"FB",16,11,245,"6-0","Pennsylvania","12/9/1976","6",1,"Chicago Bears / 7th / 253rd pick / 1999"
"20",27,"Brandon Jacobs",24,"",15,0,256,"6-4","Southern Illinois","7/6/1982","1",5,"New York Giants / 4th / 110th pick / 2005"
"21",15,"Michael Jennings",27,"",8,0,175,"5-11","Grambling St.,Florida St.","9/7/1979","Rook",1,""
"22",48,"Darcy Johnson",23,"",1,0,252,"6-5","Central Florida","2/11/1983","Rook",0,""
"23",94,"William Joseph",27,"de",16,3,315,"6-5","Miami (FL)","9/3/1979","3",2,"New York Giants / 1st / 25th pick / 2003"
"24",97,"Mathias Kiwanuka",23,"DE",16,9,260,"6-5","Boston Col.","3/8/1983","Rook",5,"New York Giants / 1st / 32nd pick / 2006"
"25",90,"Ryan Kuehl",34,"",16,0,280,"6-5","Virginia","1/18/1972","10",1,""
"26",99,"Lance Legree",29,"",2,0,300,"6-1","Notre Dame","12/22/1977","5",0,""
"27",12,"Jared Lorenzen",25,"",2,0,275,"6-4","Kentucky","2/14/1981","Rook",0,""
"28",22,"Sam Madison",32,"RCB",12,12,185,"5-11","Louisville","4/23/1974","9",5,"Miami Dolphins / 2nd / 44th pick / 1997"
"29",10,"Eli Manning",25,"QB",16,16,218,"6-4","Mississippi","1/3/1981","2",11,"San Diego Chargers / 1st / 1st pick / 2004"
"30",67,"Kareem McKenzie",27,"RT",15,15,327,"6-6","Penn St.","5/24/1979","5",8,"New York Jets / 3rd / 79th pick / 2001"
"31",25,"R.W. McQuarters",30,"lcb",16,10,198,"5-10","Oklahoma St.","12/21/1976","8",4,"San Francisco 49ers / 1st / 28th pick / 1998"
"32",29,"Chad Morton",29,"",15,0,203,"5-8","USC","4/4/1977","6",0,"New Orleans Saints / 5th / 166th pick / 2000"
"33",83,"Sinorice Moss",23,"",6,0,185,"5-8","Miami (FL)","12/28/1983","Rook",0,"New York Giants / 2nd / 44th pick / 2006"
"34",60,"Shaun O'Hara",29,"C",15,15,306,"6-3","Rutgers","6/23/1977","6",8,""
"35",77,"Luke Petitgout",30,"LT",9,9,310,"6-6","Notre Dame","6/16/1976","7",5,"New York Giants / 1st / 19th pick / 1999"
