"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",35,"Neal Anderson",29,"RB",15,11,210,"5-11","Florida","8/14/1964","7",5,"Chicago Bears / 1st / 27th pick / 1986"
"2",93,"Trace Armstrong",28,"LDE",16,16,275,"6-4","Arizona St.,Florida","10/5/1965","4",10,"Chicago Bears / 1st / 12th pick / 1989"
"3",70,"Troy Auzenne",24,"LT",11,11,293,"6-7","California","6/26/1969","1",4,"Chicago Bears / 2nd / 49th pick / 1992"
"4",91,"Myron Baker",22,"",16,0,232,"6-1","Louisiana Tech","1/6/1971","Rook",2,"Chicago Bears / 4th / 100th pick / 1993"
"5",81,"Fred Banks",31,"",8,0,177,"5-10","Chowan,Liberty","5/26/1962","8",0,"Cleveland Browns / 8th / 203rd pick / 1985"
"6",47,"Anthony Blaylock",28,"RCB",9,9,190,"5-10","Winston-Salem St.","2/21/1965","5",4,"Cleveland Browns / 4th / 103rd pick / 1988"
"7",62,"Mark Bortz",32,"LG",16,16,282,"6-6","Iowa","2/12/1961","10",6,"Chicago Bears / 8th / 219th pick / 1983"
"8",6,"Kevin Butler",31,"K",16,0,215,"6-0","Georgia","7/24/1962","8",3,"Chicago Bears / 4th / 105th pick / 1985"
"9",59,"Joe Cain",28,"LLB",15,15,242,"6-1","Stanford,Oregon Tech","6/11/1965","4",7,"Minnesota Vikings / 8th / 210th pick / 1988"
"10",20,"Mark Carrier*",25,"FS",16,16,192,"6-1","USC","4/28/1968","3",11,"Chicago Bears / 1st / 6th pick / 1990"
"11",44,"Bob Christian",25,"rb",14,1,226,"5-11","Northwestern","11/14/1968","1",2,"Atlanta Falcons / 12th / 310th pick / 1991"
"12",80,"Curtis Conway",22,"KR",16,7,196,"6-1","USC","1/13/1971","Rook",3,"Chicago Bears / 1st / 7th pick / 1993"
"13",54,"Ron Cox",25,"lb",16,2,235,"6-2","Fresno St.","3/29/1968","3",3,"Chicago Bears / 2nd / 33rd pick / 1990"
"14",82,"Wendell Davis",27,"wr",5,4,188,"5-11","LSU","1/3/1966","5",1,"Chicago Bears / 1st / 27th pick / 1988"
"15",95,"Richard Dent*",33,"RDE",16,16,265,"6-5","Tennessee St.","12/13/1960","10",12,"Chicago Bears / 8th / 203rd pick / 1983"
"16",37,"Maurice Douglass",29,"db",16,1,210,"5-11","Kentucky","2/12/1964","7",2,"Chicago Bears / 8th / 221st pick / 1986"
"17",65,"Tory Epps",26,"",3,0,280,"6-1","Memphis","5/28/1967","3",0,"Atlanta Falcons / 8th / 195th pick / 1990"
"18",74,"Albert Fontenot",23,"",16,0,287,"6-4","Baylor","9/17/1970","Rook",1,"Chicago Bears / 4th / 112th pick / 1993"
"19",67,"Jerry Fontenot",27,"C",16,16,300,"6-3","Texas A&M","11/21/1966","4",6,"Chicago Bears / 3rd / 65th pick / 1989"
"20",17,"Chris Gardocki",23,"P",16,0,192,"6-1","Clemson","2/7/1970","2",1,"Chicago Bears / 3rd / 78th pick / 1991"
"21",23,"Shaun Gayle",31,"SS",16,16,202,"5-11","Ohio St.","3/8/1962","9",7,"Chicago Bears / 10th / 271st pick / 1984"
"22",84,"Chris Gedney",23,"te",7,4,258,"6-5","Syracuse","8/9/1970","Rook",1,"Chicago Bears / 3rd / 61st pick / 1993"
"23",22,"Robert Green",23,"",16,0,212,"5-8","William & Mary","9/10/1970","1",1,""
"24",4,"Jim Harbaugh",30,"QB",15,15,215,"6-3","Michigan","12/23/1963","6",8,"Chicago Bears / 1st / 26th pick / 1987"
"25",45,"Craig Heyward",27,"FB",16,14,260,"5-11","Pittsburgh","9/26/1966","5",3,"New Orleans Saints / 1st / 24th pick / 1988"
"26",46,"John Ivlow",23,"",2,0,226,"5-11","Northwestern,Colorado St.","1/26/1970","Rook",0,""
"27",85,"Keith Jennings",27,"TE",13,10,262,"6-4","Clemson","5/19/1966","4",1,"Dallas Cowboys / 5th / 113th pick / 1989"
"28",25,"Keshon Johnson",23,"",15,0,180,"5-10","Arizona","7/17/1970","Rook",1,"Chicago Bears / 7th / 173rd pick / 1993"
"29",53,"Dante Jones",28,"MLB",16,16,235,"6-1","Oklahoma","3/23/1965","5",10,"Chicago Bears / 2nd / 51st pick / 1988"
"30",58,"Jay Leeuwenburg",24,"RT",16,16,294,"6-3","Colorado","6/18/1969","1",6,"Kansas City Chiefs / 9th / 244th pick / 1992"
"31",33,"Darren Lewis",25,"rb",2,1,230,"5-10","Texas A&M","11/7/1968","2",0,"Chicago Bears / 6th / 161st pick / 1991"
"32",39,"Jeremy Lincoln",24,"rcb",16,7,180,"5-10","Tennessee","4/7/1969","Rook",5,"Chicago Bears / 3rd / 80th pick / 1992"
"33",26,"John Mangum",26,"db",12,1,187,"5-10","Alabama","3/16/1967","3",2,"Chicago Bears / 6th / 144th pick / 1990"
"34",60,"Gene McGuire",23,"",9,0,300,"6-4","Notre Dame","7/17/1970","Rook",1,"New Orleans Saints / 4th / 95th pick / 1992"
"35",76,"Steve McMichael",36,"LDT",16,16,270,"6-2","Texas","10/17/1957","13",9,"New England Patriots / 3rd / 73rd pick / 1980"
"36",24,"Kevin Miniefield",23,"",8,0,182,"5-9","Arizona St.","3/2/1970","Rook",1,"Detroit Lions / 8th / 201st pick / 1993"
