"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",68,"John Ayers",25,"LG",16,13,258,"6-5","Texas,West Texas A&M","4/14/1953","1",4,"San Francisco 49ers / 8th / 223rd pick / 1976"
"2",41,"Mike Baldassin",23,"",16,0,218,"6-1","Washington","7/26/1955","1",3,""
"3",84,"Elmo Boyd",24,"wr",9,7,188,"6-0","East. Kentucky","6/15/1954","Rook",1,"San Francisco 49ers / 3rd / 65th pick / 1977"
"4",82,"Lon Boyett",25,"",3,0,240,"6-6","Cal State-Northridge","12/24/1953","Rook",0,""
"5",33,"Greg Boykin",25,"FB",16,8,225,"6-0","Northwestern","12/8/1953","1",3,"New Orleans Saints / 7th / 174th pick / 1977"
"6",54,"Ed Bradley",28,"RLB",16,16,239,"6-2","Wake Forest","4/22/1950","6",6,"Pittsburgh Steelers / 4th / 88th pick / 1972"
"7",19,"Scott Bull",25,"qb",16,5,211,"6-5","Arkansas","6/8/1953","2",2,"San Francisco 49ers / 6th / 177th pick / 1976"
"8",57,"Dan Bunz",23,"MLB",16,16,226,"6-4","California-Riverside,Long Beach St.","10/7/1955","Rook",7,"San Francisco 49ers / 1st / 24th pick / 1978"
"9",31,"Earl Carr",23,"",14,0,224,"6-0","Florida","1/22/1955","Rook",0,"St. Louis Cardinals / 5th / 124th pick / 1978"
"10",10,"Mike Connell",22,"P",16,0,200,"6-1","Cincinnati","3/15/1956","Rook",1,"San Francisco 49ers / 10th / 260th pick / 1978"
"11",24,"Chuck Crist",27,"FS",15,15,205,"6-2","Penn St.","1/16/1951","6",7,""
"12",51,"Randy Cross",24,"C",9,9,259,"6-3","UCLA","4/25/1954","2",3,"San Francisco 49ers / 2nd / 42nd pick / 1976"
"13",64,"Kyle Davis",26,"",7,0,240,"6-3","Oklahoma","10/1/1952","3",2,"Dallas Cowboys / 5th / 113th pick / 1975"
"14",17,"Steve DeBerg",24,"QB",12,11,210,"6-3","San Jose St.","1/19/1954","Rook",1,"Dallas Cowboys / 10th / 275th pick / 1977"
"15",62,"Walt Downing",22,"RG",16,14,259,"6-3","Michigan","6/11/1956","Rook",5,"San Francisco 49ers / 2nd / 47th pick / 1978"
"16",72,"Cleveland Elam",26,"dt",12,4,252,"6-4","Tennessee St.","4/5/1952","3",2,"San Francisco 49ers / 4th / 85th pick / 1975"
"17",55,"Bruce Elia",25,"",16,0,222,"6-1","Ohio St.","1/10/1953","3",3,"Miami Dolphins / 4th / 100th pick / 1975"
