"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",NA,"Jake Allen",24,"",1,0,190,"6-4","Mississippi Col.","1/19/1985","Rook",0,""
"2",78,"Allen Barbre",25,"rt",10,7,303,"6-4","Missouri Southern","6/22/1984","2",5,"Green Bay Packers / 4th / 119th pick / 2007"
"3",56,"Nick Barnett",28,"MLB",16,16,240,"6-2","Oregon St.","5/27/1981","6",9,"Green Bay Packers / 1st / 29th pick / 2003"
"4",25,"Josh Bell",24,"",4,0,177,"5-11","Baylor","1/8/1985","1",0,""
"5",20,"Atari Bigby",28,"SS",13,11,220,"5-11","Central Florida","9/19/1981","4",4,""
"6",55,"Desmond Bishop",25,"",16,0,241,"6-2","California","7/24/1984","2",2,"Green Bay Packers / 6th / 192nd pick / 2007"
"7",27,"Will Blackmon",25,"",3,0,200,"6-0","Boston Col.","10/27/1984","3",0,"Green Bay Packers / 4th / 115th pick / 2006"
"8",24,"Jarrett Bush",25,"cb",16,3,194,"6-0","Utah St.","5/21/1984","3",2,""
"9",54,"Brandon Chillar",27,"lb",12,4,253,"6-3","UCLA","10/21/1982","5",3,"St. Louis Rams / 4th / 130th pick / 2004"
"10",NA,"Chad Clifton",33,"LT",12,12,330,"6-5","Tennessee","6/26/1976","9",8,"Green Bay Packers / 2nd / 44th pick / 2000"
"11",NA,"Daryn Colledge",27,"LG",16,16,300,"6-4","Boise St.","2/11/1982","3",11,"Green Bay Packers / 2nd / 47th pick / 2006"
"12",36,"Nick Collins*",26,"FS",16,16,206,"5-11","Bethune-Cookman","8/16/1983","4",10,"Green Bay Packers / 2nd / 51st pick / 2005"
"13",2,"Mason Crosby",25,"",16,0,212,"6-1","Colorado","9/3/1984","2",2,"Green Bay Packers / 6th / 193rd pick / 2007"
"14",62,"Evan Dietrich-Smith",23,"",13,0,297,"6-2","Idaho St.","7/19/1986","Rook",1,""
"15",80,"Donald Driver",34,"WR",16,16,188,"6-0","Alcorn St.","2/2/1975","10",11,"Green Bay Packers / 7th / 213th pick / 1999"
"16",NA,"Biren Ealy",25,"",1,0,207,"6-3","Houston","7/7/1984","2",0,""
"17",88,"Jermichael Finley",22,"TE",13,10,240,"6-4","Texas","3/26/1987","1",7,"Green Bay Packers / 3rd / 91st pick / 2008"
"18",10,"Matt Flynn",24,"",15,0,228,"6-2","LSU","6/20/1985","1",0,"Green Bay Packers / 7th / 209th pick / 2008"
"19",39,"Trevor Ford",23,"",3,0,193,"6-1","Troy","2/19/1986","Rook",0,""
"20",47,"Matt Giordano",27,"",5,0,194,"5-11","California","10/16/1982","4",0,"Indianapolis Colts / 4th / 135th pick / 2005"
"21",61,"Brett Goode",25,"",16,0,244,"6-1","Arkansas","11/2/1984","1",1,""
"22",25,"Ryan Grant",27,"RB",16,16,218,"6-1","Notre Dame","12/9/1982","2",12,""
"23",34,"Ahman Green",32,"",8,0,217,"6-0","Nebraska","2/16/1977","11",1,"Seattle Seahawks / 3rd / 76th pick / 1998"
"24",35,"Korey Hall",26,"fb",11,5,230,"6-1","Boise St.","8/5/1983","2",0,"Green Bay Packers / 6th / 191st pick / 2007"
"25",31,"Al Harris",35,"RCB",10,10,185,"6-1","Texas A&M-Kingsville","12/7/1974","11",4,"Tampa Bay Buccaneers / 6th / 169th pick / 1997"
"26",41,"Spencer Havner",26,"te",16,1,244,"6-3","UCLA","2/2/1983","1",1,""
"27",50,"A.J. Hawk",25,"LB",16,14,245,"6-1","Ohio St.","1/6/1984","3",8,"Green Bay Packers / 1st / 5th pick / 2006"
"28",32,"Brandon Jackson",24,"",12,0,210,"5-11","Nebraska","10/2/1985","2",3,"Green Bay Packers / 2nd / 63rd pick / 2007"
