"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"James Allen",24,"lb",15,1,240,"6-2","Oregon St.","11/11/1979","1",2,"New Orleans Saints / 3rd / 82nd pick / 2002"
"2",99,"Kenderick Allen",25,"rdt",10,1,318,"6-6","LSU","9/14/1978","Rook",1,""
"3",33,"Ashley Ambrose",33,"lcb",16,12,190,"5-11","Miss. Valley St.","9/17/1970","11",6,"Indianapolis Colts / 2nd / 29th pick / 1992"
"4",20,"Jay Bellamy",31,"SS",16,16,200,"5-11","Rutgers","7/8/1972","9",7,""
"5",65,"LeCharles Bentley*",24,"RG",13,13,313,"6-2","Ohio St.","11/7/1979","1",9,"New Orleans Saints / 2nd / 44th pick / 2002"
"6",17,"Mitch Berger",31,"",16,0,220,"6-4","Colorado","6/24/1972","9",3,"Philadelphia Eagles / 6th / 193rd pick / 1994"
"7",4,"Todd Bouman",31,"",4,0,229,"6-2","St. Cloud St.","8/1/1972","2",0,""
"8",2,"Aaron Brooks",27,"QB",16,16,220,"6-4","Virginia","3/24/1976","3",13,"Green Bay Packers / 4th / 131st pick / 1999"
"9",35,"Fakhir Brown",26,"",16,0,192,"5-11","Grambling St.","9/21/1977","4",1,""
"10",3,"John Carney",39,"",16,0,180,"5-11","Notre Dame","4/20/1964","15",2,""
"11",55,"Travis Carroll",25,"",1,0,240,"6-4","Alabama,Florida","10/26/1978","1",0,""
"12",21,"Dale Carter",34,"lcb",8,8,194,"6-1","Tennessee","11/28/1969","11",3,"Kansas City Chiefs / 1st / 20th pick / 1992"
"13",32,"Ki-Jana Carter",30,"",8,0,222,"5-10","Penn St.","9/12/1973","7",1,"Cincinnati Bengals / 1st / 1st pick / 1995"
"14",85,"Ernie Conwell",31,"TE",10,10,255,"6-2","Washington","8/17/1972","7",3,"St. Louis Rams / 2nd / 59th pick / 1996"
"15",29,"Keyuo Craver",23,"",12,0,195,"5-10","Nebraska","8/22/1980","1",1,"New Orleans Saints / 4th / 125th pick / 2002"
"16",27,"James Fenderson",27,"",9,0,200,"5-9","Hawaii","10/24/1976","2",0,""
"17",71,"Spencer Folau",30,"rg",14,1,315,"6-5","Idaho","4/5/1973","6",2,""
"18",62,"Jerry Fontenot",37,"C",16,16,300,"6-3","Texas A&M","11/21/1966","14",9,"Chicago Bears / 3rd / 65th pick / 1989"
"19",92,"Henry Ford",32,"",4,0,295,"6-3","Arkansas","10/30/1971","9",0,"Houston Oilers / 1st / 26th pick / 1994"
"20",72,"Wayne Gandy",32,"LT",16,16,308,"6-4","Auburn","2/10/1971","9",9,"Los Angeles Rams / 1st / 15th pick / 1994"
"21",88,"Talman Gardner",23,"wr",10,1,205,"6-1","Florida St.","3/10/1980","Rook",0,"New Orleans Saints / 7th / 231st pick / 2003"
"22",37,"Steve Gleason",26,"",16,0,215,"5-11","Washington St.","3/19/1977","3",1,""
"23",94,"Charles Grant",25,"DE",16,16,282,"6-3","Georgia","9/3/1978","1",7,"New Orleans Saints / 1st / 25th pick / 2002"
"24",58,"Cie Grant",24,"",7,0,228,"6-0","Ohio St.","11/27/1979","Rook",0,"New Orleans Saints / 3rd / 86th pick / 2003"
"25",95,"Howard Green",24,"",4,0,320,"6-2","LSU","1/12/1979","1",0,"Houston Texans / 6th / 190th pick / 2002"
"26",23,"Victor Green",34,"fs",13,1,210,"5-11","Akron","12/8/1969","10",1,""
"27",28,"Deveron Harper",26,"",14,0,187,"5-11","Notre Dame","11/15/1977","3",1,""
"28",81,"Zachary Hilton",23,"",3,0,262,"6-8","North Carolina","7/2/1980","Rook",0,""
"29",52,"Sedrick Hodge",25,"LB",9,9,244,"6-4","North Carolina","9/13/1978","2",4,"New Orleans Saints / 3rd / 70th pick / 2001"
"30",61,"Montrae Holland",23,"lg",16,7,322,"6-2","Florida St.","5/21/1980","Rook",5,"New Orleans Saints / 4th / 102nd pick / 2003"
"31",87,"Joe Horn",31,"WR",15,14,206,"6-1","Itawamba JC","1/16/1972","7",9,"Kansas City Chiefs / 5th / 135th pick / 1996"
"32",47,"Kevin Houser",26,"",16,0,250,"6-2","Ohio St.","8/23/1977","3",1,"New Orleans Saints / 7th / 228th pick / 2000"
"33",93,"Darren Howard",27,"DE",8,8,275,"6-3","Kansas St.","11/19/1976","3",5,"New Orleans Saints / 2nd / 33rd pick / 2000"
"34",91,"Grady Jackson",30,"dt",7,6,345,"6-2","Knoxville","1/21/1973","6",3,"Oakland Raiders / 6th / 193rd pick / 1997"
"35",64,"Kendyl Jacox",28,"LG",12,11,330,"6-2","Kansas St.","6/10/1975","5",6,""
"36",34,"Tebucky Jones",29,"FS",15,15,218,"6-2","Syracuse","10/6/1974","5",6,"New England Patriots / 1st / 22nd pick / 1998"
"37",53,"Roger Knight",25,"lb",16,2,245,"6-0","Wisconsin","10/11/1978","2",2,"Pittsburgh Steelers / 6th / 182nd pick / 2001"
"38",89,"Derrick Lewis",28,"",3,0,185,"6-2","San Diego St.","10/30/1975","1",0,""
"39",84,"Michael Lewis",32,"wr",13,1,165,"5-8","none","11/14/1971","2",2,""
"40",25,"Fred McAfee",35,"",14,0,193,"5-10","Mississippi Col.","6/20/1968","12",0,"New Orleans Saints / 6th / 154th pick / 1991"
"41",26,"Deuce McAllister*",25,"RB",16,16,232,"6-1","Mississippi","12/27/1978","2",16,"New Orleans Saints / 1st / 23rd pick / 2001"
"42",80,"Jerome Pathon",28,"WR",16,12,195,"6-0","Acadia (Canada),Washington","12/16/1975","5",5,"Indianapolis Colts / 2nd / 32nd pick / 1998"
"43",86,"Walter Rasby",31,"te",16,7,252,"6-3","Wake Forest","9/7/1972","9",1,""
"44",68,"Victor Riley",29,"RT",16,16,328,"6-5","Auburn","11/4/1974","5",9,"Kansas City Chiefs / 1st / 27th pick / 1998"
"45",59,"Derrick Rodgers",32,"LB",15,15,230,"6-0","Arizona St.","10/14/1971","6",8,"Miami Dolphins / 3rd / 92nd pick / 1997"
"46",56,"Orlando Ruff",27,"MLB",16,9,250,"6-3","Furman","9/28/1976","4",6,""
"47",48,"David Sloan",31,"",4,0,260,"6-6","New Mexico","6/8/1972","8",0,"Detroit Lions / 3rd / 70th pick / 1995"
"48",54,"Darrin Smith",33,"mlb",14,10,236,"6-1","Miami (FL)","4/15/1970","10",5,"Dallas Cowboys / 2nd / 54th pick / 1993"
"49",90,"Kenny Smith",26,"rdt",15,9,295,"6-4","Alabama","9/8/1977","2",6,"New Orleans Saints / 3rd / 81st pick / 2001"
"50",36,"Lamar Smith",33,"",4,0,230,"5-11","Houston","11/29/1970","9",0,"Seattle Seahawks / 3rd / 73rd pick / 1994"
"51",44,"Terrelle Smith",25,"FB",15,10,246,"6-0","Arizona St.","3/12/1978","3",0,"New Orleans Saints / 4th / 96th pick / 2000"
"52",83,"Donte' Stallworth",23,"wr",11,3,197,"6-0","Tennessee","11/10/1980","1",5,"New Orleans Saints / 1st / 13th pick / 2002"
"53",78,"Jon Stinchcomb",24,"",6,0,302,"6-5","Georgia","8/27/1979","Rook",1,"New Orleans Saints / 2nd / 37th pick / 2003"
"54",97,"Johnathan Sullivan",22,"LDT",14,12,313,"6-3","Georgia","1/21/1981","Rook",6,"New Orleans Saints / 1st / 6th pick / 2003"
"55",22,"Fred Thomas",30,"RCB",16,14,184,"5-9","Miss. Valley St.,Mississippi,Tenn-Martin","9/11/1973","7",7,"Seattle Seahawks / 2nd / 47th pick / 1996"
"56",98,"Willie Whitehead",30,"de",11,10,300,"6-3","Auburn","1/26/1973","4",6,""
"57",82,"Boo Williams",24,"te",16,6,270,"6-4","Arkansas","6/22/1979","2",4,""
"58",96,"Melvin Williams",24,"de",14,2,269,"6-2","Kansas St.","2/2/1979","Rook",2,"New Orleans Saints / 5th / 155th pick / 2003"
"59",NA,"Team Total",28.2,"",16,NA,246.6,"6-1.6","","","4.6",NA,""
