"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",67,"Tom Ackerman",31,"",16,0,290,"6-3","East. Washington","9/6/1972","7",2,"New Orleans Saints / 5th / 145th pick / 1996"
"2",58,"Ken Amato",26,"",16,0,245,"6-2","Montana St.","5/18/1977","Rook",1,""
"3",1,"Gary Anderson",44,"",15,0,193,"5-11","Syracuse","7/16/1959","21",4,"Buffalo Bills / 7th / 171st pick / 1982"
"4",96,"James Atkins",25,"rdt",13,4,325,"6-5","Virginia Union","6/23/1978","Rook",3,""
"5",24,"Tony Beckham",25,"rcb",16,3,187,"6-1","Wisc-Stout","10/1/1978","1",2,"Tennessee Titans / 4th / 115th pick / 2002"
"6",83,"Drew Bennett",25,"WR",12,8,206,"6-5","UCLA","8/26/1978","2",6,""
"7",82,"Eddie Berlin",25,"",14,0,195,"5-11","Northern Iowa","1/14/1978","2",1,"Tennessee Titans / 5th / 159th pick / 2001"
"8",50,"Rocky Boiman",23,"lb",16,2,236,"6-4","Notre Dame","1/24/1980","1",3,"Tennessee Titans / 4th / 133rd pick / 2002"
"9",29,"Chris Brown",22,"",11,0,219,"6-3","Colorado","4/17/1981","Rook",2,"Tennessee Titans / 3rd / 93rd pick / 2003"
"10",53,"Keith Bulluck*+",26,"LB",16,16,235,"6-3","Syracuse","4/4/1977","3",16,"Tennessee Titans / 1st / 30th pick / 2000"
"11",87,"Tyrone Calico",23,"wr",14,2,223,"6-4","Middle Tenn. St.","11/9/1980","Rook",3,"Tennessee Titans / 2nd / 60th pick / 2003"
"12",54,"Rocky Calmus",24,"MLB",10,8,238,"6-3","Oklahoma","8/1/1979","1",4,"Tennessee Titans / 3rd / 77th pick / 2002"
"13",93,"Kevin Carter",30,"DE",16,16,290,"6-5","Florida","9/21/1973","8",8,"St. Louis Rams / 1st / 6th pick / 1995"
"14",91,"Anthony Dunn",23,"",2,0,255,"6-2","Northern Colorado","7/1/1980","Rook",0,""
"15",22,"Andre Dyson",24,"LCB",16,16,183,"5-10","Utah","5/25/1979","2",8,"Tennessee Titans / 2nd / 60th pick / 2001"
"16",20,"Mike Echols",25,"",5,0,190,"5-10","Wisconsin","10/13/1978","1",0,"Tennessee Titans / 4th / 110th pick / 2002"
"17",27,"Eddie George",30,"RB",16,16,235,"6-3","Ohio St.","9/24/1973","7",8,"Houston Oilers / 1st / 14th pick / 1996"
"18",97,"Carlos Hall",24,"de",16,4,261,"6-4","Arkansas","1/16/1979","1",4,"Tennessee Titans / 7th / 240th pick / 2002"
"19",77,"Justin Hartwig",25,"C",16,16,305,"6-4","Kansas","11/21/1978","1",10,"Tennessee Titans / 6th / 187th pick / 2002"
"20",92,"Albert Haynesworth",22,"RDT",12,11,320,"6-6","Tennessee","6/17/1981","1",6,"Tennessee Titans / 1st / 15th pick / 2002"
"21",15,"Craig Hentrich*",32,"",16,0,213,"6-3","Notre Dame","5/18/1971","9",4,"New York Jets / 8th / 200th pick / 1993"
"22",28,"Dwone Hicks",22,"",3,0,222,"5-10","Middle Tenn. St.","4/25/1981","Rook",0,""
"23",80,"Darrell Hill",24,"",12,0,200,"6-3","Northern Illinois","6/19/1979","1",0,"Tennessee Titans / 7th / 225th pick / 2002"
"24",35,"Robert Holcombe",28,"",15,0,208,"5-11","Illinois","12/11/1975","5",3,"St. Louis Rams / 2nd / 37th pick / 1998"
"25",72,"Brad Hopkins*",33,"LT",16,16,305,"6-3","Illinois","9/5/1970","10",12,"Houston Oilers / 1st / 13th pick / 1993"
"26",33,"Ray Jackson",25,"",1,0,223,"6-1","Michigan,Cincinnati","8/1/1978","Rook",0,""
"27",55,"Brad Kassell",23,"mlb",16,4,242,"6-3","North Texas","1/7/1980","1",3,""
"28",90,"Jevon Kearse",27,"DE",14,14,265,"6-4","Florida","9/3/1976","4",7,"Tennessee Titans / 1st / 16th pick / 1999"
"29",88,"Erron Kinney",26,"TE",16,16,275,"6-5","Florida","7/28/1977","3",4,"Tennessee Titans / 3rd / 68th pick / 2000"
"30",57,"Jordan Kramer",24,"",2,0,230,"6-1","Idaho","12/7/1979","Rook",0,""
