"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",43,"George Atkinson",30,"SS",12,11,180,"6-0","Morris Brown","1/4/1947","9",6,"Oakland Raiders / 7th / 190th pick / 1968"
"2",40,"Pete Banaszak",33,"",14,0,210,"5-11","Miami (FL)","5/21/1944","11",3,"Oakland Raiders / 5th / 59th pick / 1966"
"3",46,"Warren Bankston",30,"",14,0,235,"6-4","Tulane","7/22/1947","8",0,"Pittsburgh Steelers / 2nd / 42nd pick / 1969"
"4",56,"Jeff Barnes",22,"lb",14,1,223,"6-2","California","3/1/1955","Rook",2,"Oakland Raiders / 5th / 139th pick / 1977"
"5",25,"Fred Biletnikoff",34,"WR",14,14,190,"6-1","Florida St.","2/23/1943","12",8,"Oakland Raiders / 2nd / 11th pick / 1965, Detroit Lions / 3rd / 39th pick / 1965"
"6",81,"Morris Bradshaw",25,"wr",14,1,195,"6-1","Ohio St.","10/19/1952","3",2,"Oakland Raiders / 4th / 93rd pick / 1974"
"7",21,"Cliff Branch*",29,"WR",13,13,170,"5-11","Colorado","8/1/1948","5",10,"Oakland Raiders / 4th / 98th pick / 1972"
"8",24,"Willie Brown",37,"RCB",14,14,195,"6-1","Grambling St.","12/2/1940","14",8,""
"9",64,"George Buehler",30,"RG",14,14,260,"6-2","Stanford","8/10/1947","8",8,"Oakland Raiders / 2nd / 50th pick / 1969"
"10",87,"Dave Casper*+",26,"TE",14,14,240,"6-4","Notre Dame","9/26/1951","3",10,"Oakland Raiders / 2nd / 45th pick / 1974"
"11",20,"Neal Colzie",23,"PR",13,3,200,"6-2","Ohio St.","2/28/1954","2",0,"Oakland Raiders / 1st / 24th pick / 1975"
"12",50,"Dave Dalby*",27,"C",14,14,247,"6-3","UCLA","10/19/1950","5",11,"Oakland Raiders / 4th / 100th pick / 1972"
"13",28,"Clarence Davis",28,"RB",14,14,195,"5-10","USC","6/28/1949","6",11,"Oakland Raiders / 4th / 97th pick / 1971"
"14",31,"Carl Garrett",30,"KR",14,0,210,"5-11","New Mex. Highlands","8/31/1947","8",3,"Boston Patriots / 3rd / 58th pick / 1969"
"15",29,"Hubert Ginn",30,"",10,0,185,"5-10","Florida A&M","1/4/1947","7",0,"Miami Dolphins / 9th / 211th pick / 1970"
"16",8,"Ray Guy*+",28,"P",14,0,195,"6-3","Southern Miss","12/22/1949","4",4,"Oakland Raiders / 1st / 23rd pick / 1973"
"17",39,"Willie Hall",28,"RILB",14,14,223,"6-2","USC","9/30/1949","5",8,"New Orleans Saints / 2nd / 31st pick / 1972"
"18",37,"Lester Hayes",22,"db",14,2,200,"6-0","Texas A&M","1/22/1955","Rook",3,"Oakland Raiders / 5th / 126th pick / 1977"
"19",83,"Ted Hendricks",30,"ROLB",14,14,220,"6-7","Miami (FL)","11/1/1947","8",7,"Baltimore Colts / 2nd / 33rd pick / 1969"
"20",11,"David Humm",25,"",14,0,188,"6-2","Nebraska","4/2/1952","2",0,"Oakland Raiders / 5th / 128th pick / 1975"
"21",42,"Steve Jackson",22,"",6,0,192,"6-1","LSU","4/6/1955","Rook",3,""
"22",33,"Rick Jennings",24,"",2,0,180,"5-9","Maryland","4/17/1953","1",0,"Oakland Raiders / 11th / 313th pick / 1976"
"23",58,"Monte Johnson",26,"LILB",14,14,239,"6-4","Nebraska","10/26/1951","4",8,"Oakland Raiders / 2nd / 49th pick / 1973"
"24",88,"Ted Kwalick",30,"",12,0,226,"6-4","Penn St.","4/15/1947","8",0,"San Francisco 49ers / 1st / 7th pick / 1969"
"25",70,"Henry Lawrence",26,"RT",14,11,272,"6-4","Florida A&M","9/26/1951","3",7,"Oakland Raiders / 1st / 19th pick / 1974"
"26",14,"Errol Mann",36,"K",14,0,200,"6-0","North Dakota","6/27/1941","9",5,""
"27",53,"Rod Martin",23,"",1,0,218,"6-2","USC","4/7/1954","Rook",3,"Oakland Raiders / 12th / 317th pick / 1977"
"28",65,"Mickey Marvin",22,"",8,0,270,"6-4","Tennessee","10/5/1955","Rook",4,"Oakland Raiders / 4th / 112th pick / 1977"
"29",72,"John Matuszak",27,"LDE",14,14,272,"6-8","Missouri,Tampa","10/25/1950","4",8,"Houston Oilers / 1st / 1st pick / 1973"
"30",57,"Randy McClanahan",23,"",14,0,225,"6-5","La-Lafayette","12/12/1954","Rook",4,""
"31",76,"Mike McCoy",29,"",14,0,284,"6-5","Notre Dame","9/6/1948","7",4,"Green Bay Packers / 1st / 2nd pick / 1970"
"32",47,"Charlie Phillips",25,"db",7,3,215,"6-2","USC","12/22/1952","2",3,"Oakland Raiders / 2nd / 45th pick / 1975"
"33",77,"Charles Philyaw",23,"",3,0,276,"6-9","Texas Southern","2/25/1954","1",3,"Oakland Raiders / 2nd / 34th pick / 1976"
"34",15,"Mike Rae",26,"qb",10,1,193,"6-0","USC","7/26/1951","1",2,"Oakland Raiders / 8th / 205th pick / 1973"
"35",52,"Floyd Rice",28,"LOLB",13,11,223,"6-3","Alcorn St.","8/31/1949","6",7,"Houston Oilers / 9th / 212th pick / 1971"
"36",35,"Terry Robiskie",23,"",14,0,210,"6-1","LSU","11/12/1954","Rook",1,"Oakland Raiders / 8th / 223rd pick / 1977"
"37",74,"Dave Rowe",32,"NT",14,14,280,"6-7","Penn St.","6/20/1945","10",7,"New Orleans Saints / 2nd / 53rd pick / 1967"
"38",78,"Art Shell*+",31,"LT",14,14,265,"6-5","Md-Eastern Shore","11/26/1946","9",16,"Oakland Raiders / 3rd / 80th pick / 1968"
"39",49,"Mike Siani",27,"",12,0,195,"6-2","Villanova","5/27/1950","5",6,"Oakland Raiders / 1st / 21st pick / 1972"
"40",60,"Otis Sistrunk",31,"RDE",12,12,265,"6-4","none","9/18/1946","5",7,""
"41",12,"Ken Stabler*",32,"QB",13,13,215,"6-3","Alabama","12/25/1945","7",14,"Oakland Raiders / 2nd / 52nd pick / 1968"
"42",66,"Steve Sylvester",24,"",14,0,260,"6-4","Notre Dame","3/4/1953","2",4,"Oakland Raiders / 10th / 259th pick / 1975"
"43",32,"Jack Tatum",29,"FS",11,11,200,"5-10","Ohio St.","11/18/1948","6",7,"Oakland Raiders / 1st / 19th pick / 1971"
"44",26,"Skip Thomas",27,"LCB",12,12,205,"6-1","USC","2/7/1950","5",6,"Oakland Raiders / 7th / 176th pick / 1972"
"45",67,"Pat Toomay",29,"de",14,2,247,"6-5","Vanderbilt","5/17/1948","7",3,"Dallas Cowboys / 6th / 153rd pick / 1970"
"46",63,"Gene Upshaw*+",32,"LG",14,14,255,"6-5","Texas A&M-Kingsville","8/15/1945","10",16,"Oakland Raiders / 1st / 17th pick / 1967"
"47",30,"Mark van Eeghen",25,"FB",14,14,223,"6-2","Colgate","4/19/1952","3",17,"Oakland Raiders / 3rd / 75th pick / 1974"
"48",75,"John Vella",27,"t",5,3,258,"6-4","USC","4/21/1950","5",2,"Oakland Raiders / 2nd / 43rd pick / 1972"
"49",41,"Phil Villapiano",28,"lb",2,2,225,"6-2","Bowling Green","2/26/1949","6",1,"Oakland Raiders / 2nd / 45th pick / 1971"
"50",22,"Jimmy Warren",38,"",2,0,175,"5-11","Illinois","7/20/1939","13",3,""
"51",NA,"Team Total",27.8,"",14,NA,222.5,"6-2.3","","","5.2",NA,""
