"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",85,"Richard Angulo",27,"",5,0,260,"6-7","West. New Mexico","8/13/1980","4",1,"St. Louis Rams / 7th / 254th pick / 2003"
"2",69,"Khalif Barnes",25,"LT",16,14,305,"6-6","Washington","4/21/1982","2",10,"Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"3",15,"John Broussard",24,"",8,0,185,"6-1","San Jose St.","12/18/1983","Rook",2,"Jacksonville Jaguars / 7th / 229th pick / 2007"
"4",1,"John Carney",43,"",8,0,180,"5-11","Notre Dame","4/20/1964","19",1,""
"5",76,"Richard Collier",26,"rt",4,1,358,"6-7","Valdosta St.","10/23/1981","1",1,""
"6",58,"Marquis Cooper",25,"",1,0,215,"6-3","Washington","3/11/1982","3",0,"Tampa Bay Buccaneers / 3rd / 79th pick / 2004"
"7",58,"Jorge Cordova",26,"",2,0,241,"6-1","Nevada","9/25/1981","1",0,"Jacksonville Jaguars / 3rd / 86th pick / 2004"
"8",21,"Terry Cousin",32,"lb",16,2,181,"5-9","South Carolina","4/11/1975","10",2,""
"9",56,"Justin Durant",22,"LB",13,8,230,"6-4","Hampton","9/21/1985","Rook",5,"Jacksonville Jaguars / 2nd / 48th pick / 2007"
"10",83,"Greg Estandia",25,"",10,0,240,"6-8","UNLV","11/18/1982","Rook",2,""
"11",23,"Jamaal Fudge",24,"",14,0,196,"5-9","Clemson","5/17/1983","1",1,""
"12",9,"David Garrard",29,"QB",12,12,244,"6-1","East Carolina","2/14/1978","5",13,"Jacksonville Jaguars / 4th / 108th pick / 2002"
"13",31,"Aaron Glenn",35,"lcb",5,4,185,"5-9","Texas A&M","7/16/1972","13",2,"New York Jets / 1st / 12th pick / 1994"
"14",5,"Quinn Gray",28,"qb",8,4,246,"6-3","Florida A&M","5/21/1979","2",5,""
"15",57,"Brent Hawkins",24,"",14,0,241,"6-2","Purdue,Illinois St.","9/1/1983","1",2,"Jacksonville Jaguars / 5th / 160th pick / 2006"
"16",97,"Reggie Hayward",28,"DE",12,10,270,"6-5","Iowa St.","3/14/1979","6",5,"Denver Broncos / 3rd / 87th pick / 2001"
"17",98,"John Henderson",28,"DT",15,15,328,"6-7","Tennessee","1/9/1979","5",7,"Jacksonville Jaguars / 1st / 9th pick / 2002"
"18",51,"Clint Ingram",24,"LB",13,11,240,"6-1","Oklahoma","3/21/1983","1",6,"Jacksonville Jaguars / 3rd / 80th pick / 2006"
"19",59,"Brian Iwuh",23,"mlb",16,1,225,"5-11","Colorado","3/8/1984","1",2,""
"20",90,"Grady Jackson",34,"",9,0,345,"6-2","Knoxville","1/21/1973","10",1,"Oakland Raiders / 6th / 193rd pick / 1997"
"21",33,"Greg Jones",26,"FB",16,11,248,"6-1","Florida St.","5/9/1981","3",2,"Jacksonville Jaguars / 2nd / 55th pick / 2004"
"22",18,"Matt Jones",24,"",12,0,242,"6-6","Arkansas","4/22/1983","2",4,"Jacksonville Jaguars / 1st / 21st pick / 2005"
"23",32,"Maurice Jones-Drew",22,"",15,0,205,"5-8","UCLA","3/23/1985","1",13,"Jacksonville Jaguars / 2nd / 60th pick / 2006"
"24",26,"Sammy Knight",32,"SS",16,15,215,"6-0","USC","9/10/1975","10",7,""
"25",66,"Derek Landri",24,"",13,0,281,"6-3","Notre Dame","9/21/1983","Rook",1,"Jacksonville Jaguars / 5th / 166th pick / 2007"
"26",89,"Marcedes Lewis",23,"TE",16,16,255,"6-6","UCLA","5/19/1984","1",5,"Jacksonville Jaguars / 1st / 28th pick / 2006"
"27",67,"Vince Manuwai",27,"LG",15,15,312,"6-2","Hawaii","7/12/1980","4",11,"Jacksonville Jaguars / 3rd / 72nd pick / 2003"
"28",27,"Rashean Mathis",27,"LCB",14,14,200,"6-1","Bethune-Cookman","8/27/1980","4",6,"Jacksonville Jaguars / 2nd / 39th pick / 2003"
"29",93,"Bobby McCray",26,"DE",14,9,261,"6-6","Florida","8/8/1981","3",4,"Jacksonville Jaguars / 7th / 249th pick / 2004"
"30",96,"Tony McDaniel",22,"",4,0,295,"6-7","Tennessee","1/20/1985","1",0,""
"31",63,"Brad Meester",30,"C",11,11,300,"6-3","Northern Iowa","3/23/1977","7",8,"Jacksonville Jaguars / 2nd / 60th pick / 2000"
"32",92,"Rob Meier",30,"DT",16,9,293,"6-5","Washington St.","8/29/1977","7",5,"Jacksonville Jaguars / 7th / 241st pick / 2000"
"33",94,"Jeremy Mincey",24,"",6,0,265,"6-4","Florida","12/14/1983","Rook",1,"New England Patriots / 6th / 191st pick / 2006"
"34",65,"Chris Naeole",33,"RG",8,8,317,"6-3","Colorado","12/25/1974","10",6,"New Orleans Saints / 1st / 10th pick / 1997"
"35",25,"Reggie Nelson",24,"FS",16,15,198,"6-0","Florida","9/21/1983","Rook",7,"Jacksonville Jaguars / 1st / 21st pick / 2007"
"36",42,"Chad Nkang",22,"",16,0,216,"6-0","Elon","7/1/1985","Rook",1,"Jacksonville Jaguars / 7th / 251st pick / 2007"
"37",62,"Dennis Norman",27,"c",15,5,312,"6-5","Princeton","1/26/1980","4",5,"Seattle Seahawks / 7th / 222nd pick / 2001"
"38",86,"Dennis Northcutt",30,"WR",15,11,175,"5-11","Arizona","12/22/1977","7",8,"Cleveland Browns / 2nd / 32nd pick / 2000"
