"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",90,"Derrick Alexander",23,"RDE",12,9,277,"6-4","Florida St.","11/13/1973","1",5,"Minnesota Vikings / 1st / 11th pick / 1995"
"2",23,"Tomur Barnes",26,"",2,0,188,"5-10","North Texas","9/8/1970","2",0,""
"3",42,"Harlon Barnett",29,"db",16,4,200,"5-11","Michigan St.","1/2/1967","6",3,"Cleveland Browns / 4th / 101st pick / 1990"
"4",56,"Pete Bercich",25,"lb",15,1,240,"6-1","Notre Dame","12/23/1971","1",2,"Minnesota Vikings / 7th / 211th pick / 1994"
"5",17,"Mitch Berger",24,"P",16,0,220,"6-4","Colorado","6/24/1972","2",1,"Philadelphia Eagles / 6th / 193rd pick / 1994"
"6",50,"Jeff Brady",28,"MLB",16,16,235,"6-1","Kentucky","11/9/1968","5",9,"Pittsburgh Steelers / 12th / 323rd pick / 1991"
"7",52,"Richard Brown",31,"",14,0,240,"6-3","San Diego St.","9/21/1965","9",1,""
"8",80,"Cris Carter*",31,"WR",16,16,202,"6-3","Ohio St.","11/25/1965","9",9,"Philadelphia Eagles / 4th / 3rd pick / 1987 Supp"
"9",62,"Jeff Christy",27,"C",16,16,284,"6-3","Pittsburgh","2/3/1969","3",6,"Phoenix Cardinals / 4th / 91st pick / 1992"
"10",92,"Duane Clemons",22,"",13,0,275,"6-5","California","5/23/1974","Rook",1,"Minnesota Vikings / 1st / 16th pick / 1996"
"11",85,"Greg DeLong",23,"TE",16,8,250,"6-4","North Carolina","4/3/1973","1",0,""
"12",76,"Scott Dill",30,"t",9,1,294,"6-5","Memphis","4/5/1966","8",1,"Phoenix Cardinals / 9th / 233rd pick / 1988"
"13",71,"David Dixon",27,"rg",13,6,343,"6-5","Arizona St.","1/5/1969","2",3,"New England Patriots / 9th / 232nd pick / 1992"
"14",59,"Dixon Edwards",28,"RLB",14,13,230,"6-1","Michigan St.","3/25/1968","5",7,"Dallas Cowboys / 2nd / 37th pick / 1991"
"15",29,"Charles Evans",29,"fb",16,6,240,"6-1","Clark (GA)","4/16/1967","3",1,"Minnesota Vikings / 11th / 295th pick / 1992"
"16",72,"Jason Fisk",24,"ldt",16,6,295,"6-3","Stanford","9/4/1972","1",4,"Minnesota Vikings / 7th / 243rd pick / 1995"
"17",83,"David Frisch",26,"te",10,1,260,"6-7","Iowa Central,Missouri,Colorado St.","6/22/1970","3",0,""
"18",27,"Corey Fuller",25,"LCB",16,14,220,"5-10","Florida St.","5/1/1971","1",7,"Minnesota Vikings / 2nd / 55th pick / 1995"
"19",54,"Dave Garnett",26,"lb",12,4,219,"6-2","Stanford","12/6/1970","3",2,""
"20",66,"John Gerak",26,"RG",14,10,290,"6-3","Penn St.","1/6/1970","3",4,"Minnesota Vikings / 3rd / 57th pick / 1993"
"21",94,"Robert Goff",31,"",5,0,280,"6-3","Auburn","10/2/1965","8",0,"Tampa Bay Buccaneers / 4th / 83rd pick / 1988"
"22",87,"Hunter Goodwin",24,"te",9,6,268,"6-5","Texas A&M-Kingsville,Texas A&M","10/10/1972","Rook",0,"Minnesota Vikings / 4th / 97th pick / 1996"
"23",31,"Scottie Graham",27,"",11,0,217,"5-9","Ohio St.","3/28/1969","4",1,"Pittsburgh Steelers / 7th / 188th pick / 1992"
"24",24,"Robert Griffith",26,"SS",14,14,197,"5-11","San Diego St.","11/30/1970","2",8,""
"25",23,"Steve Hall",23,"",1,0,209,"6-0","Kentucky","4/15/1973","Rook",0,""
"26",51,"Ben Hanks",24,"",12,0,223,"6-2","Florida","7/31/1972","Rook",1,""
"27",91,"Martin Harrison",29,"RDE",16,8,252,"6-5","Washington","9/20/1967","6",5,"San Francisco 49ers / 10th / 276th pick / 1990"
"28",44,"Leroy Hoard",28,"rb",6,6,225,"5-11","Michigan","5/15/1968","6",3,"Cleveland Browns / 2nd / 45th pick / 1990"
"29",82,"Qadry Ismail",26,"KR",16,2,196,"6-0","Syracuse","11/8/1970","3",3,"Minnesota Vikings / 2nd / 52nd pick / 1993"
"30",25,"Alfred Jackson",29,"wr",14,2,183,"6-0","San Diego St.","7/10/1967","7",0,"Los Angeles Rams / 5th / 135th pick / 1989"
"31",14,"Brad Johnson",28,"QB",12,8,226,"6-5","Florida St.","9/13/1968","2",7,"Minnesota Vikings / 9th / 227th pick / 1992"
"32",35,"Chris Johnson",25,"",5,0,205,"6-0","San Diego St.","8/7/1971","Rook",0,""
"33",89,"Andrew Jordan",24,"TE",13,9,260,"6-6","West. Carolina","6/21/1972","2",1,"Minnesota Vikings / 6th / 179th pick / 1994"
"34",32,"Amp Lee",25,"rb",16,3,200,"5-11","Florida St.","10/1/1971","4",4,"San Francisco 49ers / 2nd / 45th pick / 1992"
"35",64,"Randall McDaniel*+",32,"LG",16,16,276,"6-3","Arizona St.","12/19/1964","8",12,"Minnesota Vikings / 1st / 19th pick / 1988"
"36",1,"Warren Moon",40,"QB",8,8,218,"6-3","Washington","11/18/1956","12",4,""
"37",68,"Mike Morris",35,"",16,0,276,"6-5","Truman St.","2/22/1961","9",1,""
"38",33,"Harold Morrow",23,"",8,0,232,"5-11","Auburn","2/24/1973","Rook",0,""
"39",22,"David Palmer",24,"PR",11,1,173,"5-8","Alabama","11/19/1972","2",1,"Minnesota Vikings / 2nd / 40th pick / 1994"
"40",40,"Anthony Prior",26,"",3,0,185,"5-11","Washington St.","3/27/1970","3",0,"New York Giants / 9th / 238th pick / 1992"
"41",93,"John Randle*+",29,"RDT",16,16,290,"6-1","Texas A&M-Kingsville","12/12/1967","6",16,""
