"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",24,"Kevin Abrams",25,"",1,0,175,"5-8","Syracuse","2/28/1974","2",0,"Detroit Lions / 2nd / 54th pick / 1997"
"2",55,"Allen Aldridge",27,"LB",16,14,254,"6-1","Houston","5/30/1972","5",8,"Denver Broncos / 2nd / 51st pick / 1994"
"3",35,"Robert Bailey",31,"LCB",16,11,176,"5-9","Miami (FL)","9/3/1968","8",6,"Los Angeles Rams / 4th / 107th pick / 1991"
"4",10,"Charlie Batch",25,"QB",11,10,220,"6-2","East. Michigan","12/5/1974","1",7,"Detroit Lions / 2nd / 60th pick / 1998"
"5",79,"Eric Beverly",25,"c",16,2,300,"6-3","Miami (OH)","3/28/1974","1",0,""
"6",65,"Kerlin Blaise",25,"lg",16,4,315,"6-5","Miami (FL)","12/25/1974","Rook",0,""
"7",57,"Stephen Boyd*",27,"MLB",14,14,247,"6-0","Boston Col.","8/22/1972","4",11,"Detroit Lions / 5th / 141st pick / 1995"
"8",76,"Barrett Brooks",27,"RT",16,12,325,"6-5","Kansas St.","5/5/1972","4",8,"Philadelphia Eagles / 2nd / 58th pick / 1995"
"9",44,"Corwin Brown",29,"fs",13,1,200,"6-1","Michigan","4/25/1970","6",0,"New England Patriots / 4th / 110th pick / 1993"
"10",31,"J.B. Brown",32,"rcb",13,3,193,"6-0","Maryland","1/5/1967","10",0,"Miami Dolphins / 12th / 315th pick / 1989"
"11",39,"Lamar Campbell",23,"db",15,2,182,"5-11","Wisconsin","8/29/1976","1",0,""
"12",27,"Mark Carrier",31,"FS",15,15,192,"6-1","USC","4/28/1968","9",8,"Chicago Bears / 1st / 6th pick / 1990"
"13",81,"Pete Chryplewicz",25,"te",11,1,253,"6-5","Notre Dame","4/27/1974","2",0,"Detroit Lions / 5th / 135th pick / 1997"
"14",50,"Chris Claiborne",21,"LB",15,13,259,"6-3","USC","7/26/1978","Rook",8,"Detroit Lions / 1st / 9th pick / 1999"
"15",53,"Andre Collins",31,"",7,0,237,"6-1","Penn St.","5/4/1968","9",0,"Washington Redskins / 2nd / 46th pick / 1990"
"16",77,"Mike Compton",29,"C",15,15,310,"6-6","West Virginia","9/18/1970","6",9,"Detroit Lions / 3rd / 68th pick / 1993"
"17",82,"Germane Crowell",23,"WR",16,15,213,"6-3","Virginia","9/13/1976","1",12,"Detroit Lions / 2nd / 50th pick / 1998"
"18",95,"Jared DeVries",23,"",2,0,272,"6-4","Iowa","6/11/1976","Rook",0,"Detroit Lions / 3rd / 70th pick / 1999"
"19",38,"Andre Dixon",24,"",4,0,200,"6-1","Northeastern","12/4/1975","Rook",0,""
"20",94,"Luther Elliss*",26,"DT",15,14,318,"6-5","Utah","3/22/1973","4",11,"Detroit Lions / 1st / 20th pick / 1995"
"21",51,"Greg Engel",28,"",1,0,285,"6-3","Illinois","1/18/1971","4",0,""
"22",23,"Terry Fair",23,"RCB",11,11,185,"5-9","Tennessee","7/20/1976","1",7,"Detroit Lions / 1st / 20th pick / 1998"
"23",12,"Gus Frerotte",28,"qb",9,6,237,"6-3","Tulsa","7/31/1971","5",7,"Washington Redskins / 7th / 197th pick / 1994"
