"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",58,"Elijah Alexander",23,"",16,0,233,"6-2","Kansas St.","8/2/1970","1",1,"Tampa Bay Buccaneers / 10th / 254th pick / 1992"
"2",27,"Steve Atwater*",27,"FS",16,16,218,"6-3","Arkansas","10/28/1966","4",9,"Denver Broncos / 1st / 20th pick / 1989"
"3",33,"Rod Bernstine",28,"RB",15,14,238,"6-3","Texas A&M","2/8/1965","6",10,"San Diego Chargers / 1st / 24th pick / 1987"
"4",83,"Melvin Bonner",23,"",3,0,207,"6-3","Baylor","2/18/1970","Rook",0,"Denver Broncos / 6th / 154th pick / 1993"
"5",23,"Ronnie Bradford",23,"db",10,3,188,"5-10","Colorado","10/1/1970","Rook",2,"Miami Dolphins / 4th / 105th pick / 1993"
"6",34,"Tyrone Braxton",29,"LCB",16,16,185,"5-11","North Dakota St.","12/17/1964","6",8,"Denver Broncos / 12th / 334th pick / 1987"
"7",51,"Mike Croel",24,"LOLB",16,16,238,"6-3","Nebraska","6/6/1969","2",9,"Denver Broncos / 1st / 4th pick / 1991"
"8",39,"Robert Delpino",28,"rb",16,4,205,"6-0","Missouri","11/2/1965","5",6,"Los Angeles Rams / 5th / 117th pick / 1988"
"9",29,"Charles Dimry",27,"RCB",12,11,176,"6-0","UNLV","1/31/1966","5",5,"Atlanta Falcons / 5th / 110th pick / 1988"
"10",54,"Mitch Donahue",25,"",13,0,254,"6-2","Wyoming","2/4/1968","2",1,"San Francisco 49ers / 4th / 95th pick / 1991"
"11",99,"Shane Dronett",22,"RDE",16,16,300,"6-6","Texas","1/12/1971","1",8,"Denver Broncos / 2nd / 54th pick / 1992"
"12",97,"Darren Drozdov",24,"nt",6,2,280,"6-3","Maryland","4/7/1969","Rook",1,""
"13",1,"Jason Elam",23,"K",16,0,200,"5-11","Hawaii","3/8/1970","Rook",3,"Denver Broncos / 3rd / 70th pick / 1993"
"14",7,"John Elway*",33,"QB",16,16,215,"6-3","Stanford","6/28/1960","10",17,"Baltimore Colts / 1st / 1st pick / 1983"
"15",88,"Jerry Evans",25,"te",14,2,250,"6-4","Toledo","9/28/1968","Rook",0,"Phoenix Cardinals / 8th / 204th pick / 1991"
"16",73,"Simon Fletcher",31,"ROLB",16,16,240,"6-5","Houston","2/18/1962","8",8,"Denver Broncos / 2nd / 54th pick / 1985"
"17",68,"Russ Freeman",24,"RT",14,14,290,"6-7","Georgia Tech","9/2/1969","1",8,""
"18",75,"Brian Habib",29,"RG",16,16,299,"6-7","Washington","12/2/1964","4",9,"Minnesota Vikings / 10th / 264th pick / 1988"
"19",40,"Darryl Hall",27,"db",16,2,210,"6-2","Washington","8/1/1966","Rook",2,""
"20",89,"Reggie Johnson",25,"TE",13,12,256,"6-2","Florida St.","1/27/1968","2",3,"Denver Broncos / 2nd / 30th pick / 1991"
"21",82,"Vance Johnson",30,"WR",10,8,185,"5-11","Arizona","3/13/1963","8",6,"Denver Broncos / 2nd / 31st pick / 1985"
"22",31,"Rondell Jones",22,"",16,0,210,"6-2","North Carolina","5/7/1971","Rook",1,"Denver Broncos / 3rd / 69th pick / 1993"
"23",72,"Keith Kartz",30,"C",12,10,270,"6-4","California","5/5/1963","6",6,""
"24",80,"Tony Kimbrough",23,"",15,0,192,"6-2","Jackson St.","9/17/1970","Rook",1,"Denver Broncos / 7th / 182nd pick / 1993"
"25",71,"Greg Kragen",31,"NT",14,14,263,"6-3","Utah St.","3/4/1962","8",7,""
"26",21,"Le-Lo Lang",26,"",16,0,185,"5-11","Washington","1/23/1967","3",2,"Denver Broncos / 5th / 136th pick / 1990"
"27",59,"Tim Lucas",32,"",7,0,230,"6-3","California","4/3/1961","6",1,"St. Louis Cardinals / 10th / 269th pick / 1983"
"28",37,"Anthony Lynn",25,"",13,0,230,"6-3","Texas Tech","12/21/1968","Rook",0,""
"29",8,"Tommy Maddox",22,"",16,0,220,"6-4","UCLA","9/2/1971","1",0,"Denver Broncos / 1st / 25th pick / 1992"
"30",78,"Don Maggs",32,"t",7,2,287,"6-5","Tulane","11/1/1961","7",2,"Houston Oilers / 2nd / 29th pick / 1984 Supp"
"31",86,"Arthur Marshall",24,"WR",16,9,186,"5-11","Georgia","4/29/1969","1",4,""
"32",77,"Karl Mecklenburg*",33,"LILB",16,16,240,"6-3","Augustana (SD),Minnesota","9/1/1960","10",11,"Denver Broncos / 12th / 310th pick / 1983"
"33",61,"Bob Meeks",24,"",8,0,279,"6-2","Auburn","5/28/1969","Rook",1,"Denver Broncos / 10th / 278th pick / 1992"
"34",64,"Jon Melander",27,"lg",14,7,280,"6-7","Minnesota","12/27/1966","2",5,"New England Patriots / 5th / 113th pick / 1990"
"35",22,"Glyn Milburn",22,"PR",16,2,177,"5-8","Oklahoma,Stanford","2/19/1971","Rook",5,"Denver Broncos / 2nd / 43rd pick / 1993"
"36",52,"Jeff Mills",25,"",13,0,244,"6-3","Nebraska","10/8/1968","3",1,"San Diego Chargers / 3rd / 57th pick / 1990"
"37",91,"Willie Oshodin",24,"rde",15,5,265,"6-4","Villanova","9/16/1969","Rook",3,""
"38",38,"Reggie Rivers",25,"rb",16,2,206,"6-1","Texas St.","2/22/1968","2",1,""
"39",36,"Frank Robinson",24,"db",16,2,175,"5-11","Boise St.","1/11/1969","1",2,"Denver Broncos / 5th / 137th pick / 1992"
"40",94,"Jeff Robinson",23,"",16,0,264,"6-4","Idaho","2/20/1970","Rook",0,"Denver Broncos / 4th / 98th pick / 1993"
"41",81,"Barry Rose",25,"",3,0,185,"6-0","Wisc-Stevens Point","7/28/1968","Rook",0,"Buffalo Bills / 10th / 279th pick / 1992"
"42",16,"Tom Rouen",25,"P",16,0,225,"6-3","Colorado St.,Colorado","6/9/1968","Rook",3,""
"43",85,"Derek Russell",24,"KR",13,12,195,"6-0","Arkansas","6/22/1969","2",8,"Denver Broncos / 4th / 89th pick / 1991"
"44",76,"Kirk Scrafford",26,"",16,0,270,"6-6","Montana","3/15/1967","3",1,""
"45",84,"Shannon Sharpe*+",25,"TE",16,12,228,"6-2","Savannah St.","6/26/1968","3",11,"Denver Broncos / 7th / 192nd pick / 1990"
"46",49,"Dennis Smith*",34,"SS",14,14,200,"6-3","USC","2/3/1959","12",9,"Denver Broncos / 1st / 15th pick / 1981"
"47",95,"Alphonso Taylor",24,"",3,0,350,"6-3","Temple","9/7/1969","Rook",0,""
"48",42,"Kitrick Taylor",29,"",2,0,194,"5-11","Washington St.","7/22/1964","5",0,"Kansas City Chiefs / 5th / 128th pick / 1987"
"49",87,"Cedric Tillman",23,"wr",14,3,204,"6-2","Alcorn St.","7/22/1970","1",2,"Denver Broncos / 11th / 305th pick / 1992"
"50",79,"Dave Widell",28,"C",15,15,303,"6-7","Boston Col.","5/14/1965","5",8,"Dallas Cowboys / 4th / 94th pick / 1988"
"51",90,"Dan Williams",24,"LDE",13,11,290,"6-4","Tennessee St.,Toledo","12/15/1969","Rook",5,"Denver Broncos / 1st / 11th pick / 1993"
