"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"Elijah Alexander",28,"RLB",13,9,233,"6-2","Kansas St.","8/2/1970","6",4,"Tampa Bay Buccaneers / 10th / 254th pick / 1992"
"2",47,"Billy Austin",23,"",1,0,195,"5-10","New Mexico","3/8/1975","Rook",0,""
"3",80,"Aaron Bailey",27,"KR",9,0,185,"5-10","Louisville","10/24/1971","4",0,""
"4",83,"Bradford Banta",28,"",16,0,253,"6-6","USC","12/14/1970","4",0,"Indianapolis Colts / 4th / 106th pick / 1994"
"5",53,"Mike Barber",27,"MLB",12,6,246,"6-0","Clemson","11/9/1971","3",3,""
"6",29,"Jason Belser",28,"FS",16,16,188,"5-9","Oklahoma","5/28/1970","6",5,"Indianapolis Colts / 8th / 197th pick / 1992"
"7",57,"Bertrand Berry",23,"RDE",16,12,275,"6-3","Notre Dame","8/15/1975","1",4,"Indianapolis Colts / 3rd / 86th pick / 1997"
"8",25,"Robert Blackmon",31,"SS",15,9,208,"6-0","Baylor","5/12/1967","8",3,"Seattle Seahawks / 2nd / 34th pick / 1990"
"9",26,"Tony Blevins",23,"",3,0,165,"6-0","Kansas","1/29/1975","Rook",0,""
"10",20,"Jeff Burris",26,"LCB",14,14,190,"6-0","Notre Dame","6/7/1972","4",4,"Buffalo Bills / 1st / 27th pick / 1994"
"11",64,"Larry Chester",23,"dt",14,2,325,"6-2","Temple","10/17/1975","Rook",2,""
"12",93,"Jason Chorak",24,"",8,0,256,"6-4","Washington","9/23/1974","Rook",0,"St. Louis Rams / 7th / 236th pick / 1998"
"13",27,"Rico Clark",24,"",16,0,181,"5-10","Louisville","6/6/1974","1",1,""
"14",94,"Steve Conley",26,"",1,0,235,"6-5","Arkansas","1/18/1972","2",0,"Pittsburgh Steelers / 3rd / 72nd pick / 1996"
"15",32,"Zack Crockett",26,"fb",2,1,240,"6-2","Florida St.","12/2/1972","3",0,"Indianapolis Colts / 3rd / 79th pick / 1995"
"16",85,"Ken Dilger",27,"TE",16,16,250,"6-5","Illinois","2/2/1971","3",3,"Indianapolis Colts / 2nd / 48th pick / 1995"
"17",23,"Keith Elias",26,"",13,0,203,"5-9","Princeton","2/3/1972","4",0,""
