"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",39,"Antonio Allen",25,"S",16,9,210,"6-1","South Carolina","9/23/1988","1",4,"New York Jets / 7th / 242nd pick / 2012"
"2",95,"Antwan Barnes",29,"",5,0,240,"6-1","Florida International","10/19/1984","6",1,"Baltimore Ravens / 4th / 134th pick / 2007"
"3",54,"Nick Bellore",24,"",16,0,238,"6-1","Central Michigan","5/12/1989","2",1,""
"4",40,"Tommy Bohanon",23,"FB",16,8,246,"6-1","Wake Forest","9/10/1990","Rook",1,"New York Jets / 7th / 215th pick / 2013"
"5",32,"Josh Bush",24,"",16,0,208,"5-11","Wake Forest","3/5/1989","1",1,"New York Jets / 6th / 187th pick / 2012"
"6",16,"Michael Campbell",24,"",4,0,205,"6-2","Temple","8/12/1989","2",0,""
"7",66,"Willie Colon",30,"RG",16,16,320,"6-3","Hofstra","4/9/1983","7",5,"Pittsburgh Steelers / 4th / 131st pick / 2006"
"8",98,"Quinton Coples",23,"LB",14,13,284,"6-6","North Carolina","6/22/1990","1",7,"New York Jets / 1st / 16th pick / 2012"
"9",16,"Josh Cribbs",30,"",6,0,192,"6-1","Kent St.","6/9/1983","8",0,""
"10",31,"Antonio Cromartie*",29,"CB",16,16,210,"6-2","Florida St.","4/15/1984","7",9,"San Diego Chargers / 1st / 19th pick / 2006"
"11",87,"Jeff Cumberland",26,"TE",15,12,249,"6-4","Illinois","5/2/1987","3",3,""
"12",55,"Jermaine Cunningham",25,"",2,0,248,"6-2","Florida","8/24/1988","3",0,"New England Patriots / 2nd / 53rd pick / 2010"
"13",56,"Demario Davis",24,"LB",16,16,235,"6-2","Arkansas St.","1/11/1989","1",9,"New York Jets / 3rd / 77th pick / 2012"
"14",58,"Troy Davis",22,"",4,0,251,"6-2","Central Florida","1/6/1991","Rook",0,""
"15",78,"Leger Douzable",27,"",16,0,305,"6-4","Central Florida","5/31/1986","4",0,""
"16",62,"Vlad Ducasse",26,"lg",16,4,326,"6-5","Massachusetts","10/15/1987","3",2,"New York Jets / 2nd / 61st pick / 2010"
"17",93,"Kenrick Ellis",26,"t",16,1,346,"6-5","Hampton","12/10/1987","2",3,"New York Jets / 3rd / 94th pick / 2011"
"18",60,"D'Brickashaw Ferguson",30,"LT",16,16,295,"6-5","Virginia","12/10/1983","7",5,"New York Jets / 1st / 4th pick / 2006"
"19",2,"Nick Folk",29,"",16,0,211,"6-2","Arizona","11/5/1984","6",4,"Dallas Cowboys / 6th / 178th pick / 2007"
"20",19,"Clyde Gates",27,"wr",6,2,189,"5-11","Tyler J.C. (TX); Abilene Chrisitan","6/13/1986","2",1,"Miami Dolphins / 4th / 111th pick / 2011"
"21",23,"Mike Goodson",26,"",2,0,195,"5-11","Texas A&M","5/23/1987","4",0,"Carolina Panthers / 4th / 111th pick / 2009"
"22",25,"Alex Green",25,"",13,0,220,"6-0","Hawaii","6/23/1988","2",0,"Green Bay Packers / 3rd / 96th pick / 2011"
"23",15,"Saalim Hakim",23,"",3,0,188,"5-11","Palomar J.C.","2/1/1990","1",0,""
"24",52,"David Harris",29,"MLB",16,16,243,"6-2","Michigan","1/21/1984","6",9,"New York Jets / 2nd / 47th pick / 2007"
"25",94,"Damon Harrison",25,"NT",16,16,350,"6-4","William Penn","11/29/1988","1",9,""
"26",84,"Stephen Hill",22,"WR",12,11,215,"6-4","Georgia Tech","4/25/1991","1",2,"New York Jets / 2nd / 43rd pick / 2012"
"27",10,"Santonio Holmes",29,"WR",11,11,185,"5-10","Ohio St.","3/3/1984","7",3,"Pittsburgh Steelers / 1st / 25th pick / 2006"
"28",77,"Austin Howard",26,"RT",16,16,333,"6-7","Northern Iowa","3/22/1987","3",5,""
"29",33,"Chris Ivory",25,"rb",15,6,222,"6-0","Washington St.,Tiffin","3/22/1988","3",4,""
"30",37,"Jaiquawn Jarrett",24,"s",16,2,196,"6-0","Temple","9/21/1989","2",1,"Philadelphia Eagles / 2nd / 54th pick / 2011"
"31",11,"Jeremy Kerley",25,"WR",12,8,188,"5-9","TCU","11/8/1988","2",4,"New York Jets / 5th / 153rd pick / 2011"
"32",26,"Dawan Landry",31,"S",16,16,215,"6-1","Georgia Tech","12/30/1982","7",6,"Baltimore Ravens / 5th / 146th pick / 2006"
"33",21,"Ellis Lankster",26,"",15,0,191,"5-9","West Virginia","6/3/1987","4",1,"Buffalo Bills / 7th / 220th pick / 2009"
"34",3,"Robert Malone",25,"",2,0,215,"6-2","Fresno St.","2/4/1988","3",1,""
"35",74,"Nick Mangold*",29,"C",16,16,295,"6-3","Ohio St.","1/13/1984","7",7,"New York Jets / 1st / 29th pick / 2006"
"36",50,"Garrett McIntyre",29,"lb",13,3,270,"6-3","Fresno St.","11/26/1984","2",2,""
"37",45,"Rontez Miles",25,"",1,0,203,"6-0","California (PA)","11/25/1988","Rook",0,""
"38",27,"Dee Milliner",22,"CB",13,12,201,"6-0","Alabama","9/14/1991","Rook",5,"New York Jets / 1st / 9th pick / 2013"
"39",86,"David Nelson",27,"wr",12,6,217,"6-5","Florida","11/7/1986","3",3,""
"40",15,"Ben Obomanu",30,"",3,0,203,"6-0","Auburn","10/30/1983","6",0,"Seattle Seahawks / 7th / 249th pick / 2006"
"41",97,"Calvin Pace",33,"LB",16,16,262,"6-4","Wake Forest","10/28/1980","10",8,"Arizona Cardinals / 1st / 18th pick / 2003"
"42",29,"Bilal Powell",25,"RB",16,11,204,"5-11","Louisville","10/27/1988","2",5,"New York Jets / 4th / 126th pick / 2011"
"43",46,"Tanner Purdum",29,"",16,0,217,"6-3","Baker","8/15/1984","3",1,""
"44",1,"Ryan Quigley",23,"",14,0,188,"6-3","Boston Col.","1/26/1990","Rook",2,""
"45",22,"Ed Reed",35,"s",7,5,200,"5-11","Miami (FL)","9/11/1978","11",3,"Baltimore Ravens / 1st / 24th pick / 2002"
"46",88,"Konrad Reuland",26,"",10,0,260,"6-4","Stanford","4/4/1987","2",0,""
"47",24,"Darius Reynaud",29,"",2,0,201,"5-9","West Virginia","12/29/1984","5",0,""
"48",91,"Sheldon Richardson",23,"T",16,15,294,"6-3","Missouri","11/29/1990","Rook",6,"New York Jets / 1st / 13th pick / 2013"
"49",17,"Greg Salas",25,"",8,0,206,"6-1","Hawaii","8/25/1988","2",1,"St. Louis Rams / 4th / 112th pick / 2011"
"50",55,"Ricky Sapp",27,"",5,0,244,"6-4","Clemson","11/14/1986","2",1,"Philadelphia Eagles / 5th / 134th pick / 2010"
"51",72,"Caleb Schlauderaff",26,"",6,0,305,"6-4","Utah","11/7/1987","2",0,"Green Bay Packers / 6th / 179th pick / 2011"
"52",5,"Matt Simms",25,"",3,0,210,"6-3","Tennessee","9/27/1988","Rook",1,""
"53",7,"Geno Smith",23,"QB",16,16,218,"6-3","West Virginia","10/10/1990","Rook",7,"New York Jets / 2nd / 39th pick / 2013"
"54",99,"Scott Solomon",25,"",1,0,262,"6-3","Rice","11/5/1988","1",0,"Tennessee Titans / 7th / 211th pick / 2012"
"55",85,"Ryan Spadola",22,"",3,0,200,"6-3","Lehigh","2/15/1991","Rook",0,""
"56",44,"Zach Sudfeld",24,"te",11,2,253,"6-7","Nevada","4/18/1989","Rook",0,""
"57",35,"Isaiah Trufant",31,"",16,0,170,"5-8","East. Washington","12/9/1982","3",1,""
"58",30,"Darrin Walls",25,"cb",16,3,190,"6-0","Notre Dame","6/20/1988","2",2,""
"59",96,"Muhammad Wilkerson",24,"DE",16,16,305,"6-4","Temple","10/22/1989","2",16,"New York Jets / 1st / 30th pick / 2011"
"60",20,"Kyle Wilson",26,"cb",16,1,190,"5-10","Boise St.","5/30/1987","3",1,"New York Jets / 1st / 29th pick / 2010"
"61",81,"Kellen Winslow",30,"te",12,3,254,"6-4","Miami (FL)","7/21/1983","9",3,"Cleveland Browns / 1st / 6th pick / 2004"
"62",67,"Brian Winters",22,"LG",16,12,320,"6-4","Kent St.","7/10/1991","Rook",4,"New York Jets / 3rd / 72nd pick / 2013"
"63",NA,"Team Total",26.2,"",16,NA,237.2,"6-1.8","","","3.0",NA,""
