"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",66,"Bennie Anderson",26,"RG",15,15,345,"6-5","Tennessee St.","2/17/1977","2",6,""
"2",28,"Gary Baxter",25,"FS",16,16,204,"6-2","Baylor","11/24/1978","2",6,"Baltimore Ravens / 2nd / 62nd pick / 2001"
"3",8,"Kyle Boller",22,"QB",11,9,220,"6-3","California","6/17/1981","Rook",3,"Baltimore Ravens / 1st / 19th pick / 2003"
"4",58,"Peter Boulware*",29,"ROLB",15,14,255,"6-4","Florida St.","12/18/1974","6",10,"Baltimore Ravens / 1st / 4th pick / 1997"
"5",45,"Lamont Brightful",24,"",16,0,160,"5-10","East. Washington","1/29/1979","1",1,"Baltimore Ravens / 6th / 195th pick / 2002"
"6",77,"Ethan Brooks",31,"rt",15,3,330,"6-6","Williams","4/27/1972","7",2,"Atlanta Falcons / 7th / 229th pick / 1996"
"7",90,"Cornell Brown",28,"lolb",16,3,240,"6-0","Virginia Tech","3/15/1975","6",3,"Baltimore Ravens / 6th / 194th pick / 1997"
"8",78,"Orlando Brown",33,"RT",16,13,360,"6-7","Central State (OH),South Carolina St.","12/12/1970","9",5,""
"9",72,"Damion Cook",24,"",1,0,335,"6-5","Bethune-Cookman","4/16/1979","1",0,""
"10",47,"Will Demps",24,"fs",16,9,205,"6-0","San Diego St.","11/7/1979","1",4,""
"11",94,"Marques Douglas",26,"DE",16,16,286,"6-2","Howard","3/15/1977","3",9,""
"12",62,"Mike Flynn",29,"C",16,16,305,"6-3","Maine","6/15/1974","5",6,""
"13",69,"Aubrayo Franklin",23,"",1,0,320,"6-1","Tennessee","8/27/1980","Rook",0,"Baltimore Ravens / 5th / 146th pick / 2003"
"14",26,"Corey Fuller",32,"RCB",14,10,220,"5-10","Florida St.","5/1/1971","8",4,"Minnesota Vikings / 2nd / 55th pick / 1995"
"15",97,"Kelly Gregg",27,"NT",16,15,310,"6-0","Oklahoma","11/1/1976","4",10,"Cincinnati Bengals / 6th / 173rd pick / 1999"
"16",56,"Ed Hartwell",25,"LILB",16,15,250,"6-1","Wisconsin,West. Illinois","5/27/1978","2",8,"Baltimore Ravens / 4th / 126th pick / 2001"
"17",86,"Todd Heap*",23,"TE",16,16,252,"6-5","Arizona St.","3/16/1980","2",7,"Baltimore Ravens / 1st / 31st pick / 2001"
"18",76,"Jarret Johnson",22,"de",15,1,285,"6-3","Alabama","8/14/1981","Rook",2,"Baltimore Ravens / 4th / 109th pick / 2003"
"19",83,"Ron Johnson",23,"",6,0,225,"6-2","Minnesota","5/23/1980","1",0,"Baltimore Ravens / 4th / 123rd pick / 2002"
"20",88,"John Jones",28,"",11,0,255,"6-4","Pittsburgh,Indiana (PA)","4/4/1975","3",0,""
"21",82,"Terry Jones",24,"TE",16,13,265,"6-3","Alabama","12/3/1979","1",2,"Baltimore Ravens / 5th / 155th pick / 2002"
"22",92,"Ma'ake Kemoeatu",24,"lb",15,1,335,"6-5","Utah","1/10/1979","1",2,""
"23",22,"Tom Knight",29,"db",10,1,202,"6-0","Iowa","12/29/1974","6",1,"Arizona Cardinals / 1st / 9th pick / 1997"
"24",31,"Jamal Lewis*+",24,"RB",16,16,240,"5-11","Tennessee","8/29/1979","3",17,"Baltimore Ravens / 1st / 5th pick / 2000"
"25",52,"Ray Lewis*+",28,"RILB",16,16,245,"6-1","Miami (FL)","5/15/1975","7",20,"Baltimore Ravens / 1st / 26th pick / 1996"
"26",59,"Joe Maese",25,"",16,0,241,"6-0","New Mexico","12/2/1978","2",1,"Baltimore Ravens / 6th / 194th pick / 2001"
"27",21,"Chris McAlister*+",26,"LCB",15,15,206,"6-1","Arizona","6/14/1977","4",15,"Baltimore Ravens / 1st / 10th pick / 1999"
"28",33,"Harold Morrow",30,"",14,0,232,"5-11","Auburn","2/24/1973","7",0,""
