"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",32,"Cedric Benson",27,"RB",13,13,222,"5-11","Texas","12/28/1982","4",8,"Chicago Bears / 1st / 4th pick / 2005"
"2",87,"Andre Caldwell",24,"wr",16,3,207,"6-1","Florida","4/15/1985","1",4,"Cincinnati Bengals / 3rd / 97th pick / 2008"
"3",86,"Daniel Coats",25,"TE",16,11,257,"6-3","BYU","4/16/1984","2",1,""
"4",11,"Laveranues Coles",32,"WR",16,13,193,"5-11","Florida St.","12/29/1977","9",4,"New York Jets / 3rd / 78th pick / 2000"
"5",73,"Anthony Collins",24,"t",14,7,308,"6-6","Kansas","11/2/1985","1",3,"Cincinnati Bengals / 4th / 112th pick / 2008"
"6",64,"Kyle Cook",26,"C",16,16,295,"6-3","Michigan St.","7/25/1983","1",6,""
"7",12,"Quan Cosby",27,"",16,0,191,"5-9","Texas","12/23/1982","Rook",0,""
"8",42,"Chris Crocker",29,"FS",13,13,194,"5-11","Marshall","3/9/1980","6",6,"Cleveland Browns / 3rd / 84th pick / 2003"
"9",68,"Jonathan Fanene",27,"DE",16,10,290,"6-3","Utah","3/19/1982","4",7,"Cincinnati Bengals / 7th / 233rd pick / 2005"
"10",88,"John Paul Foschi",27,"TE",15,10,270,"6-4","Georgia Tech","5/19/1982","4",2,""
"11",91,"Robert Geathers",26,"DE",15,15,270,"6-3","Georgia","8/11/1983","5",9,"Cincinnati Bengals / 4th / 117th pick / 2004"
"12",17,"Shayne Graham",32,"",16,0,197,"6-0","Virginia Tech","12/9/1977","8",3,""
"13",29,"Leon Hall",25,"RCB",16,16,193,"5-11","Michigan","12/9/1984","2",15,"Cincinnati Bengals / 1st / 18th pick / 2007"
"14",82,"Clark Harris",25,"",11,0,257,"6-5","Rutgers","7/10/1984","1",1,"Green Bay Packers / 7th / 243rd pick / 2007"
"15",60,"Orien Harris",26,"",4,0,300,"6-3","Miami (FL)","6/3/1983","3",1,"Pittsburgh Steelers / 4th / 133rd pick / 2006"
"16",34,"Kyries Hebert",29,"",15,0,220,"6-3","La-Lafayette","10/9/1980","1",1,""
"17",15,"Chris Henry",26,"",8,0,197,"6-4","West Virginia","5/17/1983","4",2,"Cincinnati Bengals / 3rd / 83rd pick / 2005"
"18",NA,"Darius Hill",24,"",1,0,236,"6-6","Ball St.","8/26/1985","Rook",0,""
"19",52,"Abdul Hodge",27,"",16,0,235,"6-0","Iowa","9/9/1982","3",1,"Green Bay Packers / 3rd / 67th pick / 2006"
"20",10,"Kevin Huber",24,"",16,0,221,"6-0","Cincinnati","7/16/1985","Rook",2,"Cincinnati Bengals / 5th / 142nd pick / 2009"
"21",53,"Rashad Jeanty",26,"lb",15,1,235,"6-2","Central Florida","4/17/1983","3",2,""
"22",59,"Brandon Johnson",26,"lb",16,3,220,"6-5","Louisville","4/5/1983","3",3,"Arizona Cardinals / 5th / 142nd pick / 2006"
"23",85,"Chad Johnson*",31,"",16,15,192,"6-1","Langston,Oregon St.","1/9/1978","8",9,"Cincinnati Bengals / 2nd / 36th pick / 2001"
"24",23,"Jeremi Johnson",29,"FB",16,8,265,"5-11","Indiana,West. Kentucky","9/4/1980","6",0,"Cincinnati Bengals / 4th / 118th pick / 2003"
"25",27,"Larry Johnson",30,"",7,0,228,"6-1","Penn St.","11/19/1979","6",1,"Kansas City Chiefs / 1st / 27th pick / 2003"
"26",93,"Michael Johnson",22,"",16,0,260,"6-7","Georgia Tech","2/7/1987","Rook",2,"Cincinnati Bengals / 3rd / 70th pick / 2009"
"27",99,"Tank Johnson",28,"RDT",14,13,300,"6-3","Washington","12/7/1981","5",6,"Chicago Bears / 2nd / 47th pick / 2004"
"28",20,"David Jones",24,"",12,0,196,"6-0","Wingate","9/19/1985","2",1,"New Orleans Saints / 5th / 145th pick / 2007"
"29",57,"Dhani Jones",31,"MLB",16,16,240,"6-1","Michigan","2/22/1978","8",9,"New York Giants / 6th / 177th pick / 2000"
"30",22,"Johnathan Joseph",25,"LCB",16,16,185,"5-11","South Carolina","4/16/1984","3",8,"Cincinnati Bengals / 1st / 24th pick / 2006"
