"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",44,"Martin Bayless",28,"SS",14,14,195,"6-2","Bowling Green","10/11/1962","6",7,"St. Louis Cardinals / 4th / 101st pick / 1984"
"2",82,"Rod Bernstine",25,"rb",12,1,238,"6-3","Texas A&M","2/8/1965","3",5,"San Diego Chargers / 1st / 24th pick / 1987"
"3",32,"Michael Brooks",23,"",1,0,195,"6-0","North Carolina St.","3/12/1967","1",0,""
"4",90,"Richard Brown",25,"",11,0,240,"6-3","San Diego St.","9/21/1965","3",1,""
"5",35,"Marion Butts*",24,"RB",14,13,248,"6-1","NE Oklahoma A&M,Florida St.","8/1/1966","1",11,"San Diego Chargers / 7th / 183rd pick / 1989"
"6",22,"Gill Byrd",29,"LCB",16,16,195,"5-11","San Jose St.","2/20/1961","7",9,"San Diego Chargers / 1st / 22nd pick / 1983"
"7",46,"Joe Caravello",27,"TE",7,7,270,"6-3","Tulane","6/6/1963","3",0,""
"8",3,"John Carney",26,"K",12,0,180,"5-11","Notre Dame","4/20/1964","2",3,""
"9",63,"Frank Cornish",23,"C",16,16,287,"6-4","UCLA","9/24/1967","Rook",7,"San Diego Chargers / 6th / 143rd pick / 1990"
"10",88,"Arthur Cox",29,"TE",16,14,262,"6-3","Texas Southern","2/5/1961","7",1,""
"11",87,"Quinn Early",25,"wr",14,4,190,"6-0","Iowa","4/13/1965","2",3,"San Diego Chargers / 3rd / 60th pick / 1988"
"12",28,"Donnie Elder",27,"KR",12,0,175,"5-9","Memphis","12/13/1963","5",0,"New York Jets / 3rd / 67th pick / 1985"
"13",51,"Cedric Figaro",24,"lb",16,1,255,"6-2","Notre Dame","8/17/1966","2",2,"San Diego Chargers / 6th / 152nd pick / 1988"
"14",96,"Eric Floyd",25,"lt",16,6,310,"6-5","Auburn","10/28/1965","Rook",4,""
"15",27,"Donald Frank",25,"db",16,2,192,"6-0","Winston-Salem St.","10/24/1965","Rook",2,""
"16",17,"John Friesz",23,"qb",1,1,214,"6-4","Idaho","5/19/1967","Rook",0,"San Diego Chargers / 6th / 138th pick / 1990"
"17",29,"Joe Fuller",26,"db",4,1,180,"5-11","Northern Iowa","9/25/1964","Rook",1,""
"18",25,"Vencie Glenn",26,"FS",14,14,205,"6-0","Indiana St.","10/26/1964","4",6,"New England Patriots / 2nd / 54th pick / 1986"
"19",67,"Leo Goeas",24,"LT",15,10,300,"6-4","Hawaii","8/15/1966","Rook",5,"San Diego Chargers / 3rd / 60th pick / 1990"
"20",92,"Burt Grossman",23,"RDE",15,15,270,"6-4","Pittsburgh","4/10/1967","1",8,"San Diego Chargers / 1st / 8th pick / 1989"
"21",53,"Courtney Hall",22,"LG",16,16,281,"6-2","Rice","8/26/1968","1",7,"San Diego Chargers / 2nd / 37th pick / 1989"
"22",33,"Ronnie Harmon",26,"rb",16,2,200,"5-11","Iowa","5/7/1964","4",8,"Buffalo Bills / 1st / 16th pick / 1986"
"23",34,"Steve Hendrickson",24,"",14,0,250,"6-0","California","8/30/1966","1",1,"San Francisco 49ers / 6th / 167th pick / 1989"
"24",97,"George Hinkle",25,"de",16,3,273,"6-4","Arizona","3/17/1965","2",2,"San Diego Chargers / 11th / 293rd pick / 1988"
"25",10,"John Kidd",29,"P",16,0,210,"6-3","Northwestern","8/22/1961","6",2,"Buffalo Bills / 5th / 128th pick / 1984"
"26",81,"Nate Lewis",24,"PR",12,3,198,"5-11","Georgia,Oregon Tech","10/19/1966","Rook",3,"San Diego Chargers / 7th / 187th pick / 1990"
"27",38,"Sammy Lilly",25,"",2,0,178,"5-9","Georgia Tech","2/12/1965","1",0,"New York Giants / 8th / 202nd pick / 1988"
"28",24,"Lester Lyles",28,"db",15,3,209,"6-3","Virginia","12/27/1962","5",2,"New York Jets / 2nd / 40th pick / 1985"
"29",47,"Jerry Mays",23,"",2,0,176,"5-7","Georgia Tech","12/8/1967","Rook",0,""
"30",31,"Craig McEwen",25,"te",16,4,220,"6-1","Utah","12/16/1965","3",4,""
"31",36,"Joe Mickles",25,"",1,0,221,"5-10","Mississippi","12/25/1965","1",0,"Washington Redskins / 12th / 317th pick / 1989"
"32",83,"Anthony Miller*",25,"WR",16,16,190,"5-11","San Diego St.,Tennessee","4/15/1965","2",10,"San Diego Chargers / 1st / 15th pick / 1988"
"33",69,"Les Miller",25,"NT",14,9,292,"6-7","Kansas St.,Fort Hays St.","3/1/1965","3",6,""
"34",52,"Jeff Mills",22,"",5,0,244,"6-3","Nebraska","10/8/1968","Rook",0,"San Diego Chargers / 3rd / 57th pick / 1990"
"35",20,"Darrin Nelson",31,"",14,0,184,"5-9","Stanford","1/2/1959","8",0,"Minnesota Vikings / 1st / 7th pick / 1982"
"36",91,"Leslie O'Neal*",26,"ROLB",16,16,275,"6-4","Oklahoma St.","5/7/1964","4",12,"San Diego Chargers / 1st / 8th pick / 1986"
"37",37,"Terry Orr",29,"",9,0,231,"6-3","Texas","9/27/1961","4",0,"Washington Redskins / 10th / 263rd pick / 1985"
"38",78,"Joel Patten",32,"",8,0,310,"6-7","Duke","2/7/1958","10",1,""
"39",75,"Joe Phillips",27,"nt",3,3,298,"6-5","Oregon St.,SMU","7/15/1963","4",1,"Minnesota Vikings / 4th / 93rd pick / 1986"
"40",50,"Gary Plummer",30,"LILB",16,15,244,"6-2","California","1/26/1960","4",7,""
"41",7,"Fuad Reveiz",27,"",4,0,225,"5-11","Tennessee","2/24/1963","5",-1,"Miami Dolphins / 7th / 195th pick / 1985"
"42",65,"David Richards",24,"RG",16,16,315,"6-5","SMU,UCLA","4/11/1966","2",7,"San Diego Chargers / 4th / 98th pick / 1988"
"43",98,"Gerald Robinson",27,"de",11,1,262,"6-3","Auburn","5/4/1963","4",2,"Minnesota Vikings / 1st / 14th pick / 1986"
"44",64,"Mark Rodenhauser",29,"",16,0,270,"6-5","Illinois St.","6/1/1961","3",1,""
"45",57,"Henry Rolling",25,"LOLB",16,8,232,"6-2","Nevada","9/8/1965","2",5,"Tampa Bay Buccaneers / 5th / 135th pick / 1987"
"46",79,"Tony Savage",23,"",2,0,300,"6-3","Washington St.","7/7/1967","Rook",0,"New York Jets / 5th / 112th pick / 1990"
"47",85,"Scott Schwedes",25,"",5,0,182,"6-0","Syracuse","6/30/1965","3",0,"Miami Dolphins / 2nd / 56th pick / 1987"
"48",30,"Sam Seale",28,"RCB",16,13,182,"5-9","West. State (CO)","10/6/1962","6",7,"Los Angeles Raiders / 8th / 224th pick / 1984"
"49",55,"Junior Seau",21,"RILB",16,15,250,"6-3","USC","1/19/1969","Rook",7,"San Diego Chargers / 1st / 5th pick / 1990"
"50",23,"Anthony Shelton",23,"",14,0,195,"6-1","Tennessee St.","9/4/1967","Rook",1,"San Francisco 49ers / 11th / 289th pick / 1990"
"51",54,"Billy Ray Smith",29,"LOLB",11,10,235,"6-3","Arkansas","8/10/1961","7",5,"San Diego Chargers / 1st / 5th pick / 1983"
"52",43,"Tim Spencer",30,"",4,0,224,"6-1","Ohio St.","12/10/1960","5",0,"San Diego Chargers / 11th / 307th pick / 1983"
"53",85,"Kitrick Taylor",26,"",3,0,194,"5-11","Washington St.","7/22/1964","2",1,"Kansas City Chiefs / 5th / 128th pick / 1987"
"54",76,"Broderick Thompson",30,"RT",16,16,295,"6-5","Kansas","8/14/1960","5",7,""
"55",11,"Billy Joe Tolliver",24,"QB",15,14,217,"6-1","Texas Tech","2/7/1966","1",9,"San Diego Chargers / 2nd / 51st pick / 1989"
"56",73,"Tom Toth",28,"",1,0,279,"6-5","West. Michigan","5/23/1962","4",0,"New England Patriots / 4th / 102nd pick / 1985"
"57",13,"Mark Vlasic",27,"qb",6,1,205,"6-3","Iowa","10/25/1963","3",1,"San Diego Chargers / 4th / 88th pick / 1987"
"58",89,"Derrick Walker",23,"TE",16,12,246,"6-0","Michigan","6/23/1967","Rook",3,"San Diego Chargers / 6th / 163rd pick / 1990"
"59",99,"Lee Williams",28,"LDE",16,16,269,"6-6","Bethune-Cookman","10/15/1962","6",8,"San Diego Chargers / 1st / 6th pick / 1984 Supp"
"60",84,"Walter Wilson",24,"te",14,5,185,"5-10","East Carolina","10/6/1966","Rook",1,"San Diego Chargers / 3rd / 67th pick / 1990"
"61",70,"Mike Zandofsky",25,"",13,0,300,"6-2","Washington","11/30/1965","1",1,"Phoenix Cardinals / 3rd / 67th pick / 1989"
"62",NA,"Team Total",25.8,"",16,NA,235.2,"6-1.7","","","2.8",NA,""
