"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"James Anderson",23,"lb",16,2,220,"6-3","Virginia Tech","9/26/1983","Rook",2,"Carolina Panthers / 3rd / 88th pick / 2006"
"2",7,"Jason Baker",28,"",16,0,201,"6-1","Iowa","5/17/1978","5",3,""
"3",14,"Brett Basanez",23,"",1,0,215,"6-2","Northwestern","5/11/1983","Rook",0,""
"4",11,"Taye Biddle",23,"",2,0,185,"6-2","Mississippi","2/27/1983","Rook",0,""
"5",28,"Colin Branch",26,"ss",16,4,203,"6-0","Stanford","3/2/1980","3",3,"Carolina Panthers / 4th / 119th pick / 2003"
"6",73,"Jeremy Bridges",26,"RT",14,14,301,"6-4","Southern Miss","4/19/1980","2",6,"Philadelphia Eagles / 6th / 185th pick / 2003"
"7",97,"Tony Brown",26,"",1,0,283,"6-2","Memphis","9/29/1980","2",0,""
"8",27,"Dion Byrum",23,"",3,0,192,"5-10","Ohio","2/18/1983","Rook",0,""
"9",67,"Jordan Carstens",25,"",1,0,300,"6-5","Iowa St.","1/22/1981","2",0,""
"10",18,"Drew Carter",25,"wr",14,2,200,"6-3","Ohio St.","9/5/1981","1",3,"Carolina Panthers / 5th / 163rd pick / 2004"
"11",54,"Vinny Ciurciu",26,"",16,0,235,"6-0","Clemson,Boston Col.","5/2/1980","3",1,""
"12",83,"Keary Colbert",24,"wr",12,3,200,"6-1","USC","5/21/1982","2",0,"Carolina Panthers / 2nd / 62nd pick / 2004"
"13",57,"Rod Davis",25,"",1,0,239,"6-2","Southern Miss","4/2/1981","2",0,"Minnesota Vikings / 5th / 155th pick / 2004"
"14",58,"Thomas Davis",23,"LB",14,14,231,"6-1","Georgia","3/22/1983","1",7,"Carolina Panthers / 1st / 14th pick / 2005"
"15",17,"Jake Delhomme",31,"QB",13,13,215,"6-2","La-Lafayette","1/10/1975","7",7,""
"16",53,"Na'il Diggs",28,"LB",15,10,238,"6-4","Ohio St.","7/8/1978","6",5,"Green Bay Packers / 4th / 98th pick / 2000"
"17",52,"Chris Draft",30,"MLB",16,16,232,"5-11","Stanford","2/26/1976","8",9,"Chicago Bears / 6th / 157th pick / 1998"
"18",78,"Todd Fordham",33,"rt",16,1,320,"6-5","Florida St.","10/9/1973","9",1,""
"19",26,"DeShaun Foster",26,"RB",14,14,222,"6-0","UCLA","1/10/1980","3",6,"Carolina Panthers / 2nd / 34th pick / 2002"
"20",84,"Michael Gaines",26,"TE",16,9,280,"6-3","Central Florida","3/30/1980","2",1,"Carolina Panthers / 7th / 232nd pick / 2004"
"21",20,"Chris Gamble",23,"LCB",15,13,200,"6-1","Ohio St.","3/11/1983","2",7,"Carolina Panthers / 1st / 28th pick / 2004"
"22",37,"Nick Goings",28,"",11,0,225,"6-0","Ohio St.,Pittsburgh","1/26/1978","5",1,""
"23",69,"Jordan Gross",26,"LT",16,16,300,"6-4","Utah","7/20/1980","3",6,"Carolina Panthers / 1st / 8th pick / 2003"
"24",63,"Geoff Hangartner",24,"C",16,15,301,"6-5","Texas A&M","4/22/1982","1",6,"Carolina Panthers / 5th / 169th pick / 2005"
"25",88,"Karl Hankton",36,"",16,0,202,"6-2","LSU,Trinity (IL)","7/24/1970","8",0,""
"26",75,"Justin Hartwig",28,"c",2,1,305,"6-4","Kansas","11/21/1978","4",0,"Tennessee Titans / 6th / 187th pick / 2002"
"27",45,"Brad Hoover",30,"FB",16,12,242,"6-0","West. Carolina","11/11/1976","6",1,""
"28",23,"Reggie Howard",29,"",6,0,190,"6-0","Henderson St.,Memphis","5/17/1977","6",0,""
"29",57,"Brandon Jamison",25,"",4,0,205,"6-1","Clemson,West Georgia","7/31/1981","Rook",0,""
"30",77,"Kris Jenkins*",27,"RDT",16,16,335,"6-4","Maryland","8/3/1979","5",10,"Carolina Panthers / 2nd / 44th pick / 2001"
"31",19,"Keyshawn Johnson",34,"WR",16,16,212,"6-4","USC","7/22/1972","10",6,"New York Jets / 1st / 1st pick / 1996"
