"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"James Anderson",26,"lb",16,7,220,"6-3","Virginia Tech","9/26/1983","3",5,"Carolina Panthers / 3rd / 88th pick / 2006"
"2",7,"Jason Baker",31,"",16,0,201,"6-1","Iowa","5/17/1978","8",2,""
"3",82,"Gary Barnidge",24,"te",16,3,240,"6-5","Louisville","9/22/1985","1",2,"Carolina Panthers / 5th / 141st pick / 2008"
"4",52,"Jon Beason*",24,"MLB",16,16,237,"6-0","Miami (FL)","1/14/1985","2",15,"Carolina Panthers / 1st / 25th pick / 2007"
"5",NA,"Mackenzy Bernadeau",23,"lg",16,7,292,"6-4","Bentley College","1/3/1986","1",4,"Carolina Panthers / 7th / 250th pick / 2008"
"6",17,"Tyler Brayton",30,"DE",15,15,280,"6-6","Colorado","11/20/1979","6",8,"Oakland Raiders / 1st / 32nd pick / 2003"
"7",91,"Everette Brown",22,"de",15,1,250,"6-4","Florida St.","8/7/1987","Rook",2,"Carolina Panthers / 2nd / 43rd pick / 2009"
"8",78,"Antwon Burton",26,"",2,0,315,"6-3","Temple","7/11/1983","3",0,""
"9",55,"Dan Connor",24,"",16,0,233,"6-3","Penn St.","11/2/1985","1",2,"Carolina Panthers / 3rd / 74th pick / 2008"
"10",53,"Quinton Culberson",24,"",5,0,240,"6-1","Mississippi St.","10/21/1985","2",0,""
"11",58,"Thomas Davis",26,"lb",7,7,231,"6-1","Georgia","3/22/1983","4",4,"Carolina Panthers / 1st / 14th pick / 2005"
"12",17,"Jake Delhomme",34,"QB",11,11,215,"6-2","La-Lafayette","1/10/1975","10",3,""
"13",53,"Na'il Diggs",31,"LB",14,11,238,"6-4","Ohio St.","7/8/1978","9",5,"Green Bay Packers / 4th / 98th pick / 2000"
"14",42,"Tony Fiammetta",23,"fb",10,2,246,"6-0","Syracuse","8/22/1986","Rook",0,"Carolina Panthers / 4th / 128th pick / 2009"
"15",20,"Chris Gamble",26,"LCB",16,16,200,"6-1","Ohio St.","3/11/1983","5",8,"Carolina Panthers / 1st / 28th pick / 2004"
"16",30,"Charles Godfrey",24,"FS",12,11,207,"6-0","Iowa","11/15/1985","1",5,"Carolina Panthers / 3rd / 67th pick / 2008"
"17",33,"Mike Goodson",22,"",8,0,195,"5-11","Texas A&M","5/23/1987","Rook",0,"Carolina Panthers / 4th / 111th pick / 2009"
"18",69,"Jordan Gross",29,"LT",9,9,300,"6-4","Utah","7/20/1980","6",4,"Carolina Panthers / 1st / 8th pick / 2003"
"19",43,"Chris Harris",27,"SS",13,13,206,"6-1","La-Monroe","8/6/1982","4",6,"Chicago Bears / 6th / 181st pick / 2005"
"20",77,"Ra'Shon Harris",23,"",2,0,320,"6-5","Oregon","8/26/1986","Rook",0,"Pittsburgh Steelers / 6th / 205th pick / 2009"
"21",98,"Nick Hayden",23,"ldt",10,2,295,"6-4","Wisconsin","2/4/1986","1",2,"Carolina Panthers / 6th / 181st pick / 2008"
"22",45,"Brad Hoover",33,"fb",11,4,242,"6-0","West. Carolina","11/11/1976","9",1,""
"23",44,"J.J. Jansen",23,"",16,0,254,"6-2","Notre Dame","1/20/1986","Rook",1,""
"24",80,"Dwayne Jarrett",23,"wr",13,2,219,"6-4","USC","9/11/1986","2",2,"Carolina Panthers / 2nd / 45th pick / 2007"
"25",95,"Charles Johnson",23,"de",13,2,270,"6-2","Georgia","7/10/1986","2",3,"Carolina Panthers / 3rd / 83rd pick / 2007"
