"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",61,"Mark Adickes",29,"g",8,1,278,"6-4","Baylor","4/22/1961","4",1,"Kansas City Chiefs / 1st / 5th pick / 1984 Supp"
"2",53,"Jeff Bostic",32,"C",16,16,268,"6-2","Clemson","9/18/1958","10",8,""
"3",23,"Todd Bowles",27,"FS",16,16,203,"6-2","Temple","11/18/1963","4",7,""
"4",82,"John Brandes",26,"",16,0,249,"6-2","Cameron","4/2/1964","3",0,""
"5",24,"Kelvin Bryant",30,"",15,0,195,"6-2","North Carolina","9/26/1960","4",3,"Washington Redskins / 7th / 196th pick / 1983"
"6",21,"Earnest Byner*",28,"RB",16,16,215,"5-10","East Carolina","9/15/1962","6",12,"Cleveland Browns / 10th / 280th pick / 1984"
"7",50,"Ravin Caldwell",27,"",16,0,233,"6-3","Arkansas","8/4/1963","3",2,"Washington Redskins / 5th / 113th pick / 1986"
"8",84,"Gary Clark*",28,"WR",16,16,173,"5-9","James Madison","5/1/1962","5",12,"Washington Redskins / 2nd / 55th pick / 1984 Supp"
"9",51,"Monte Coleman",33,"",15,0,242,"6-2","Central Arkansas","11/4/1957","11",2,"Washington Redskins / 11th / 289th pick / 1979"
"10",55,"Andre Collins",22,"LLB",16,16,237,"6-1","Penn St.","5/4/1968","Rook",9,"Washington Redskins / 2nd / 46th pick / 1990"
"11",34,"Brian Davis",27,"",7,0,190,"6-2","Nebraska","8/31/1963","3",0,"Washington Redskins / 2nd / 30th pick / 1987"
"12",26,"Wayne Davis",27,"",1,0,175,"5-11","Indiana St.","7/17/1963","5",0,"San Diego Chargers / 2nd / 39th pick / 1985"
"13",25,"Reggie Dupard",27,"",7,0,206,"5-11","SMU","10/30/1963","4",1,"New England Patriots / 1st / 26th pick / 1986"
"14",27,"Brad Edwards",24,"db",16,1,208,"6-2","South Carolina","3/22/1966","2",2,"Minnesota Vikings / 2nd / 54th pick / 1988"
"15",97,"Jumpy Geathers",30,"de",9,1,290,"6-7","Wichita St.","6/26/1960","6",1,"New Orleans Saints / 2nd / 42nd pick / 1984"
"16",2,"Kelly Goodburn",28,"",4,0,195,"6-2","Emporia St.,Iowa St.","4/14/1962","3",0,""
"17",54,"Kurt Gouveia",26,"mlb",16,7,233,"6-1","BYU","9/14/1964","3",5,"Washington Redskins / 8th / 213th pick / 1986"
"18",77,"Darryl Grant",31,"RDT",16,15,269,"6-1","Rice","11/22/1959","9",8,"Washington Redskins / 9th / 231st pick / 1981"
"19",28,"Darrell Green*",30,"RCB",16,16,184,"5-9","Texas A&M-Kingsville","2/15/1960","7",14,"Washington Redskins / 1st / 28th pick / 1983"
"20",68,"Russ Grimm",31,"LG",15,11,273,"6-3","Pittsburgh","5/2/1959","9",6,"Washington Redskins / 3rd / 69th pick / 1981"
"21",86,"Stephen Hobbs",25,"",7,0,200,"5-11","North Alabama","11/14/1965","Rook",0,""
"22",16,"Stan Humphries",25,"qb",7,5,223,"6-2","LSU,La-Monroe","4/14/1965","1",1,"Washington Redskins / 6th / 159th pick / 1988"
"23",66,"Joe Jacoby",31,"rt",16,6,305,"6-7","Louisville","7/6/1959","9",4,""
"24",47,"A.J. Johnson",23,"",5,0,175,"5-8","Texas St.","6/22/1967","1",1,"Washington Redskins / 6th / 149th pick / 1989"
"25",88,"Jimmie Johnson",24,"te",16,5,252,"6-2","Howard","10/6/1966","1",2,"Washington Redskins / 12th / 316th pick / 1989"
"26",80,"Joe Johnson",28,"KR",15,0,170,"5-8","Notre Dame","12/21/1962","1",0,""
"27",45,"Sidney Johnson",25,"db",10,1,175,"5-9","California","3/7/1965","2",1,""
