"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",23,"Robert Alford",26,"CB",10,10,188,"5-10","SE Louisiana","11/1/1988","1",4,"Atlanta Falcons / 2nd / 60th pick / 2013"
"2",97,"James Anderson",31,"",5,NA,220,"6-3","Virginia Tech","9/26/1983","8",0,"Carolina Panthers / 3rd / 88th pick / 2006"
"3",28,"Javier Arenas",27,"",6,0,195,"5-9","Alabama","10/28/1987","4",0,"Kansas City Chiefs / 2nd / 50th pick / 2010"
"4",75,"Jon Asamoah",26,"RG",15,15,304,"6-4","Illinois","7/21/1988","4",8,"Kansas City Chiefs / 3rd / 68th pick / 2010"
"5",95,"Jonathan Babineaux",33,"DE",15,15,281,"6-2","Iowa","10/12/1981","9",6,"Atlanta Falcons / 2nd / 59th pick / 2005"
"6",72,"Sam Baker",29,"",5,0,308,"6-5","USC","5/30/1985","6",0,"Atlanta Falcons / 1st / 21st pick / 2008"
"7",29,"Sean Baker",26,"",5,0,209,"6-1","Ball St.","11/6/1988","2",0,""
"8",59,"Joplo Bartu",24,"LB",16,14,230,"6-2","Texas St.","10/3/1990","1",6,""
"9",71,"Kroy Biermann",29,"DE",16,15,242,"6-3","Montana","9/12/1985","6",7,"Atlanta Falcons / 5th / 154th pick / 2008"
"10",63,"Justin Blalock",31,"LG",15,15,320,"6-3","Texas","12/20/1983","7",8,"Atlanta Falcons / 2nd / 39th pick / 2007"
"11",5,"Matthew Bosher",27,"",16,0,208,"6-1","Miami (FL)","10/18/1987","3",3,"Atlanta Falcons / 6th / 192nd pick / 2011"
"12",3,"Matt Bryant",39,"",16,0,200,"5-9","Baylor","5/29/1975","12",5,""
"13",68,"Gabe Carimi",26,"rt",16,7,315,"6-7","Wisconsin","6/13/1988","3",4,"Chicago Bears / 1st / 29th pick / 2011"
"14",19,"Drew Davis",25,"",6,0,205,"6-1","Oregon","1/4/1989","3",0,""
"15",42,"Patrick DiMarco",25,"fb",16,7,240,"6-1","South Carolina","4/30/1989","2",1,""
"16",83,"Harry Douglas",30,"wr",12,6,170,"5-11","Louisville","9/16/1984","6",5,"Atlanta Falcons / 3rd / 84th pick / 2008"
