"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",23,"Vince Agnew",25,"",4,0,192,"5-10","Central Michigan","12/28/1987","Rook",0,""
"2",55,"Alex Albright",24,"lb",14,2,251,"6-5","Boston Col.","1/29/1988","1",2,""
"3",62,"David Arkin",25,"",1,0,300,"6-5","Missouri State","10/7/1987","1",0,"Dallas Cowboys / 4th / 110th pick / 2011"
"4",13,"Anthony Armstrong",29,"",1,0,175,"5-11","West Texas A&M","3/29/1983","2",0,""
"5",19,"Miles Austin",28,"WR",16,15,215,"6-3","Monmouth","6/30/1984","6",7,""
"6",5,"Dan Bailey",24,"",16,0,198,"6-0","Oklahoma St.","1/26/1988","1",5,""
"7",79,"Ben Bass",23,"",2,0,288,"6-4","Texas A&M","10/12/1989","Rook",0,""
"8",11,"Cole Beasley",23,"",10,0,174,"5-8","SMU","4/26/1989","Rook",1,""
"9",73,"Mackenzy Bernadeau",26,"RG",16,16,292,"6-4","Bentley College","1/3/1986","4",9,"Carolina Panthers / 7th / 250th pick / 2008"
"10",92,"Josh Brent",24,"nt",12,5,321,"6-2","Illinois","1/30/1988","2",3,"Dallas Cowboys / 7th / 2010 Supp"
"11",88,"Dez Bryant",24,"WR",16,14,225,"6-2","Oklahoma St.","11/4/1988","2",11,"Dallas Cowboys / 1st / 24th pick / 2010"
"12",31,"Mario Butler",24,"",1,0,180,"6-0","Georgia Tech","10/20/1988","1",0,""
"13",57,"Victor Butler",25,"lb",16,1,231,"6-2","Oregon St.","7/29/1987","3",2,"Dallas Cowboys / 4th / 110th pick / 2009"
"14",72,"Rob Callaway",24,"",2,0,312,"6-5","Saginaw Valley St.","2/14/1988","1",0,""
"15",39,"Brandon Carr",26,"LCB",16,16,207,"6-0","Grand Valley St.","5/19/1986","4",6,"Kansas City Chiefs / 5th / 140th pick / 2008"
"16",54,"Bruce Carter",24,"MLB",11,11,235,"6-3","North Carolina","2/19/1988","1",4,"Dallas Cowboys / 2nd / 40th pick / 2011"
"17",42,"Barry Church",24,"ss",3,3,222,"6-1","Toledo","2/11/1988","2",1,""
"18",24,"Morris Claiborne",22,"RCB",15,15,188,"5-11","LSU","2/7/1990","Rook",6,"Dallas Cowboys / 1st / 6th pick / 2012"
"19",20,"Michael Coe",29,"",3,0,190,"6-1","Alabama St.","12/17/1983","5",0,"Indianapolis Colts / 5th / 173rd pick / 2007"
"20",99,"Kenyon Coleman",33,"dt",7,5,285,"6-5","UCLA","4/10/1979","10",2,"Oakland Raiders / 5th / 147th pick / 2002"
"21",52,"Dan Connor",27,"mlb",14,8,233,"6-3","Penn St.","11/2/1985","4",3,"Carolina Panthers / 3rd / 74th pick / 2008"
"22",63,"Ryan Cook",29,"C",13,11,325,"6-6","New Mexico","5/8/1983","6",6,"Minnesota Vikings / 2nd / 51st pick / 2006"
"23",67,"Phil Costa",25,"c",3,3,307,"6-3","Maryland","7/11/1987","2",2,""
"24",70,"Tyrone Crawford",23,"",16,0,275,"6-4","Boise St.","11/22/1989","Rook",1,"Dallas Cowboys / 3rd / 81st pick / 2012"
"25",76,"Derrick Dockery",32,"rg",15,2,345,"6-6","Texas","9/7/1980","9",2,"Washington Redskins / 3rd / 81st pick / 2003"
