"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",62,"Titus Adams",26,"",2,0,305,"6-3","Nebraska","1/28/1983","Rook",0,"New York Jets / 7th / 220th pick / 2006"
"2",88,"Sam Aiken",29,"wr",14,7,204,"6-2","North Carolina","12/14/1980","6",3,"Buffalo Bills / 4th / 127th pick / 2003"
"3",52,"Eric Alexander",27,"",14,0,230,"6-3","LSU","2/8/1982","5",1,""
"4",27,"Kyle Arrington",23,"",8,0,196,"5-10","Hofstra","8/12/1986","Rook",1,""
"5",86,"Chris Baker",30,"te",16,7,258,"6-3","Michigan St.","11/18/1979","7",1,"New York Jets / 3rd / 88th pick / 2002"
"6",95,"Tully Banta-Cain",29,"lb",16,10,254,"6-2","California","8/28/1980","6",7,"New England Patriots / 7th / 239th pick / 2003"
"7",23,"Leigh Bodden",28,"RCB",15,14,195,"6-1","Duquesne","9/24/1981","6",7,""
"8",92,"Ron Brace",23,"de",9,2,329,"6-3","Boston Col.","12/18/1986","Rook",2,"New England Patriots / 2nd / 40th pick / 2009"
"9",12,"Tom Brady*",32,"QB",16,16,225,"6-4","Michigan","8/3/1977","9",16,"New England Patriots / 6th / 199th pick / 2000"
"10",55,"Derrick Burgess",31,"lb",16,6,266,"6-2","Mississippi","8/12/1978","8",5,"Philadelphia Eagles / 3rd / 63rd pick / 2001"
"11",28,"Darius Butler",23,"lcb",14,5,180,"5-10","Connecticut","3/18/1986","Rook",4,"New England Patriots / 2nd / 41st pick / 2009"
"12",25,"Patrick Chung",22,"s",16,1,207,"5-11","Oregon","8/19/1987","Rook",2,"New England Patriots / 2nd / 34th pick / 2009"
"13",63,"Dan Connolly",27,"rg",14,4,311,"6-4","SE Missouri St.","9/2/1982","4",3,""
"14",11,"Julian Edelman",23,"wr",11,7,198,"6-0","Kent St.","5/22/1986","Rook",4,"New England Patriots / 7th / 232nd pick / 2009"
"15",33,"Kevin Faulk",33,"rb",15,7,202,"5-8","LSU","6/5/1976","10",6,"New England Patriots / 2nd / 46th pick / 1999"
"16",13,"Joey Galloway",38,"wr",3,2,197,"5-11","Ohio St.","11/20/1971","14",1,"Seattle Seahawks / 1st / 8th pick / 1995"
