"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"Charlie Anderson",26,"lb",16,5,258,"6-4","Mississippi","12/8/1981","3",2,"Houston Texans / 6th / 200th pick / 2004"
"2",89,"David Anderson",24,"",8,0,195,"5-10","Colorado St.","7/28/1983","1",1,"Houston Texans / 7th / 251st pick / 2006"
"3",51,"Shawn Barber",32,"",6,0,245,"6-2","Richmond","1/14/1975","9",0,"Washington Redskins / 4th / 113th pick / 1998"
"4",32,"Fred Bennett",24,"lcb",14,8,196,"6-1","South Carolina","12/31/1983","Rook",3,"Houston Texans / 4th / 123rd pick / 2007"
"5",71,"Jordan Black",27,"",8,0,314,"6-5","Notre Dame","1/28/1980","3",1,"Kansas City Chiefs / 5th / 153rd pick / 2003"
"6",28,"Michael Boulware",26,"",16,0,220,"6-3","Florida St.","9/17/1981","3",1,"Seattle Seahawks / 2nd / 53rd pick / 2004"
"7",65,"Mike Brisiel",24,"rg",4,4,310,"6-5","Colorado St.","3/14/1983","Rook",2,""
"8",24,"C.C. Brown",24,"SS",16,16,210,"6-2","La-Lafayette","1/27/1983","2",5,"Houston Texans / 6th / 188th pick / 2005"
"9",3,"Kris Brown",31,"",16,0,206,"5-11","Nebraska","12/23/1976","8",4,"Pittsburgh Steelers / 7th / 228th pick / 1999"
"10",87,"Mark Bruener",35,"te",14,1,260,"6-4","Washington","9/16/1972","12",0,"Pittsburgh Steelers / 1st / 27th pick / 1995"
"11",93,"Tim Bulman",25,"",2,0,294,"6-3","Boston Col.","10/31/1982","2",0,""
"12",78,"Rashad Butler",24,"",8,0,286,"6-5","Miami (FL)","2/10/1983","Rook",1,"Carolina Panthers / 3rd / 89th pick / 2006"
"13",55,"Danny Clark",30,"LB",13,8,248,"6-2","Illinois","5/9/1977","7",3,"Jacksonville Jaguars / 7th / 245th pick / 2000"
"14",96,"Earl Cochran",26,"de",15,1,284,"6-5","Alabama St.","4/19/1981","1",2,""
"15",43,"Jameel Cook",28,"",16,0,237,"5-10","Illinois","2/8/1979","6",1,"Tampa Bay Buccaneers / 6th / 174th pick / 2001"
"16",40,"Curome Cox",26,"",7,0,199,"6-1","Maryland","2/28/1981","2",0,""
"17",81,"Owen Daniels",25,"TE",16,16,245,"6-3","Wisconsin","11/9/1982","1",7,"Houston Texans / 4th / 98th pick / 2006"
"18",11,"Andre' Davis",28,"WR",14,8,195,"6-1","Virginia Tech","6/12/1979","5",8,"Cleveland Browns / 2nd / 47th pick / 2002"
"19",36,"Ron Dayne",29,"RB",13,8,250,"5-10","Wisconsin","3/14/1978","7",6,"New York Giants / 1st / 11th pick / 2000"
"20",47,"Will Demps",28,"fs",15,8,205,"6-0","San Diego St.","11/7/1979","5",3,""
"21",54,"Zach Diles",22,"",11,0,240,"6-0","Kansas St.","6/11/1985","Rook",1,"Houston Texans / 7th / 218th pick / 2007"
