"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",91,"Ikaika Alama-Francis",23,"",6,0,280,"6-5","Hawaii","12/4/1984","Rook",0,"Detroit Lions / 2nd / 58th pick / 2007"
"2",42,"Gerald Alexander",23,"FS",16,16,210,"6-0","Boise St.","6/28/1984","Rook",6,"Detroit Lions / 2nd / 61st pick / 2007"
"3",83,"Courtney Anderson",27,"",2,0,270,"6-7","San Jose St.","11/19/1980","3",0,"Oakland Raiders / 7th / 245th pick / 2004"
"4",76,"Jeff Backus",30,"LT",16,16,305,"6-5","Michigan","9/21/1977","6",8,"Detroit Lions / 1st / 18th pick / 2001"
"5",97,"Boss Bailey",28,"LB",15,12,233,"6-3","Georgia","10/14/1979","4",4,"Detroit Lions / 2nd / 34th pick / 2003"
"6",44,"Idrees Bashir",29,"ss",9,1,198,"6-2","Memphis","12/7/1978","6",1,"Indianapolis Colts / 2nd / 37th pick / 2001"
"7",41,"Tony Beckham",29,"",6,0,187,"6-1","Wisc-Stout","10/1/1978","5",0,"Tennessee Titans / 4th / 115th pick / 2002"
"8",28,"Tatum Bell",26,"rb",5,5,190,"5-11","Oklahoma St.","3/2/1981","3",2,"Denver Broncos / 2nd / 41st pick / 2004"
"9",24,"Greg Blue",25,"",4,0,215,"6-2","Georgia","3/12/1982","1",0,"Minnesota Vikings / 5th / 149th pick / 2006"
"10",40,"Jon Bradley",26,"fb",15,6,302,"6-1","Arkansas St.","1/13/1981","3",0,""
"11",25,"Fernando Bryant",30,"LCB",16,16,174,"5-10","Alabama","3/26/1977","8",5,"Jacksonville Jaguars / 1st / 26th pick / 1999"
"12",29,"Brian Calhoun",23,"",4,0,200,"5-10","Wisconsin","5/8/1984","1",1,"Detroit Lions / 3rd / 74th pick / 2006"
"13",89,"Dan Campbell",31,"te",2,1,263,"6-5","Texas A&M","4/13/1976","8",0,"New York Giants / 3rd / 79th pick / 1999"
"14",52,"Anthony Cannon",23,"",11,0,226,"5-10","Tulane","12/31/1984","1",1,"Detroit Lions / 7th / 247th pick / 2006"
"15",36,"Aveion Cason",28,"",12,0,204,"5-10","Illinois St.","7/12/1979","6",1,""
"16",75,"Shaun Cody",24,"",15,0,292,"6-4","USC","1/22/1983","2",1,"Detroit Lions / 2nd / 37th pick / 2005"
"17",55,"Donte Curry",29,"",2,0,233,"6-1","Morris Brown","7/22/1978","6",0,""
"18",55,"Buster Davis",24,"",1,0,239,"5-10","Florida St.","10/20/1983","Rook",0,"Arizona Cardinals / 3rd / 69th pick / 2007"
"19",95,"Jared DeVries",31,"DE",14,10,272,"6-4","Iowa","6/11/1976","8",5,"Detroit Lions / 3rd / 70th pick / 1999"
"20",45,"T.J. Duckett",26,"rb",12,1,254,"6-0","Michigan St.","2/17/1981","5",3,"Atlanta Falcons / 1st / 18th pick / 2002"
"21",33,"Dovonte Edwards",25,"",5,0,182,"6-0","North Carolina St.","10/17/1982","2",0,""
"22",98,"Kalimba Edwards",28,"de",8,6,264,"6-5","South Carolina","12/26/1979","5",2,"Detroit Lions / 2nd / 35th pick / 2002"
"23",21,"Travis Fisher",28,"RCB",16,13,189,"5-10","Central Florida","9/12/1979","5",5,"St. Louis Rams / 2nd / 64th pick / 2002"
"24",82,"Casey Fitzsimmons",27,"fb",16,5,258,"6-4","Carroll (MT)","10/10/1980","4",2,""
