"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",95,"Anthony Adams",31,"nt",11,4,300,"6-0","Penn St.","6/18/1980","8",3,"San Francisco 49ers / 2nd / 57th pick / 2003"
"2",86,"Kyle Adams",23,"",8,0,250,"6-4","Purdue","1/19/1988","Rook",0,""
"3",78,"Mario Addison",24,"",4,0,239,"6-2","Troy","9/6/1987","Rook",0,""
"4",13,"Armando Allen",22,"",2,0,205,"5-10","Notre Dame","4/30/1989","Rook",0,""
"5",24,"Marion Barber",28,"rb",11,1,221,"5-11","Minnesota","6/10/1983","6",3,"Dallas Cowboys / 4th / 109th pick / 2005"
"6",32,"Kahlil Bell",25,"rb",13,3,219,"6-0","UCLA","12/10/1986","2",3,""
"7",80,"Earl Bennett",24,"wr",11,4,205,"6-1","Vanderbilt","3/23/1987","3",3,"Chicago Bears / 3rd / 70th pick / 2008"
"8",35,"Zackary Bowman",27,"lcb",16,1,197,"6-1","Nebraska","11/18/1984","3",1,"Chicago Bears / 5th / 142nd pick / 2008"
"9",55,"Lance Briggs*",31,"LB",16,16,238,"6-1","Arizona","11/12/1980","8",11,"Chicago Bears / 3rd / 68th pick / 2003"
"10",72,"Gabe Carimi",23,"rt",2,2,315,"6-7","Wisconsin","6/13/1988","Rook",1,"Chicago Bears / 1st / 29th pick / 2011"
"11",44,"Tyler Clutts",27,"fb",16,8,260,"6-2","Fresno St.","11/9/1984","Rook",0,""
"12",47,"Chris Conte",22,"FS",14,9,197,"6-2","California","2/23/1989","Rook",4,"Chicago Bears / 3rd / 93rd pick / 2011"
"13",6,"Jay Cutler",28,"QB",10,10,225,"6-3","Vanderbilt","4/29/1983","5",7,"Denver Broncos / 1st / 11th pick / 2006"
"14",94,"Chauncey Davis",28,"",6,0,277,"6-2","Florida St.","1/27/1983","6",1,"Atlanta Falcons / 4th / 128th pick / 2005"
"15",87,"Kellen Davis",26,"TE",16,15,259,"6-6","Michigan St.","10/11/1985","3",2,"Chicago Bears / 5th / 158th pick / 2008"
"16",58,"Dom DeCicco",23,"",16,0,230,"6-4","Pittsburgh","9/11/1988","Rook",1,""
"17",22,"Matt Forte*",26,"RB",12,12,221,"6-1","Tulane","12/10/1985","3",10,"Chicago Bears / 2nd / 44th pick / 2008"
"18",63,"Roberto Garza",32,"C",16,16,296,"6-2","Texas A&M-Kingsville","3/26/1979","10",6,"Atlanta Falcons / 4th / 99th pick / 2001"
"19",93,"Thaddeus Gibson",24,"",2,0,240,"6-2","Ohio St.","10/21/1987","1",0,"Pittsburgh Steelers / 4th / 116th pick / 2010"
"20",9,"Robbie Gould",30,"",16,0,181,"6-1","Penn St.","12/6/1981","6",4,""
"21",21,"Corey Graham*",26,"",16,0,187,"6-0","New Hampshire","7/25/1985","4",4,"Chicago Bears / 5th / 168th pick / 2007"
"22",12,"Caleb Hanie",26,"qb",6,4,236,"6-2","Colorado St.","9/11/1985","3",2,""
"23",46,"Chris Harris",29,"ss",3,3,206,"6-1","La-Monroe","8/6/1982","6",1,"Chicago Bears / 6th / 181st pick / 2005"
"24",64,"Ricky Henry",24,"",1,0,310,"6-2","Nebraska","7/27/1987","Rook",0,""
"25",23,"Devin Hester",29,"WR",16,8,185,"5-10","Miami (FL)","11/4/1982","5",6,"Chicago Bears / 2nd / 57th pick / 2006"
"26",81,"Sam Hurd",26,"",12,0,187,"6-2","Northern Illinois","4/24/1985","5",1,""
"27",71,"Israel Idonije",31,"DE",16,16,290,"6-7","Manitoba","11/17/1980","7",9,""
"28",52,"Brian Iwuh",27,"",11,0,225,"5-11","Colorado","3/8/1984","5",0,""
"29",26,"Tim Jennings",28,"LCB",16,15,186,"5-8","Georgia","12/24/1983","5",6,"Indianapolis Colts / 2nd / 62nd pick / 2006"
"30",13,"Johnny Knox",25,"WR",14,11,185,"6-0","Abilene Christian","11/3/1986","2",6,"Chicago Bears / 5th / 140th pick / 2009"
"31",10,"Max Komar",24,"",2,0,202,"5-11","Idaho","11/30/1987","1",0,""
"32",60,"Lance Louis",26,"RT",14,13,303,"6-2","San Diego St.","4/24/1985","2",5,"Chicago Bears / 7th / 246th pick / 2009"
"33",65,"Patrick Mannelly",36,"",10,0,265,"6-5","Duke","4/18/1975","13",1,"Chicago Bears / 6th / 189th pick / 1998"
"34",45,"Chris Massey",32,"",6,0,245,"6-0","Marshall","8/21/1979","9",0,"St. Louis Rams / 7th / 243rd pick / 2002"
"35",15,"Josh McCown",32,"qb",3,2,212,"6-4","SMU,Sam Houston St.","7/4/1979","9",2,"Arizona Cardinals / 3rd / 81st pick / 2002"
"36",69,"Henry Melton",25,"DT",15,15,280,"6-3","Texas","10/11/1986","2",7,"Chicago Bears / 4th / 105th pick / 2009"
"37",31,"Brandon Meriweather",27,"fs",11,4,195,"5-11","Miami (FL)","1/14/1984","4",2,"New England Patriots / 1st / 24th pick / 2007"
"38",30,"D.J. Moore",24,"",13,1,185,"5-10","Vanderbilt","3/22/1987","2",2,"Chicago Bears / 4th / 119th pick / 2009"
"39",91,"Amobi Okoye",24,"dt",16,1,302,"6-2","Louisville","6/10/1987","4",2,"Houston Texans / 1st / 10th pick / 2007"
"40",68,"Frank Omiyale",29,"rt",16,3,310,"6-4","Tennessee Tech","11/23/1982","5",2,"Atlanta Falcons / 5th / 163rd pick / 2005"
"41",92,"Stephen Paea",23,"",11,0,306,"6-1","Oregon St.","5/11/1988","Rook",1,"Chicago Bears / 2nd / 53rd pick / 2011"
"42",90,"Julius Peppers*",31,"DE",16,16,283,"6-6","North Carolina","1/18/1980","9",12,"Carolina Panthers / 1st / 2nd pick / 2002"
"43",8,"Adam Podlesh",28,"",16,0,202,"5-11","Maryland","8/11/1983","4",2,"Jacksonville Jaguars / 4th / 101st pick / 2007"
"44",94,"Nick Reed",24,"",7,0,245,"6-2","Oregon","9/1/1987","2",1,"Seattle Seahawks / 7th / 247th pick / 2009"
"45",53,"Nick Roach",26,"LB",16,15,246,"6-1","Northwestern","6/16/1985","4",7,""
"46",18,"Dane Sanzenbacher",23,"wr",16,1,180,"5-11","Ohio St.","10/13/1988","Rook",2,""
"47",89,"Matt Spaeth",28,"TE",15,8,270,"6-7","Minnesota","11/24/1983","4",0,"Pittsburgh Steelers / 3rd / 77th pick / 2007"
"48",67,"Chris Spencer",29,"RG",15,14,309,"6-3","Mississippi","3/28/1982","6",5,"Seattle Seahawks / 1st / 26th pick / 2005"
"49",20,"Craig Steltz",25,"ss",16,5,211,"6-1","LSU","5/7/1986","3",2,"Chicago Bears / 4th / 120th pick / 2008"
"50",33,"Charles Tillman*",30,"RCB",16,16,196,"6-1","La-Lafayette","2/23/1981","8",10,"Chicago Bears / 2nd / 35th pick / 2003"
"51",75,"Matt Toeaina",27,"NT",12,12,301,"6-2","Oregon","10/9/1984","4",5,"Cincinnati Bengals / 6th / 187th pick / 2007"
"52",59,"Patrick Trahan",25,"",5,0,235,"6-2","Auburn,Mississippi","11/7/1986","Rook",0,""
"53",54,"Brian Urlacher*",33,"MLB",16,16,258,"6-4","New Mexico","5/25/1978","11",12,"Chicago Bears / 1st / 9th pick / 2000"
"54",49,"Winston Venable",24,"",12,0,210,"5-11","Boise St.","3/31/1987","Rook",1,""
"55",37,"Anthony Walters",23,"",4,0,207,"6-1","Delaware","9/19/1988","Rook",0,""
"56",73,"J'Marcus Webb",23,"LT",16,16,335,"6-7","North Texas,West Texas A&M","8/8/1988","1",6,"Chicago Bears / 7th / 218th pick / 2010"
"57",74,"Chris Williams",26,"LG",9,9,320,"6-6","Vanderbilt","8/26/1985","3",3,"Chicago Bears / 1st / 14th pick / 2008"
"58",43,"Eddie Williams",24,"lg",7,7,235,"6-1","Idaho","8/22/1987","2",3,"Washington Redskins / 7th / 221st pick / 2009"
"59",70,"Edwin Williams",25,"lg",15,7,311,"6-2","Maryland","12/10/1986","2",3,""
"60",52,"Jabara Williams",22,"",5,0,220,"6-2","S.F. Austin","7/6/1989","Rook",0,"St. Louis Rams / 7th / 228th pick / 2011"
"61",11,"Roy Williams",30,"WR",15,9,210,"6-4","Texas","12/20/1981","7",4,"Detroit Lions / 1st / 7th pick / 2004"
"62",98,"Corey Wootton",24,"",7,0,271,"6-6","Northwestern","6/22/1987","1",1,"Chicago Bears / 4th / 109th pick / 2010"
"63",27,"Major Wright",23,"SS",12,11,204,"6-0","Florida","7/1/1988","1",5,"Chicago Bears / 3rd / 75th pick / 2010"
"64",NA,"Team Total",26.5,"",16,NA,241.8,"6-1.9","","","3.6",NA,""
