"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",61,"Mike Baab",28,"C",12,12,270,"6-4","Texas","12/6/1959","5",8,"Cleveland Browns / 5th / 115th pick / 1982"
"2",9,"Matt Bahr",31,"",3,0,175,"5-10","Penn St.","7/6/1956","8",0,"Pittsburgh Steelers / 6th / 165th pick / 1979"
"3",60,"Al Baker",31,"de",12,1,265,"6-6","Colorado St.","12/9/1956","9",2,"Detroit Lions / 2nd / 40th pick / 1978"
"4",25,"Vincent Barnett",22,"",3,0,200,"6-0","Arkansas St.","2/19/1965","Rook",0,""
"5",87,"Clayton Beauford",24,"",1,0,190,"5-11","Auburn","3/1/1963","Rook",0,"Detroit Lions / 10th / 258th pick / 1985"
"6",77,"Rickey Bolden",26,"lt",5,5,274,"6-6","SMU","9/8/1961","3",3,"Cleveland Browns / 4th / 96th pick / 1984"
"7",73,"Keith Bosley",24,"t",3,2,320,"6-5","East. Kentucky","6/19/1963","Rook",2,""
"8",36,"Stephen Braggs",22,"",12,0,178,"5-9","Texas","8/29/1965","Rook",1,"Cleveland Browns / 6th / 165th pick / 1987"
"9",94,"Robert Brannon",26,"",1,0,245,"6-7","Kent St.,Arkansas","3/26/1961","Rook",0,""
"10",86,"Brian Brennan",25,"wr",13,1,178,"5-9","Boston Col.","2/15/1962","3",7,"Cleveland Browns / 4th / 104th pick / 1984"
"11",92,"Dave Butler",22,"",1,0,225,"6-4","Notre Dame","7/17/1965","Rook",0,""
"12",44,"Earnest Byner",25,"RB",12,12,215,"5-10","East Carolina","9/15/1962","3",11,"Cleveland Browns / 10th / 280th pick / 1984"
"13",96,"Reggie Camp",26,"lde",6,5,274,"6-4","California","2/28/1961","4",3,"Cleveland Browns / 3rd / 68th pick / 1983"
"14",59,"James Capers",28,"",3,0,232,"6-4","Central Michigan","6/14/1959","Rook",0,""
"15",36,"Vince Carreker",24,"",2,0,183,"6-0","Central State (OH),Cincinnati","8/21/1963","Rook",0,""
"16",75,"Alex Carter",24,"de",3,1,255,"6-3","Tennessee St.","9/6/1963","Rook",1,""
"17",11,"Jeff Christensen",27,"qb",3,2,202,"6-3","East. Illinois","1/8/1960","4",2,"Cincinnati Bengals / 5th / 137th pick / 1983"
"18",91,"Sam Clancy",29,"LDE",13,8,288,"6-7","Pittsburgh","5/29/1958","4",6,"Seattle Seahawks / 11th / 284th pick / 1982"
"19",47,"Mike Crawford",23,"",3,0,215,"5-10","Arizona St.","1/3/1964","Rook",0,"Tampa Bay Buccaneers / 12th / 324th pick / 1986"
"20",55,"Tim Crawford",25,"lb",3,3,245,"6-4","Texas Tech","12/17/1962","Rook",2,"New York Jets / 3rd / 79th pick / 1986"
"21",18,"Gary Danielson",36,"qb",6,1,195,"6-2","Purdue","9/10/1951","11",1,""
"22",38,"Johnny Davis",31,"",1,0,235,"6-1","Alabama","7/17/1956","9",0,"Tampa Bay Buccaneers / 2nd / 30th pick / 1978"
"23",29,"Hanford Dixon*+",29,"RCB",12,12,186,"5-11","Southern Miss","12/25/1958","6",15,"Cleveland Browns / 1st / 22nd pick / 1981"
"24",35,"Stacey Driver",23,"",2,0,190,"5-7","Clemson","3/4/1964","Rook",0,""
"25",27,"Brian Dudley",27,"db",3,3,180,"6-1","Bethune-Cookman","8/30/1960","Rook",1,""
"26",83,"Donnie Echols",30,"",3,0,240,"6-4","Oklahoma St.","12/16/1957","Rook",0,""
"27",24,"Ray Ellis",28,"SS",12,10,192,"6-1","Ohio St.","4/27/1959","6",5,"Philadelphia Eagles / 12th / 331st pick / 1981"
"28",39,"Major Everett",27,"rb",4,3,215,"5-10","Mississippi Col.","1/4/1960","4",1,""
"29",74,"Paul Farren",27,"LT",12,12,272,"6-5","Boston Univ.","12/24/1960","4",8,"Cleveland Browns / 12th / 316th pick / 1983"
"30",69,"Dan Fike",26,"RG",12,12,280,"6-7","Florida","6/16/1961","2",8,"New York Jets / 10th / 274th pick / 1983"
"31",28,"Herman Fontenot",24,"",12,0,206,"6-0","LSU","9/12/1963","2",1,""
"32",4,"Brian Franco",28,"",2,0,165,"5-8","Penn St.","12/3/1959","Rook",0,""
"33",79,"Bob Golic*",30,"NT",12,12,264,"6-2","Notre Dame","10/26/1957","8",11,"New England Patriots / 2nd / 52nd pick / 1979"
"34",7,"Jeff Gossett",30,"P",5,0,200,"6-2","East. Illinois","1/25/1957","6",1,""
"35",52,"David Grayson",23,"rolb",11,5,230,"6-2","Cal Poly-Pomona,Fresno St.","2/27/1964","Rook",4,"San Francisco 49ers / 8th / 217th pick / 1987"
"36",53,"Anthony Griggs",27,"lb",12,2,227,"6-3","Villanova,Ohio St.","2/12/1960","5",2,"Philadelphia Eagles / 4th / 105th pick / 1982"
"37",27,"Al Gross",26,"fs",6,5,191,"6-3","Arizona","1/4/1961","4",2,"Dallas Cowboys / 9th / 246th pick / 1983"
"38",94,"Rusty Guilbeau",29,"",1,0,242,"6-4","McNeese St.","11/20/1958","5",0,"St. Louis Cardinals / 3rd / 73rd pick / 1982"
"39",78,"Carl Hairston",35,"RDE",14,14,260,"6-3","Md-Eastern Shore","12/15/1952","11",9,"Philadelphia Eagles / 7th / 191st pick / 1976"
"40",65,"Darryl Haley",26,"t",9,1,269,"6-4","Utah","2/16/1961","5",2,"New England Patriots / 2nd / 55th pick / 1982"
"41",58,"Cliff Hanneman",23,"lb",3,3,235,"6-2","Fresno St.","10/21/1964","Rook",2,""
"42",23,"Mark Harper",26,"",12,0,174,"5-9","Alcorn St.","11/5/1961","1",1,""
"43",48,"D.D. Hoggard",26,"",1,0,188,"6-0","North Carolina St.","5/20/1961","2",0,""
"44",38,"Alvin Horn",22,"db",3,3,185,"5-11","UNLV","3/7/1965","Rook",1,""
"45",35,"Enis Jackson",24,"",1,0,180,"5-9","Memphis","5/16/1963","Rook",0,""
"46",8,"Jeff Jaeger",23,"K",10,0,190,"5-11","Washington","11/26/1964","Rook",2,"Cleveland Browns / 3rd / 82nd pick / 1987"
"47",51,"Eddie Johnson",28,"LILB",12,11,220,"6-1","Louisville","2/3/1959","6",7,"Cleveland Browns / 7th / 187th pick / 1981"
"48",11,"Lee Johnson",26,"",3,0,200,"6-2","BYU","11/27/1961","2",0,"Houston Oilers / 5th / 138th pick / 1985"
"49",59,"Mike Johnson",25,"RILB",11,10,230,"6-1","Virginia Tech","11/26/1962","1",7,"Cleveland Browns / 1st / 18th pick / 1984 Supp"
"50",33,"Kirk Jones",22,"",1,0,210,"5-10","UNLV","1/5/1965","Rook",0,""
"51",95,"Marlon Jones",23,"",1,0,263,"6-4","Central State (OH)","7/1/1964","Rook",0,""
"52",54,"Mike Junkin",23,"",4,0,241,"6-3","Duke","11/21/1964","Rook",0,"Cleveland Browns / 1st / 5th pick / 1987"
"53",62,"Mike Katolin",29,"c",3,3,255,"6-3","San Jose St.","1/30/1958","Rook",2,""
"54",80,"Chris Kelley",23,"",2,0,240,"6-4","Akron","11/13/1964","Rook",0,"Pittsburgh Steelers / 7th / 178th pick / 1987"
"55",22,"Perry Kemp",26,"wr",3,3,170,"5-11","California (PA)","12/31/1961","Rook",3,""
"56",19,"Bernie Kosar*",24,"QB",12,12,210,"6-5","Miami (FL)","11/25/1963","2",14,"Cleveland Browns / 1st / 1st pick / 1985 Supp"
"57",97,"Mike Kovaleski",22,"",1,0,225,"6-2","Notre Dame","1/30/1965","Rook",0,""
"58",63,"Mark Krerowicz",24,"g",3,3,285,"6-3","Ohio St.","3/1/1963","Rook",2,"Cleveland Browns / 6th / 147th pick / 1985"
"59",88,"Reggie Langhorne",24,"WR",12,12,200,"6-2","Elizabeth City St.","4/7/1963","2",4,"Cleveland Browns / 7th / 175th pick / 1985"
"60",3,"Goran Lingmerth",23,"",1,0,160,"5-8","Northern Arizona","11/11/1964","Rook",0,""
"61",34,"Kevin Mack*",25,"FB",12,12,224,"6-0","Clemson","8/9/1962","2",9,"Cleveland Browns / 1st / 11th pick / 1984 Supp"
"62",42,"Tim Manoa",23,"",12,0,227,"6-1","Penn St.","9/9/1964","Rook",1,"Cleveland Browns / 3rd / 80th pick / 1987"
"63",42,"Larry Mason",26,"rb",3,3,205,"5-11","Southern Miss,Troy","3/21/1961","Rook",2,""
"64",57,"Clay Matthews*",31,"ROLB",12,12,245,"6-2","USC","3/15/1956","9",13,"Cleveland Browns / 1st / 12th pick / 1978"
"65",89,"Gerald McNeil*",25,"PR",12,0,145,"5-7","Baylor","3/27/1962","1",2,"Cleveland Browns / 2nd / 44th pick / 1984 Supp"
"66",52,"Nick Miller",24,"lb",9,1,238,"6-2","Arkansas","10/26/1963","Rook",1,"Cleveland Browns / 5th / 127th pick / 1986"
"67",31,"Frank Minnifield*",27,"LCB",12,12,180,"5-9","Louisville","1/1/1960","3",12,""
"68",98,"Aaron Moog",25,"",3,0,260,"6-4","UNLV","2/3/1962","Rook",0,""
"69",57,"Steve Nave",24,"",2,0,250,"6-2","Kansas","8/29/1963","Rook",0,""
"70",82,"Ozzie Newsome",31,"TE",13,13,232,"6-2","Alabama","3/16/1956","9",5,"Cleveland Browns / 1st / 23rd pick / 1978"
"71",10,"Mike Pagel",27,"",4,0,206,"6-2","Arizona St.","9/13/1960","5",0,"Baltimore Colts / 4th / 84th pick / 1982"
"72",54,"Jerry Parker",23,"",2,0,227,"6-0","Central State (OH)","9/13/1964","Rook",0,""
"73",28,"Steve Pierce",24,"",2,0,190,"5-10","Illinois","12/12/1963","Rook",0,""
"74",53,"Tom Polley",25,"lb",2,2,246,"6-3","UNLV","2/17/1962","2",1,"Philadelphia Eagles / 8th / 205th pick / 1985"
"75",72,"Dave Puzzuoli",26,"nt",12,1,260,"6-3","Pittsburgh","1/12/1961","4",2,"Cleveland Browns / 6th / 149th pick / 1983"
"76",73,"Gregg Rakoczy",22,"",12,0,290,"6-6","Miami (FL)","5/18/1965","Rook",1,"Cleveland Browns / 2nd / 32nd pick / 1987"
"77",63,"Cody Risien*",30,"RT",13,13,269,"6-7","Texas A&M","3/22/1957","8",11,"Cleveland Browns / 7th / 183rd pick / 1979"
"78",30,"Billy Robinson",24,"",3,0,200,"6-1","Arizona St.","2/13/1963","Rook",0,""
"79",23,"DeJuan Robinson",22,"db",3,3,185,"5-10","Northern Arizona","6/3/1965","Rook",2,""
"80",37,"Chris Rockins",25,"db",12,1,195,"6-0","Oklahoma St.","5/18/1962","3",2,"Cleveland Browns / 2nd / 48th pick / 1984"
"81",79,"Mike Rusinek",24,"nt",3,3,250,"6-3","California","5/1/1963","Rook",2,""
"82",50,"Lucius Sanford",31,"LOLB",11,8,216,"6-2","Georgia Tech","2/14/1956","9",5,"Buffalo Bills / 4th / 89th pick / 1978"
"83",91,"Darryl Sims",26,"de",10,4,278,"6-3","Wisconsin","7/23/1961","2",3,"Pittsburgh Steelers / 1st / 20th pick / 1985"
"84",84,"Webster Slaughter",23,"WR",12,12,175,"6-1","San Diego St.","10/19/1964","1",10,"Cleveland Browns / 2nd / 43rd pick / 1986"
"85",66,"Dave Sparenberg",28,"",1,0,257,"6-3","West. Ontario","5/28/1959","Rook",0,""
"86",38,"George Swarn",23,"",1,0,205,"5-10","Miami (OH)","2/15/1964","Rook",0,"St. Louis Cardinals / 5th / 118th pick / 1987"
"87",50,"Mike Teifke",24,"",3,0,255,"6-4","Akron","12/29/1963","Rook",0,""
"88",81,"Derek Tennell",23,"te",11,2,245,"6-5","UCLA","2/12/1964","Rook",1,"Seattle Seahawks / 7th / 185th pick / 1987"
"89",84,"Keith Tinsley",22,"wr",3,1,184,"5-9","Pittsburgh","3/31/1965","Rook",0,""
"90",87,"Travis Tucker",24,"",4,0,234,"6-3","Southern Connecticut St.","9/19/1963","2",0,"Cleveland Browns / 11th / 287th pick / 1985"
"91",71,"Ralph Van Dyke",23,"t",2,2,273,"6-6","Southern Illinois","1/19/1964","Rook",2,"Atlanta Falcons / 4th / 97th pick / 1987"
"92",85,"David Verser",29,"wr",2,1,200,"6-1","Kansas","3/1/1958","6",0,"Cincinnati Bengals / 1st / 10th pick / 1981"
"93",5,"Dale Walters",26,"",2,0,200,"6-0","Rice","6/21/1961","Rook",0,""
"94",89,"Louis Watson",24,"",2,0,175,"5-11","Miss. Valley St.","1/11/1963","Rook",0,""
"95",6,"Remi Watson",23,"",1,0,174,"6-0","South Carolina St.,Bethune-Cookman","8/8/1964","Rook",0,""
"96",85,"Clarence Weathers",25,"",12,0,170,"5-9","Delaware St.","1/10/1962","4",2,""
"97",70,"Larry Williams",24,"LG",12,8,292,"6-5","Notre Dame","7/3/1963","1",6,"Cleveland Browns / 10th / 259th pick / 1985"
"98",41,"Troy Wilson",22,"db",3,3,170,"5-10","Notre Dame","9/19/1965","Rook",1,""
"99",64,"Blake Wingle",27,"g",3,2,267,"6-2","Cal Poly-San Luis Obispo,UCLA","4/17/1960","4",1,"Pittsburgh Steelers / 9th / 244th pick / 1983"
"100",5,"George Winslow",24,"",5,0,205,"6-4","Wisconsin,Villanova","7/28/1963","Rook",0,""
"101",64,"Frank Winters",23,"",12,0,291,"6-3","West. Illinois","1/23/1964","Rook",1,"Cleveland Browns / 10th / 276th pick / 1987"
"102",22,"Felix Wright",28,"FS",12,7,190,"6-2","Drake","6/22/1959","2",5,""
"103",83,"Glen Young",27,"KR",10,0,205,"6-2","Mississippi St.","10/11/1960","4",0,"Philadelphia Eagles / 3rd / 62nd pick / 1983"
"104",NA,"Team Total",25.7,"",15,NA,222.5,"6-1.5","","","2.2",NA,""
