"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",46,"Alfred Anderson",24,"fb",12,6,219,"6-1","Baylor","8/4/1961","1",2,"Minnesota Vikings / 3rd / 67th pick / 1984"
"2",21,"Rufus Bess",29,"RCB",11,11,184,"5-9","South Carolina St.","9/13/1956","6",5,""
"3",59,"Matt Blair",35,"lb",6,2,232,"6-5","Iowa St.","9/20/1950","11",1,"Minnesota Vikings / 2nd / 51st pick / 1974"
"4",13,"Steve Bono",23,"",1,0,215,"6-4","UCLA","5/11/1962","Rook",0,"Minnesota Vikings / 6th / 142nd pick / 1985"
"5",62,"Brent Boyd",28,"LG",15,14,268,"6-3","UCLA","3/23/1957","5",7,"Minnesota Vikings / 3rd / 68th pick / 1980"
"6",23,"Ted Brown",28,"FB",14,9,206,"5-10","North Carolina St.","2/15/1957","6",5,"Minnesota Vikings / 1st / 16th pick / 1979"
"7",47,"Joey Browner*",25,"SS",16,16,221,"6-2","USC","5/15/1960","2",9,"Minnesota Vikings / 1st / 19th pick / 1983"
"8",84,"Jay Carroll",24,"",16,0,230,"6-4","Minnesota","11/8/1961","1",0,"Tampa Bay Buccaneers / 7th / 169th pick / 1984"
"9",81,"Anthony Carter",25,"WR",16,15,168,"5-11","Michigan","9/17/1960","Rook",8,"Miami Dolphins / 12th / 334th pick / 1983"
"10",8,"Greg Coleman",31,"P",16,0,185,"6-0","Florida A&M","9/9/1954","8",3,"Cincinnati Bengals / 14th / 398th pick / 1976"
"11",56,"Chris Doleman",24,"LOLB",16,13,289,"6-5","Pittsburgh","10/16/1961","Rook",7,"Minnesota Vikings / 1st / 4th pick / 1985"
"12",73,"Neil Elshire",27,"de",16,3,260,"6-6","Oregon","3/8/1958","4",2,""
"13",50,"Dennis Fowlkes",24,"RILB",15,8,238,"6-2","West Virginia","3/11/1961","2",4,""
"14",30,"Issiac Holt",23,"db",15,1,200,"6-2","Alcorn St.","10/4/1962","Rook",1,"Minnesota Vikings / 2nd / 30th pick / 1985"
"15",51,"Jim Hough",29,"g",4,1,267,"6-2","Utah St.","8/4/1956","7",1,"Minnesota Vikings / 4th / 100th pick / 1978"
"16",99,"David Howard",24,"lb",16,4,232,"6-2","Oregon St.,Long Beach St.","12/8/1961","Rook",2,"Minnesota Vikings / 3rd / 67th pick / 1984 Supp"
"17",72,"Dave Huffman",28,"g",15,3,280,"6-6","Notre Dame","4/4/1957","6",3,"Minnesota Vikings / 2nd / 43rd pick / 1979"
"18",76,"Tim Irwin",27,"RT",16,16,300,"6-7","Tennessee","12/13/1958","4",8,"Minnesota Vikings / 3rd / 74th pick / 1981"
"19",52,"Dennis Johnson",27,"rde",8,6,234,"6-3","USC","6/19/1958","5",3,"Minnesota Vikings / 4th / 92nd pick / 1980"
"20",89,"Mike Jones",25,"WR",16,8,181,"5-11","Tennessee St.","4/14/1960","2",6,"Minnesota Vikings / 6th / 159th pick / 1983"
"21",83,"Steve Jordan",24,"TE",16,16,236,"6-3","Brown","1/10/1961","3",7,"Minnesota Vikings / 7th / 179th pick / 1982"
"22",9,"Tommy Kramer",30,"QB",15,15,200,"6-2","Rice","3/7/1955","8",11,"Minnesota Vikings / 1st / 27th pick / 1977"
"23",39,"Carl Lee",24,"rcb",15,5,185,"5-11","Marshall","2/6/1961","2",3,"Minnesota Vikings / 7th / 186th pick / 1983"
"24",87,"Leo Lewis",29,"WR",10,10,170,"5-8","Missouri","9/17/1956","4",4,""
"25",63,"Kirk Lowdermilk",22,"c",16,2,269,"6-3","Ohio St.","4/10/1963","Rook",2,"Minnesota Vikings / 3rd / 59th pick / 1985"
"26",71,"Mark MacDonald",24,"g",16,3,267,"6-4","Boston Col.","4/30/1961","Rook",3,"Minnesota Vikings / 5th / 115th pick / 1985"
"27",57,"Chris Martin",25,"ROLB",12,12,236,"6-2","Auburn","12/19/1960","2",5,""
"28",79,"Doug Martin",28,"LDE",16,15,260,"6-3","Washington","5/22/1957","5",7,"Minnesota Vikings / 1st / 9th pick / 1980"
"29",54,"Fred McNeill",33,"lb",10,3,229,"6-2","UCLA","5/6/1952","11",2,"Minnesota Vikings / 1st / 17th pick / 1974"
"30",53,"Tim Meamber",23,"",4,0,231,"6-3","Washington","10/27/1962","Rook",0,"Minnesota Vikings / 3rd / 60th pick / 1985"
"31",75,"Keith Millard",23,"nt",16,5,260,"6-6","Washington St.","3/18/1962","Rook",4,"Minnesota Vikings / 1st / 13th pick / 1984"
"32",86,"Mike Mularkey",24,"te",15,5,245,"6-4","Florida","11/19/1961","2",2,"San Francisco 49ers / 9th / 229th pick / 1983"
"33",77,"Mark Mullaney",32,"RDE",15,13,242,"6-6","Colorado St.","4/30/1953","10",6,"Minnesota Vikings / 1st / 25th pick / 1975"
"34",20,"Darrin Nelson",26,"PR",16,10,184,"5-9","Stanford","1/2/1959","3",9,"Minnesota Vikings / 1st / 7th pick / 1982"
"35",96,"Tim Newton",22,"NT",16,14,280,"6-0","Florida","3/23/1963","Rook",7,"Minnesota Vikings / 6th / 164th pick / 1985"
"36",49,"Keith Nord",28,"FS",16,13,197,"6-0","St. Cloud St.","3/13/1957","6",5,""
"37",88,"Buster Rhymes",23,"KR",15,0,217,"6-2","Oklahoma","1/27/1962","Rook",1,"Minnesota Vikings / 4th / 85th pick / 1985"
"38",36,"Allen Rice",23,"rb",14,1,203,"5-10","Baylor","4/5/1962","1",1,"Minnesota Vikings / 5th / 140th pick / 1984"
"39",28,"Ted Rosnagle",24,"",6,0,205,"6-3","Portland St.","9/29/1961","Rook",0,""
"40",68,"Curtis Rouse",25,"LT",16,13,316,"6-3","Tenn-Chattanooga","7/13/1960","3",7,"Minnesota Vikings / 11th / 286th pick / 1982"
"41",74,"Robert Smith",23,"",16,0,255,"6-6","Grambling St.","12/3/1962","Rook",1,"Minnesota Vikings / 2nd / 40th pick / 1984 Supp"
"42",3,"Jan Stenerud",43,"K",16,0,187,"6-2","Montana St.","11/26/1942","18",0,""
"43",55,"Scott Studwell",31,"LILB",14,12,228,"6-2","Illinois","8/27/1954","8",6,"Minnesota Vikings / 9th / 250th pick / 1977"
"44",67,"Dennis Swilley",30,"C",16,13,253,"6-3","Texas A&M,North Texas","6/28/1955","8",7,"Minnesota Vikings / 2nd / 55th pick / 1977"
"45",66,"Terry Tausch",26,"RG",16,15,275,"6-5","Texas","2/5/1959","3",8,"Minnesota Vikings / 2nd / 39th pick / 1982"
"46",37,"Willie Teal",28,"LCB",16,16,195,"5-10","LSU","12/20/1957","5",7,"Minnesota Vikings / 2nd / 30th pick / 1980"
"47",27,"John Turner",29,"db",15,4,197,"6-0","Miami (FL)","2/22/1956","7",3,"Minnesota Vikings / 2nd / 48th pick / 1978"
"48",24,"Maurice Turner",25,"",10,0,200,"5-11","Utah St.","9/10/1960","1",0,"Minnesota Vikings / 12th / 325th pick / 1983"
"49",85,"Sammy White",31,"",6,0,190,"5-11","Grambling St.","3/16/1954","9",1,"Minnesota Vikings / 2nd / 54th pick / 1976"
"50",11,"Wade Wilson",26,"qb",4,1,210,"6-3","Texas A&M-Commerce","2/1/1959","4",1,"Minnesota Vikings / 8th / 210th pick / 1981"
"51",NA,"Team Total",26.7,"",16,NA,228.6,"6-2.0","","","3.9",NA,""
